time,BTC open,BTC high,BTC low,BTC close,BTC volume,BTC quoteVolume
2019-11-19 00:00:00+00:00,8170.783,8195.966,8000.0,8119.676,365.36066167,2958125.113655763
2019-11-20 00:00:00+00:00,8127.371,8224.793,8028.82,8078.384,303.53185128,2455071.2956796237
2019-11-21 00:00:00+00:00,8080.0,8110.0,7402.339,7615.512,840.39542888,6485062.273359232
2019-11-22 00:00:00+00:00,7620.406,7710.997,6782.048,7304.25,1657.1086526,11969103.745488392
2019-11-23 00:00:00+00:00,7304.25,7351.411,7109.521,7324.499,504.42201066,3651713.773134939
2019-11-24 00:00:00+00:00,7341.239,7353.04,6879.09,6901.5,405.13187243,2890383.411105318
2019-11-25 00:00:00+00:00,6898.61,7386.25,6525.895,7131.21,914.59981292,6373162.91778483
2019-11-26 00:00:00+00:00,7127.021,7337.0,7030.872,7167.234,578.11569364,4128958.7874038317
2019-11-27 00:00:00+00:00,7163.0,7669.125,6855.0,7536.79,743.13950009,5458934.594662781
2019-11-28 00:00:00+00:00,7533.457,7650.738,7370.0,7426.725,411.16929107,3095460.096508933
2019-11-29 00:00:00+00:00,7422.004,7858.836,7402.863,7761.31,393.88919389,3017168.3246416673
2019-11-30 00:00:00+00:00,7763.213,7804.87,7454.555,7558.757,345.85935612,2648271.9753326685
2019-12-01 00:00:00+00:00,7558.757,7558.757,7240.525,7399.277,373.71219135,2745472.5834924104
2019-12-02 00:00:00+00:00,7412.401,7426.409,7155.545,7309.126,428.41557074,3129299.723560561
2019-12-03 00:00:00+00:00,7309.0,7415.355,7235.291,7299.894,367.07652248,2687467.9375152583
2019-12-04 00:00:00+00:00,7305.444,7794.172,7085.034,7198.21,802.04005743,5886923.946563006
2019-12-05 00:00:00+00:00,7198.663,7469.348,7168.121,7411.363,357.67034782,2619363.6740815304
2019-12-06 00:00:00+00:00,7391.058,7562.764,7318.409,7551.365,324.50232898,2405378.749907776
2019-12-07 00:00:00+00:00,7548.993,7593.706,7506.049,7534.277,102.80175821,775196.3328959682
2019-12-08 00:00:00+00:00,7437.614,7540.996,7418.648,7531.771,6.79479614,50846.479661317
2019-12-09 00:00:00+00:00,7357.27,7368.994,7322.733,7342.573,30.49169663,224005.42069481328
2019-12-10 00:00:00+00:00,7340.0,7390.37,7170.0,7226.433,350.01509384,2549201.6941019073
2019-12-11 00:00:00+00:00,7226.336,7282.345,7132.416,7201.423,317.97505132,2291777.3854520093
2019-12-12 00:00:00+00:00,7201.423,7308.827,7085.013,7193.85,328.92919286,2366559.0251739104
2019-12-13 00:00:00+00:00,7189.425,7299.0,7189.425,7261.478,280.0475379,2026498.7602998475
2019-12-14 00:00:00+00:00,7261.475,7273.094,7018.449,7077.74,195.90226666,1400303.1949848603
2019-12-15 00:00:00+00:00,7067.862,7190.0,7011.808,7118.511,205.58921138,1462928.4964624117
2019-12-16 00:00:00+00:00,7120.786,7140.635,6833.0,6892.734,482.52601866,3369295.577649754
2019-12-17 00:00:00+00:00,6882.7,6933.534,6553.003,6619.469,672.78375106,4540948.581210606
2019-12-18 00:00:00+00:00,6622.681,7400.0,6441.769,7286.56,1070.89862308,7359415.955021841
2019-12-19 00:00:00+00:00,7298.784,7378.249,7041.659,7145.139,540.61946462,3865377.5312857726
2019-12-20 00:00:00+00:00,7144.16,7216.0,7080.963,7199.036,276.42658674,1978179.6301258716
2019-12-21 00:00:00+00:00,7198.619,7198.619,7119.996,7138.304,275.83571159,1972633.7617296583
2019-12-22 00:00:00+00:00,7138.201,7522.86,7132.483,7514.846,447.63887453,3279648.1910486417
2019-12-23 00:00:00+00:00,7514.848,7688.582,7266.555,7327.021,550.36467088,4124958.758344278
2019-12-24 00:00:00+00:00,7317.483,7429.987,7173.002,7281.629,500.17775153,3647608.2302642497
2019-12-25 00:00:00+00:00,7259.957,7265.525,7120.0,7200.635,162.74470391,1172974.4383779562
2019-12-26 00:00:00+00:00,7197.603,7427.998,7130.0,7385.416,306.1708362,2223744.6251091314
2019-12-27 00:00:00+00:00,7194.06,7254.319,7064.079,7243.177,253.19558325,1823169.5337604603
2019-12-28 00:00:00+00:00,7246.413,7354.644,7237.274,7303.505,310.88141583,2271706.214142229
2019-12-29 00:00:00+00:00,7302.847,7517.0,7280.117,7393.018,259.58278935,1914593.8504980996
2019-12-30 00:00:00+00:00,7383.477,7399.999,7208.377,7220.81,314.3857387,2285605.8688393477
2019-12-31 00:00:00+00:00,7216.259,7294.139,7115.243,7171.998,339.61442657,2441421.6513978317
2020-01-01 00:00:00+00:00,7171.042,7246.13,7156.248,7181.401,106.97200615,770348.8692466008
2020-01-02 00:00:00+00:00,7180.032,7199.926,6914.0,6940.133,269.429029,1896010.461900516
2020-01-03 00:00:00+00:00,6940.133,7392.063,6865.0,7335.221,463.94053426,3351426.8258746583
2020-01-04 00:00:00+00:00,7333.107,7391.564,7259.999,7348.0,211.40887601,1548508.6409187866
2020-01-05 00:00:00+00:00,7347.999,7485.631,7321.0,7358.856,221.54107809,1645559.1127178848
2020-01-06 00:00:00+00:00,7358.255,7800.5,7347.456,7771.675,462.97272714,3504906.6557583543
2020-01-07 00:00:00+00:00,7763.0,8203.119,7733.831,8165.528,778.68685605,6205084.2558642225
2020-01-08 00:00:00+00:00,8161.0,8465.419,7870.861,8053.418,846.20001862,6953402.485506046
2020-01-09 00:00:00+00:00,8041.396,8041.396,7750.0,7817.804,566.76391923,4472302.404463558
2020-01-10 00:00:00+00:00,7812.565,8199.177,7679.555,8185.541,515.28035014,4096080.1037386777
2020-01-11 00:00:00+00:00,8188.815,8285.987,8006.834,8022.145,448.30359887,3645838.6296216142
2020-01-12 00:00:00+00:00,8020.698,8187.559,7962.292,8187.559,287.89077065,2336152.159581059
2020-01-13 00:00:00+00:00,8186.719,8186.743,8042.087,8107.852,286.95473268,2325127.326624681
2020-01-14 00:00:00+00:00,8109.802,8889.0,8109.802,8830.329,1457.84224247,12589428.785717988
2020-01-15 00:00:00+00:00,8830.326,8900.0,8566.615,8819.648,1046.19764474,9153373.839767043
2020-01-16 00:00:00+00:00,8819.649,8856.73,8587.329,8719.188,563.12943961,4883508.265700609
2020-01-17 00:00:00+00:00,8719.186,9005.0,8667.915,8905.412,902.1542801,7998063.114345757
2020-01-18 00:00:00+00:00,8905.411,8983.63,8805.239,8919.773,486.21404993,4330198.909450284
2020-01-19 00:00:00+00:00,8917.507,9182.716,8450.0,8702.126,918.6856688,8052469.319249838
2020-01-20 00:00:00+00:00,8702.123,8730.061,8516.233,8623.821,311.96702099,2696696.298684579
2020-01-21 00:00:00+00:00,8629.697,8765.447,8468.129,8723.745,449.63131686,3882506.720614861
2020-01-22 00:00:00+00:00,8734.542,8789.0,8580.004,8667.995,325.8179733,2824393.7477012184
2020-01-23 00:00:00+00:00,8667.994,8667.999,8287.0,8397.15,558.43920451,4705585.411465981
2020-01-24 00:00:00+00:00,8393.571,8518.047,8218.837,8441.076,528.70261592,4451086.520207373
2020-01-25 00:00:00+00:00,8431.199,8438.171,8261.594,8337.746,426.58812829,3554646.76011529
2020-01-26 00:00:00+00:00,8330.062,8594.669,8290.78,8589.988,430.71206312,3662920.405894105
2020-01-27 00:00:00+00:00,8589.982,8990.0,8560.145,8906.508,740.46124037,6505087.093780375
2020-01-28 00:00:00+00:00,8898.502,9403.758,8888.001,9390.0,956.14595286,8706080.975963952
2020-01-29 00:00:00+00:00,9389.999,9421.071,9239.848,9287.186,543.99102022,5078470.304151101
2020-01-30 00:00:00+00:00,9284.705,9563.137,9141.682,9497.257,1063.03262531,10021088.062915998
2020-01-31 00:00:00+00:00,9488.093,9510.017,9200.22,9336.269,522.99364185,4883072.532709519
2020-02-01 00:00:00+00:00,9336.548,9449.433,9290.0,9384.336,293.57582919,2752496.5289858817
2020-02-02 00:00:00+00:00,9384.243,9470.0,9150.0,9324.376,374.35923228,3507282.1251243753
2020-02-03 00:00:00+00:00,9321.259,9615.884,9214.838,9289.033,558.06414187,5216592.256954993
2020-02-04 00:00:00+00:00,9285.674,9342.2,9077.097,9170.604,643.1017917,5913536.090544864
2020-02-05 00:00:00+00:00,9170.604,9768.223,9156.753,9610.677,440.54644664,4209066.291352656
2020-02-06 00:00:00+00:00,9612.456,9850.0,9530.0,9758.0,758.94663582,7368836.555481881
2020-02-07 00:00:00+00:00,9762.477,9870.0,9721.742,9804.588,594.35865095,5814369.926171451
2020-02-08 00:00:00+00:00,9804.587,9948.833,9664.3,9908.659,527.2464744,5171724.786740245
2020-02-09 00:00:00+00:00,9907.789,10169.64,9895.0,10166.238,669.17577319,6739980.867010649
2020-02-10 00:00:00+00:00,10166.247,10197.0,9708.759,9856.324,758.7581686,7501197.81453989
2020-02-11 00:00:00+00:00,9855.073,10391.077,9700.0,10275.302,827.70370069,8325022.588533134
2020-02-12 00:00:00+00:00,10276.654,10490.0,10250.445,10361.187,769.80322081,7965935.401437502
2020-02-13 00:00:00+00:00,10356.885,10517.506,10088.844,10233.558,1262.43452899,12988825.487299746
2020-02-14 00:00:00+00:00,10233.56,10400.0,10105.479,10368.11,688.83066952,7072880.772762796
2020-02-15 00:00:00+00:00,10368.11,10397.141,9747.252,9920.551,681.15430344,6877127.481317691
2020-02-16 00:00:00+00:00,9920.551,10055.278,9601.0,9943.334,619.520822,6106393.383326122
2020-02-17 00:00:00+00:00,9942.772,9965.672,9450.0,9705.413,644.88002696,6244410.1185900755
2020-02-18 00:00:00+00:00,9706.029,10278.572,9622.164,10186.584,848.37579801,8434288.892394546
2020-02-19 00:00:00+00:00,10194.385,10300.0,9200.634,9600.178,957.11141312,9468333.381866278
2020-02-20 00:00:00+00:00,9597.38,9691.105,9410.0,9608.948,732.53679662,7013722.190531681
2020-02-21 00:00:00+00:00,9610.017,9792.127,9578.085,9699.219,604.41679778,5862216.7148483405
2020-02-22 00:00:00+00:00,9698.978,9724.996,9574.563,9669.56,368.79348321,3564208.124368821
2020-02-23 00:00:00+00:00,9668.859,10023.305,9664.373,9976.684,419.59882472,4149572.6989094224
2020-02-24 00:00:00+00:00,9966.647,10019.999,9485.119,9667.47,800.17603781,7769835.726315052
2020-02-25 00:00:00+00:00,9665.387,9679.994,9244.444,9304.247,670.88590234,6330325.038792381
2020-02-26 00:00:00+00:00,9304.017,9365.221,8553.996,8796.65,1286.59159765,11532440.31607395
2020-02-27 00:00:00+00:00,8789.224,8972.703,8529.896,8804.316,797.64637277,7009204.948407855
2020-02-28 00:00:00+00:00,8806.766,8900.507,8432.311,8694.123,808.98001822,7012172.336119721
2020-02-29 00:00:00+00:00,8708.931,8802.389,8528.389,8528.389,297.61643836,2579537.6483515035
2020-03-01 00:00:00+00:00,8527.869,8759.997,8412.5,8528.927,544.37650083,4657692.040686279
2020-03-02 00:00:00+00:00,8522.482,8971.103,8492.389,8917.846,643.35892757,5634480.143620717
2020-03-03 00:00:00+00:00,8913.289,8917.617,8662.985,8757.591,528.72189495,4642850.0144523755
2020-03-04 00:00:00+00:00,8757.591,8847.999,8671.873,8767.87,616.28837851,5398601.598824969
2020-03-05 00:00:00+00:00,8767.864,9176.388,8767.864,9073.368,765.6496785,6902853.195058496
2020-03-06 00:00:00+00:00,9069.985,9182.091,9000.0,9156.0,497.44430042,4525905.125655675
2020-03-07 00:00:00+00:00,9159.008,9212.0,8850.0,8901.469,470.32855408,4244429.674154346
2020-03-08 00:00:00+00:00,8901.469,8901.469,8002.0,8040.036,1043.41214913,8782204.522102164
2020-03-09 00:00:00+00:00,8039.624,8179.345,7000.0,7929.153,2126.00985703,16737523.796949262
2020-03-10 00:00:00+00:00,7938.064,8157.163,7730.092,7888.469,1196.52519455,9529730.923660742
2020-03-11 00:00:00+00:00,7897.662,7993.979,7584.515,7943.571,896.31864045,6997129.202933297
2020-03-12 00:00:00+00:00,7943.571,7968.197,4535.001,4888.08,4182.97006252,25640454.778047096
2020-03-13 00:00:00+00:00,4836.173,5983.117,3910.0,5639.892,3764.92762067,19319884.62088764
2020-03-14 00:00:00+00:00,5639.892,5675.053,5031.304,5164.435,1356.5350275,7338293.686252288
2020-03-15 00:00:00+00:00,5165.08,5950.0,5000.0,5345.671,1576.84493361,8490187.445334619
2020-03-16 00:00:00+00:00,5346.591,5350.643,4421.672,5037.248,2304.54118498,11329564.50357672
2020-03-17 00:00:00+00:00,5054.128,5580.0,4937.613,5347.788,1447.42025507,7701637.125334014
2020-03-18 00:00:00+00:00,5340.817,5449.363,5024.97,5410.334,1510.69127515,7969628.225984446
2020-03-19 00:00:00+00:00,5410.338,6430.0,5269.999,6190.655,2848.59381967,16793028.595753513
2020-03-20 00:00:00+00:00,6189.369,6932.75,5650.0,6202.648,3450.86594681,22015971.078472067
2020-03-21 00:00:00+00:00,6205.794,6484.719,5862.997,6195.213,1862.37989429,11481982.586741973
2020-03-22 00:00:00+00:00,6199.066,6410.673,5738.678,5832.473,1248.245279,7572271.943308945
2020-03-23 00:00:00+00:00,5823.36,6638.977,5690.001,6499.728,1820.31553009,11320982.380730392
2020-03-24 00:00:00+00:00,6495.142,6870.0,6403.004,6772.331,1666.01749487,11097053.012078822
2020-03-25 00:00:00+00:00,6770.774,6975.0,6472.963,6694.985,1323.54590459,8839356.342360638
2020-03-26 00:00:00+00:00,6693.686,6798.841,6529.325,6757.786,897.6593112,5970749.472389796
2020-03-27 00:00:00+00:00,6757.787,6864.57,6280.0,6363.965,1260.33433898,8392747.289705452
2020-03-28 00:00:00+00:00,6370.171,6371.088,6035.464,6258.904,1392.29378214,8661584.15992057
2020-03-29 00:00:00+00:00,6257.48,6274.128,5870.18,5882.002,960.38684292,5823910.56808448
2020-03-30 00:00:00+00:00,5875.193,6625.0,5859.508,6404.945,1648.95211566,10380397.170138512
2020-03-31 00:00:00+00:00,6409.346,6529.05,6340.0,6425.102,901.26517493,5810876.044604663
2020-04-01 00:00:00+00:00,6429.522,6712.471,6160.0,6664.981,1264.87136265,8063028.891322119
2020-04-02 00:00:00+00:00,6669.778,7266.832,6580.0,6799.87,2088.63983347,14236266.510222461
2020-04-03 00:00:00+00:00,6799.869,7060.0,6611.75,6743.385,1498.76648604,10247547.257187229
2020-04-04 00:00:00+00:00,6746.185,7030.65,6666.6,6875.281,812.78622744,5525739.517260313
2020-04-05 00:00:00+00:00,6875.455,6909.3,6683.0,6780.932,566.9323336,3850322.7983572166
2020-04-06 00:00:00+00:00,6775.869,7365.0,6775.868,7345.257,1615.10336081,11461805.446851755
2020-04-07 00:00:00+00:00,7341.339,7465.0,7077.77,7202.697,1503.02921923,10993429.860927736
2020-04-08 00:00:00+00:00,7200.564,7430.491,7154.981,7370.372,1115.47420227,8159606.799393022
2020-04-09 00:00:00+00:00,7371.642,7373.488,7110.0,7293.348,801.08013201,5844515.217001559
2020-04-10 00:00:00+00:00,7294.7,7307.394,6751.166,6874.276,1268.10338985,8826243.96571874
2020-04-11 00:00:00+00:00,6874.276,6954.392,6775.0,6891.622,549.31473642,3766854.124456614
2020-04-12 00:00:00+00:00,6891.621,7201.0,6793.289,6910.404,971.52344459,6823792.502128456
2020-04-13 00:00:00+00:00,6905.081,6905.081,6560.0,6863.54,1098.86277122,7419062.31663689
2020-04-14 00:00:00+00:00,6863.529,6988.0,6771.703,6874.317,712.0683795,4910396.056999952
2020-04-15 00:00:00+00:00,6880.195,6939.536,6606.062,6622.894,1034.58296154,6990897.969199605
2020-04-16 00:00:00+00:00,6624.674,7215.139,6450.0,7116.578,1923.4064679,13299000.144413227
2020-04-17 00:00:00+00:00,7115.987,7155.135,7000.0,7034.026,656.32631581,4642281.355884937
2020-04-18 00:00:00+00:00,7033.923,7307.392,7022.84,7259.96,801.03060169,5759791.034989455
2020-04-19 00:00:00+00:00,7263.505,7271.02,7064.771,7126.568,583.05385582,4176631.1630184506
2020-04-20 00:00:00+00:00,7131.664,7229.044,6760.0,6844.165,1033.0405124,7225367.416395509
2020-04-21 00:00:00+00:00,6839.974,6950.614,6779.162,6860.911,665.36642057,4569509.698009407
2020-04-22 00:00:00+00:00,6860.286,7169.0,6830.0,7141.727,807.42292984,5694418.736921846
2020-04-23 00:00:00+00:00,7141.726,7777.0,7035.005,7486.401,1345.91322919,9975237.86574894
2020-04-24 00:00:00+00:00,7486.005,7607.571,7382.0,7510.969,731.53127431,5499533.34975176
2020-04-25 00:00:00+00:00,7509.623,7712.0,7445.862,7550.2,973.15429499,7362900.36765208
2020-04-26 00:00:00+00:00,7551.263,7712.992,7475.0,7707.0,840.09481227,6396322.861655163
2020-04-27 00:00:00+00:00,7707.0,7827.0,7640.005,7790.017,770.84817014,5947657.199965931
2020-04-28 00:00:00+00:00,7796.58,7798.308,7675.225,7760.0,590.18201759,4564700.382158423
2020-04-29 00:00:00+00:00,7760.305,8998.0,7717.972,8785.064,2795.74449489,23528609.47677576
2020-04-30 00:00:00+00:00,8791.844,9480.0,8403.0,8635.375,2346.51827145,20849893.377739754
2020-05-01 00:00:00+00:00,8636.243,9076.999,8623.534,8832.754,1009.56392517,8869283.431704307
2020-05-02 00:00:00+00:00,8834.055,9024.477,8768.847,8976.842,611.4418804,5439794.003204428
2020-05-03 00:00:00+00:00,8984.03,9212.199,8733.24,8902.331,1113.21026273,9995779.223131867
2020-05-04 00:00:00+00:00,8909.399,8968.25,8536.171,8889.058,1269.40601414,11147546.199573535
2020-05-05 00:00:00+00:00,8891.661,9119.999,8780.0,9032.252,1035.06992916,9255493.848711228
2020-05-06 00:00:00+00:00,9026.338,9414.367,8921.502,9158.975,2125.7980162,19550010.957702033
2020-05-07 00:00:00+00:00,9162.321,10076.819,9013.0,10005.045,2444.4355702,23575693.805144504
2020-05-08 00:00:00+00:00,10007.22,10055.802,9726.906,9811.63,1544.67884494,15328470.040180866
2020-05-09 00:00:00+00:00,9817.422,9919.998,9501.0,9520.0,1347.02174423,13076969.626351867
2020-05-10 00:00:00+00:00,9541.543,9553.666,8050.62,8745.285,2187.52252549,19067155.436533827
2020-05-11 00:00:00+00:00,8736.199,9162.828,8150.0,8579.282,1860.59081878,16172303.391752254
2020-05-12 00:00:00+00:00,8579.283,8978.213,8542.701,8827.644,1021.06080011,8984495.471276635
2020-05-13 00:00:00+00:00,8820.322,9421.502,8812.071,9318.824,1387.98161739,12610198.255064985
2020-05-14 00:00:00+00:00,9320.504,9950.137,9263.472,9795.0,1828.73911016,17625090.312479712
2020-05-15 00:00:00+00:00,9820.556,9848.84,9213.264,9311.818,1503.07503287,14293324.956810191
2020-05-16 00:00:00+00:00,9310.263,9580.0,9217.649,9381.886,1139.01114187,10702976.695918739
2020-05-17 00:00:00+00:00,9390.097,9900.001,9336.865,9678.673,1144.95749544,11069583.409315117
2020-05-18 00:00:00+00:00,9673.1,9952.9,9389.0,9724.77,1326.42772163,12876812.565024791
2020-05-19 00:00:00+00:00,9733.624,9899.785,9450.0,9781.29,1594.23526495,15425057.412646763
2020-05-20 00:00:00+00:00,9781.29,9835.0,9294.204,9513.288,909.61472914,8756759.648737121
2020-05-21 00:00:00+00:00,9513.763,9566.999,8805.0,9052.488,1125.64705683,10321850.0577968
2020-05-22 00:00:00+00:00,9061.517,9276.999,8910.0,9172.828,467.38909051,4254162.42518806
2020-05-23 00:00:00+00:00,9168.562,9311.0,9092.795,9180.344,349.13684345,3214152.2576578907
2020-05-24 00:00:00+00:00,9180.344,9305.686,8690.0,8715.242,733.33877759,6622088.691868734
2020-05-25 00:00:00+00:00,8715.237,8978.568,8640.0,8891.853,711.85961043,6268077.457347407
2020-05-26 00:00:00+00:00,8897.952,9012.831,8699.499,8842.433,605.25754337,5365534.305959131
2020-05-27 00:00:00+00:00,8850.779,9230.0,8811.13,9200.0,660.45493301,5995336.22865606
2020-05-28 00:00:00+00:00,9202.119,9639.965,9113.45,9580.993,1107.4113158,10394077.814911881
2020-05-29 00:00:00+00:00,9588.075,9612.85,9336.364,9432.239,727.50727625,6877800.285631219
2020-05-30 00:00:00+00:00,9432.037,9752.286,9325.1,9700.0,794.16307097,7572216.640734269
2020-05-31 00:00:00+00:00,9701.913,9701.913,9385.0,9453.359,621.60098294,5927434.593045565
2020-06-01 00:00:00+00:00,9447.663,10400.529,9420.495,10196.896,1055.49300674,10406368.517863369
2020-06-02 00:00:00+00:00,10216.39,10225.0,9209.01,9528.598,1436.56495278,14073410.722975936
2020-06-03 00:00:00+00:00,9526.29,9682.619,9389.001,9665.047,562.68085364,5373968.2914180895
2020-06-04 00:00:00+00:00,9673.3,9884.408,9463.361,9796.738,725.5806954,7055135.2155352775
2020-06-05 00:00:00+00:00,9796.821,9855.302,9590.224,9624.235,789.43380173,7683401.456888259
2020-06-06 00:00:00+00:00,9620.659,9740.626,9530.0,9676.618,403.93476936,3888938.1144821486
2020-06-07 00:00:00+00:00,9665.708,9818.0,9350.0,9752.0,675.80582395,6491159.0066184085
2020-06-08 00:00:00+00:00,9750.629,9816.001,9641.667,9791.528,488.63204288,4755225.029242215
2020-06-09 00:00:00+00:00,9791.775,9892.0,9560.0,9780.645,843.87456461,8211014.724163372
2020-06-10 00:00:00+00:00,9779.229,10044.675,9663.0,9895.648,757.1825755,7450077.003666345
2020-06-11 00:00:00+00:00,9897.581,9990.0,9045.444,9258.57,1500.8831757,14350216.276646752
2020-06-12 00:00:00+00:00,9271.893,9557.999,9233.0,9468.454,638.96644043,6016485.923560043
2020-06-13 00:00:00+00:00,9466.623,9493.032,9354.289,9480.167,405.73262811,3826295.6047422183
2020-06-14 00:00:00+00:00,9479.885,9480.615,9243.255,9330.45,464.79732679,4356742.196652716
2020-06-15 00:00:00+00:00,9336.278,9501.311,8890.0,9430.096,1156.74940934,10655945.251324039
2020-06-16 00:00:00+00:00,9431.842,9600.0,9210.0,9532.407,809.59151107,7687535.294800589
2020-06-17 00:00:00+00:00,9532.401,9559.994,9233.705,9458.781,640.92111946,6036256.7648601495
2020-06-18 00:00:00+00:00,9465.899,9484.762,9268.125,9383.82,563.48508173,5293360.499131236
2020-06-19 00:00:00+00:00,9383.82,9428.058,9223.665,9302.345,677.13761849,6308956.932758194
2020-06-20 00:00:00+00:00,9296.801,9396.15,9170.522,9360.116,379.28895153,3527582.599676667
2020-06-21 00:00:00+00:00,9354.193,9423.885,9255.64,9284.997,308.41012772,2882272.462066758
2020-06-22 00:00:00+00:00,9285.0,9790.0,9272.087,9690.001,897.69251504,8588214.208455773
2020-06-23 00:00:00+00:00,9694.572,9720.0,9573.374,9625.215,589.99063259,5690028.012279392
2020-06-24 00:00:00+00:00,9621.299,9667.167,9198.413,9286.986,972.75083793,9136448.385450624
2020-06-25 00:00:00+00:00,9291.043,9334.89,8964.36,9249.079,888.97065453,8189929.440088278
2020-06-26 00:00:00+00:00,9248.979,9291.476,9010.666,9157.313,779.53873774,7147296.496718813
2020-06-27 00:00:00+00:00,9157.324,9186.673,8824.24,9006.666,763.99546139,6907722.596153376
2020-06-28 00:00:00+00:00,9009.891,9186.0,8934.317,9117.33,563.63070996,5100831.58992566
2020-06-29 00:00:00+00:00,9121.681,9229.998,9017.359,9184.095,513.45944552,4682608.535485742
2020-06-30 00:00:00+00:00,9189.466,9206.085,9058.34,9135.037,431.01887629,3944844.4226119947
2020-07-01 00:00:00+00:00,9135.0,9298.326,9089.346,9244.367,456.97236233,4211043.028727068
2020-07-02 00:00:00+00:00,9239.4,9272.662,8944.837,9092.32,606.13139697,5528714.320769612
2020-07-03 00:00:00+00:00,9097.84,9129.837,9041.492,9066.15,391.870553,3563914.8647268075
2020-07-04 00:00:00+00:00,9060.769,9198.495,9043.115,9132.58,252.94999919,2300603.495752059
2020-07-05 00:00:00+00:00,9140.614,9147.92,8911.456,9084.937,324.08616915,2929578.3963724086
2020-07-06 00:00:00+00:00,9075.169,9373.396,9025.987,9349.061,691.99331398,6401259.009989623
2020-07-07 00:00:00+00:00,9346.225,9383.496,9192.788,9260.853,642.50815252,5959401.098228483
2020-07-08 00:00:00+00:00,9260.867,9478.166,9234.432,9442.36,779.72133297,7305315.65153438
2020-07-09 00:00:00+00:00,9442.36,9450.755,9155.001,9242.54,565.59644705,5266450.078339662
2020-07-10 00:00:00+00:00,9240.375,9323.809,9124.724,9287.0,387.61355745,3570111.7873899224
2020-07-11 00:00:00+00:00,9291.455,9302.448,9181.321,9241.42,253.67867435,2344207.6516592195
2020-07-12 00:00:00+00:00,9241.42,9350.0,9156.495,9300.254,279.80507552,2589984.0267388043
2020-07-13 00:00:00+00:00,9305.021,9350.0,9193.027,9239.259,534.84662672,4963329.536392549
2020-07-14 00:00:00+00:00,9239.25,9283.0,9088.0,9256.874,432.56001619,3986727.1072709346
2020-07-15 00:00:00+00:00,9257.0,9274.0,9163.337,9193.234,492.02220734,4534470.915599273
2020-07-16 00:00:00+00:00,9196.62,9219.373,9036.665,9134.648,561.20435103,5124000.9530331865
2020-07-17 00:00:00+00:00,9130.069,9185.926,9080.012,9159.973,544.87017759,4982281.975835957
2020-07-18 00:00:00+00:00,9159.951,9208.412,9126.45,9179.162,249.10753869,2283316.793668255
2020-07-19 00:00:00+00:00,9178.408,9241.612,9110.464,9218.25,111.84058698,1026014.7344786826
2020-07-20 00:00:00+00:00,9227.932,9227.932,9135.064,9166.534,268.33041296,2462791.4915845804
2020-07-21 00:00:00+00:00,9168.223,9435.99,9158.208,9396.528,567.51442291,5302141.763644522
2020-07-22 00:00:00+00:00,9400.0,9568.001,9289.0,9536.889,477.26323105,4484139.851234002
