time,ADA open,ADA high,ADA low,ADA close,ADA volume,ADA daily_return
2019-11-21 00:00:00+00:00,0.04095,0.04095,0.03737,0.03839,3090983.55873296,-0.06707168894289184
2019-11-22 00:00:00+00:00,0.0384,0.03897,0.03443,0.03699,3466986.21426662,-0.03646783016410515
2019-11-23 00:00:00+00:00,0.03721,0.03836,0.03664,0.03802,738371.80442347,0.0278453636117868
2019-11-24 00:00:00+00:00,0.03815,0.03882,0.03501,0.03581,748802.28173812,-0.05812730142030498
2019-11-25 00:00:00+00:00,0.035,0.03764,0.03306,0.036,1919196.55885391,0.005305780508237712
2019-11-26 00:00:00+00:00,0.036,0.03705,0.03546,0.03653,719527.87535303,0.014722222222222303
2019-11-27 00:00:00+00:00,0.03684,0.03994,0.03581,0.03865,2174808.65098123,0.05803449219819323
2019-11-28 00:00:00+00:00,0.0394,0.0398,0.03842,0.039,725772.55468863,0.00905562742561461
2019-11-29 00:00:00+00:00,0.03987,0.042,0.03961,0.04131,1432115.3086583,0.0592307692307692
2019-11-30 00:00:00+00:00,0.04119,0.04199,0.03949,0.04036,1020575.50496898,-0.022996853062212552
2019-12-01 00:00:00+00:00,0.04033,0.04033,0.0385,0.03919,1791385.21238784,-0.028989098116947387
2019-12-02 00:00:00+00:00,0.03944,0.03947,0.0375,0.03806,2020720.6458457,-0.028833886195458125
2019-12-03 00:00:00+00:00,0.03845,0.03861,0.03745,0.03774,664167.09140214,-0.008407777193904176
2019-12-04 00:00:00+00:00,0.03773,0.03873,0.03642,0.03721,1093371.81016645,-0.014043455219925893
2019-12-05 00:00:00+00:00,0.03791,0.03801,0.03688,0.03764,358526.54422456,0.011556033324375159
2019-12-06 00:00:00+00:00,0.03779,0.03843,0.03715,0.03843,141764.18290683,0.02098831030818271
2019-12-07 00:00:00+00:00,0.03825,0.0391,0.03821,0.03872,33573.81387065,0.007546187874056587
2019-12-08 00:00:00+00:00,0.03825,0.03825,0.03801,0.03817,109958.0456808,-0.014204545454545303
2019-12-09 00:00:00+00:00,0.03733,0.0374,0.03718,0.0373,51837.61360438,-0.022792769190463802
2019-12-10 00:00:00+00:00,0.03712,0.03732,0.03601,0.03643,321404.99505732,-0.023324396782841927
2019-12-11 00:00:00+00:00,0.03662,0.03679,0.03601,0.03622,197263.99306257,-0.00576447982432049
2019-12-12 00:00:00+00:00,0.03667,0.03782,0.036,0.03647,3016234.14174217,0.006902263942573095
2019-12-13 00:00:00+00:00,0.03643,0.03762,0.03643,0.03707,352197.6302324,0.016451878256100727
2019-12-14 00:00:00+00:00,0.03734,0.03734,0.03599,0.03623,226196.91708532,-0.022659832748853526
2019-12-15 00:00:00+00:00,0.03601,0.03672,0.0357,0.03641,405338.39393117,0.0049682583494341515
2019-12-16 00:00:00+00:00,0.03655,0.03655,0.03333,0.03399,1054955.95481015,-0.06646525679758308
2019-12-17 00:00:00+00:00,0.0338,0.03414,0.03139,0.03147,1336185.70692471,-0.07413945278022949
2019-12-18 00:00:00+00:00,0.03173,0.03454,0.03062,0.03423,1214586.29508957,0.08770257387988556
2019-12-19 00:00:00+00:00,0.03404,0.03408,0.033,0.033,410530.10408235,-0.035933391761612477
2019-12-20 00:00:00+00:00,0.03277,0.03387,0.0327,0.03383,291250.91834235,0.025151515151515147
2019-12-21 00:00:00+00:00,0.03373,0.03373,0.03286,0.03314,181331.89473532,-0.020396098137747454
2019-12-22 00:00:00+00:00,0.03311,0.03464,0.03301,0.03428,627564.50598792,0.03439951719975842
2019-12-23 00:00:00+00:00,0.03447,0.03447,0.033,0.03317,598129.59428748,-0.03238039673278881
2019-12-24 00:00:00+00:00,0.033,0.03457,0.03289,0.03412,225163.70159243,0.02864033765450702
2019-12-25 00:00:00+00:00,0.03399,0.03399,0.03292,0.0335,161485.3408455,-0.01817116060961299
2019-12-26 00:00:00+00:00,0.0335,0.035,0.03327,0.03389,555410.53122169,0.01164179104477614
2019-12-27 00:00:00+00:00,0.03401,0.03428,0.0318,0.03306,707679.74188824,-0.02449100029507245
2019-12-28 00:00:00+00:00,0.03308,0.034,0.03306,0.03353,542702.42679615,0.014216575922564978
2019-12-29 00:00:00+00:00,0.03328,0.03423,0.03328,0.03419,117492.84590283,0.019683865195347483
2019-12-30 00:00:00+00:00,0.03415,0.03418,0.03319,0.0334,596439.05171439,-0.023106171395144703
2019-12-31 00:00:00+00:00,0.03324,0.03341,0.03228,0.0326,721900.35188245,-0.02395209580838331
2020-01-01 00:00:00+00:00,0.03263,0.03372,0.0326,0.0335,1335856.79976928,0.027607361963190247
2020-01-02 00:00:00+00:00,0.0335,0.0335,0.03218,0.03277,2823321.83885365,-0.021791044776119484
2020-01-03 00:00:00+00:00,0.03293,0.03434,0.03293,0.03395,786045.91216557,0.03600854440036616
2020-01-04 00:00:00+00:00,0.03395,0.03449,0.03385,0.03438,517000.85235306,0.01266568483063324
2020-01-05 00:00:00+00:00,0.0346,0.03517,0.03439,0.03462,178048.30496415,0.00698080279232105
2020-01-06 00:00:00+00:00,0.03469,0.03731,0.0346,0.03727,967397.38436151,0.07654534950895431
2020-01-07 00:00:00+00:00,0.03749,0.038,0.03646,0.03698,1123433.30231105,-0.00778105715052313
2020-01-08 00:00:00+00:00,0.03698,0.03864,0.03583,0.03623,3504874.04146943,-0.02028123309897245
2020-01-09 00:00:00+00:00,0.0361,0.03659,0.03554,0.03614,1428934.85874282,-0.0024841291747170757
2020-01-10 00:00:00+00:00,0.03637,0.03721,0.0348,0.03679,2445798.16644051,0.017985611510791477
2020-01-11 00:00:00+00:00,0.03675,0.03774,0.03647,0.03691,781360.57124903,0.0032617559119325623
2020-01-12 00:00:00+00:00,0.03673,0.03785,0.03662,0.03785,425211.57818391,0.02546735302086156
2020-01-13 00:00:00+00:00,0.03773,0.03783,0.0368,0.03698,207113.47926213,-0.022985468956406963
2020-01-14 00:00:00+00:00,0.0373,0.04262,0.03709,0.0416,4013864.2067581,0.12493239588966998
2020-01-15 00:00:00+00:00,0.0421,0.043,0.04011,0.04247,3663212.52857411,0.02091346153846163
2020-01-16 00:00:00+00:00,0.0429,0.04321,0.04019,0.04145,2068303.00165201,-0.02401695314339536
2020-01-17 00:00:00+00:00,0.04175,0.04616,0.04114,0.04524,3736774.21642537,0.09143546441495776
2020-01-18 00:00:00+00:00,0.04519,0.04571,0.04303,0.0449,2922192.75048079,-0.0075154730327143815
2020-01-19 00:00:00+00:00,0.045,0.04596,0.0414,0.04216,2491533.81987459,-0.06102449888641426
2020-01-20 00:00:00+00:00,0.04216,0.0444,0.04189,0.044,821461.5783039,0.04364326375711558
2020-01-21 00:00:00+00:00,0.04387,0.04675,0.04387,0.046,2348258.81207059,0.045454545454545414
2020-01-22 00:00:00+00:00,0.04601,0.04635,0.0452,0.0455,1338893.44859531,-0.010869565217391353
2020-01-23 00:00:00+00:00,0.0453,0.0453,0.0423,0.04326,1760204.40330972,-0.04923076923076919
2020-01-24 00:00:00+00:00,0.04294,0.04537,0.04131,0.04498,1059671.5160802,0.03975959315765132
2020-01-25 00:00:00+00:00,0.04501,0.04501,0.04287,0.04363,353089.5072284,-0.03001333926189409
2020-01-26 00:00:00+00:00,0.043,0.04499,0.04291,0.0446,1010329.00189094,0.022232408892963518
2020-01-27 00:00:00+00:00,0.04464,0.04884,0.04385,0.04749,3263503.86494728,0.0647982062780268
2020-01-28 00:00:00+00:00,0.04799,0.0545,0.04745,0.0528,8231340.04726051,0.11181301326595072
2020-01-29 00:00:00+00:00,0.05294,0.05759,0.05242,0.05333,4438190.27242422,0.010037878787878762
2020-01-30 00:00:00+00:00,0.05317,0.057,0.052,0.05597,4152403.52651149,0.04950309394337138
2020-01-31 00:00:00+00:00,0.05597,0.05638,0.05232,0.05416,4170317.13632018,-0.032338752903341095
2020-02-01 00:00:00+00:00,0.0537,0.05701,0.0534,0.05611,1979741.3108193,0.036004431314623275
2020-02-02 00:00:00+00:00,0.0557,0.05911,0.055,0.05566,3069915.70496179,-0.008019960791302738
2020-02-03 00:00:00+00:00,0.0554,0.05775,0.05471,0.057,1815807.197839,0.024074739489759356
2020-02-04 00:00:00+00:00,0.057,0.05829,0.05393,0.0559,2740674.98393127,-0.019298245614035148
2020-02-05 00:00:00+00:00,0.05572,0.05997,0.05572,0.05967,1301963.77295755,0.06744186046511635
2020-02-06 00:00:00+00:00,0.05854,0.06086,0.058,0.06006,3306405.09041916,0.006535947712418277
2020-02-07 00:00:00+00:00,0.06013,0.06228,0.05951,0.05978,4227666.13347578,-0.004662004662004726
2020-02-08 00:00:00+00:00,0.05959,0.06132,0.0567,0.06036,6365688.39952927,0.00970224155235866
2020-02-09 00:00:00+00:00,0.06016,0.0626,0.06016,0.06242,5038864.50850226,0.03412856196156411
2020-02-10 00:00:00+00:00,0.06218,0.0623,0.05852,0.06042,2384792.74462727,-0.03204101249599489
2020-02-11 00:00:00+00:00,0.05994,0.06365,0.05875,0.06365,3007846.65453916,0.05345911949685522
2020-02-12 00:00:00+00:00,0.06396,0.07042,0.06384,0.068,5984576.75495505,0.06834249803613512
2020-02-13 00:00:00+00:00,0.06842,0.07231,0.06559,0.06912,4799766.68414411,0.016470588235294015
2020-02-14 00:00:00+00:00,0.06876,0.07131,0.06727,0.07087,2422889.02801707,0.02531828703703698
2020-02-15 00:00:00+00:00,0.07125,0.0749,0.06138,0.06516,5559963.41975083,-0.0805700578524059
2020-02-16 00:00:00+00:00,0.0635,0.06718,0.0558,0.063,6008714.44041588,-0.03314917127071815
2020-02-17 00:00:00+00:00,0.06282,0.06282,0.05586,0.06015,3158509.06874198,-0.04523809523809519
2020-02-18 00:00:00+00:00,0.06017,0.064,0.058,0.06304,3727596.52977878,0.048046550290939294
2020-02-19 00:00:00+00:00,0.06235,0.06336,0.05608,0.05727,2662135.95117702,-0.09152918781725883
2020-02-20 00:00:00+00:00,0.0573,0.05899,0.05515,0.05855,1310416.56982124,0.02235027064780848
2020-02-21 00:00:00+00:00,0.05798,0.05999,0.05684,0.05903,2047634.39449657,0.00819812126387709
2020-02-22 00:00:00+00:00,0.05861,0.05879,0.05706,0.05845,935399.40483581,-0.009825512451295926
2020-02-23 00:00:00+00:00,0.05881,0.06248,0.0583,0.06168,1088319.11011391,0.05526090675791262
2020-02-24 00:00:00+00:00,0.06194,0.06194,0.0571,0.05883,1087167.33670994,-0.0462062256809338
2020-02-25 00:00:00+00:00,0.05902,0.05915,0.056,0.05652,1570323.49904961,-0.03926568077511472
2020-02-26 00:00:00+00:00,0.056,0.05669,0.0463,0.04942,5569678.79274808,-0.1256192498230715
2020-02-27 00:00:00+00:00,0.04942,0.05219,0.0464,0.04995,2816329.41781942,0.010724403075677902
2020-02-28 00:00:00+00:00,0.05,0.05119,0.04658,0.04892,3088182.60012582,-0.020620620620620644
2020-02-29 00:00:00+00:00,0.04937,0.04977,0.04719,0.04719,838382.14481577,-0.03536385936222397
2020-03-01 00:00:00+00:00,0.04762,0.0481,0.045,0.04593,7729602.89592593,-0.026700572155117674
2020-03-02 00:00:00+00:00,0.04553,0.04993,0.04529,0.04913,1547853.84710197,0.06967123884171578
2020-03-03 00:00:00+00:00,0.04911,0.04964,0.04762,0.04877,1008801.51565101,-0.007327498473437832
2020-03-04 00:00:00+00:00,0.04881,0.0506,0.04806,0.04888,3787116.79453599,0.0022554849292597545
2020-03-05 00:00:00+00:00,0.04937,0.07,0.04937,0.05109,2887229.65842311,0.04521276595744683
2020-03-06 00:00:00+00:00,0.051,0.0517,0.05011,0.0517,1468887.31688758,0.011939714229790566
2020-03-07 00:00:00+00:00,0.05184,0.05189,0.04822,0.0489,972279.18221528,-0.05415860735009681
2020-03-08 00:00:00+00:00,0.04875,0.04891,0.04245,0.04245,3304011.41369956,-0.13190184049079745
2020-03-09 00:00:00+00:00,0.04308,0.044,0.03901,0.04182,3887501.65510154,-0.014840989399293236
2020-03-10 00:00:00+00:00,0.04159,0.04313,0.04033,0.04144,4186685.10212221,-0.009086561453850006
2020-03-11 00:00:00+00:00,0.04151,0.04168,0.0375,0.03972,5061883.61975258,-0.04150579150579148
2020-03-12 00:00:00+00:00,0.03949,0.03949,0.02274,0.02274,11210134.59775413,-0.4274924471299093
2020-03-13 00:00:00+00:00,0.0237,0.0295,0.00103,0.02859,12296872.24200624,0.25725593667546187
2020-03-14 00:00:00+00:00,0.02862,0.02932,0.02517,0.02568,1917782.58561852,-0.10178384050367262
2020-03-15 00:00:00+00:00,0.02552,0.02945,0.02551,0.0267,3821650.87239308,0.03971962616822422
2020-03-16 00:00:00+00:00,0.0265,0.02684,0.0215,0.0241,5104938.68918741,-0.09737827715355807
2020-03-17 00:00:00+00:00,0.0243,0.02664,0.0241,0.0259,3008818.89708298,0.07468879668049788
2020-03-18 00:00:00+00:00,0.02589,0.02652,0.0245,0.0262,2447824.99084181,0.01158301158301156
2020-03-19 00:00:00+00:00,0.02622,0.03201,0.02607,0.03057,8532500.10469389,0.166793893129771
2020-03-20 00:00:00+00:00,0.03053,0.034,0.02653,0.0293,8855015.34088549,-0.04154399738305525
2020-03-21 00:00:00+00:00,0.02947,0.03046,0.028,0.02962,2608141.88368374,0.01092150170648476
2020-03-22 00:00:00+00:00,0.02946,0.03049,0.02678,0.02716,4736189.34785449,-0.08305199189736667
2020-03-23 00:00:00+00:00,0.02693,0.03,0.02674,0.02934,1223503.34882266,0.08026509572901341
2020-03-24 00:00:00+00:00,0.02972,0.0305,0.02886,0.03043,4290550.09629733,0.03715064758009534
2020-03-25 00:00:00+00:00,0.03026,0.03049,0.0289,0.02903,2398059.57238048,-0.046007229707525465
2020-03-26 00:00:00+00:00,0.02962,0.03103,0.02933,0.03103,1663651.74601213,0.06889424733034777
2020-03-27 00:00:00+00:00,0.03106,0.0315,0.0287,0.02877,3665184.08390036,-0.07283274250725102
2020-03-28 00:00:00+00:00,0.02879,0.03033,0.02795,0.0299,1220900.28746634,0.039277024678484596
2020-03-29 00:00:00+00:00,0.02989,0.02989,0.0282,0.02843,1474561.63912683,-0.0491638795986622
2020-03-30 00:00:00+00:00,0.0281,0.03059,0.02802,0.02984,1863758.50818006,0.04959549771368277
2020-03-31 00:00:00+00:00,0.02991,0.03098,0.02957,0.03048,2116616.39151651,0.02144772117962468
2020-04-01 00:00:00+00:00,0.03051,0.03108,0.02956,0.03108,2106463.09173825,0.019685039370078705
2020-04-02 00:00:00+00:00,0.0312,0.03372,0.0288,0.03192,3025527.73345688,0.027027027027026973
2020-04-03 00:00:00+00:00,0.03192,0.03269,0.0317,0.0324,2290261.56967838,0.015037593984962516
2020-04-04 00:00:00+00:00,0.03231,0.0326,0.03191,0.03229,729782.46494411,-0.003395061728394988
2020-04-05 00:00:00+00:00,0.03252,0.03256,0.03165,0.032,1048177.82598031,-0.008981108702384555
2020-04-06 00:00:00+00:00,0.03232,0.0361,0.03225,0.03593,2869191.48580879,0.12281249999999977
2020-04-07 00:00:00+00:00,0.03593,0.03698,0.03451,0.0351,2607206.26739264,-0.023100473142220967
2020-04-08 00:00:00+00:00,0.03533,0.04,0.03533,0.03657,3228311.54845665,0.041880341880341954
2020-04-09 00:00:00+00:00,0.03654,0.03656,0.03528,0.03619,1763307.09245597,-0.010391030899644438
2020-04-10 00:00:00+00:00,0.03615,0.03615,0.03229,0.03334,3038345.12422983,-0.07875103619784463
2020-04-11 00:00:00+00:00,0.03341,0.0342,0.03276,0.03328,601444.14082802,-0.001799640071985742
2020-04-12 00:00:00+00:00,0.03355,0.03499,0.03316,0.0337,1169309.89436747,0.012620192307692513
2020-04-13 00:00:00+00:00,0.0335,0.0335,0.032,0.03312,3083867.35857355,-0.01721068249258173
2020-04-14 00:00:00+00:00,0.03336,0.03376,0.03272,0.03313,920389.926716,0.0003019323671498153
2020-04-15 00:00:00+00:00,0.03277,0.03366,0.0319,0.0319,992135.49173522,-0.037126471476003675
2020-04-16 00:00:00+00:00,0.0319,0.035,0.03099,0.03445,3716709.45862266,0.07993730407523514
2020-04-17 00:00:00+00:00,0.03434,0.035,0.03417,0.03447,1528813.00555424,0.0005805515239476478
2020-04-18 00:00:00+00:00,0.03469,0.03692,0.03469,0.03667,2089756.16750109,0.0638236147374529
2020-04-19 00:00:00+00:00,0.03635,0.03683,0.03521,0.03562,1967607.75786823,-0.028633760567221223
2020-04-20 00:00:00+00:00,0.0358,0.03662,0.03394,0.03405,4591406.30412708,-0.044076361594609814
2020-04-21 00:00:00+00:00,0.03459,0.03506,0.03385,0.0349,821210.08188182,0.02496328928047009
2020-04-22 00:00:00+00:00,0.03452,0.0367,0.03157,0.03662,2921895.71919537,0.049283667621776495
2020-04-23 00:00:00+00:00,0.03672,0.04268,0.03656,0.04094,3746888.24464919,0.11796832332058971
2020-04-24 00:00:00+00:00,0.04099,0.04398,0.04099,0.0416,7949259.89527882,0.016121152906692693
2020-04-25 00:00:00+00:00,0.0415,0.04434,0.0407,0.04207,3816384.35441106,0.01129807692307705
2020-04-26 00:00:00+00:00,0.0423,0.04659,0.04188,0.04608,2622584.76736826,0.09531732826241979
2020-04-27 00:00:00+00:00,0.04604,0.04789,0.0443,0.04652,5249202.78675212,0.009548611111110938
2020-04-28 00:00:00+00:00,0.04646,0.04829,0.04602,0.04718,4043048.804495,0.014187446259673386
2020-04-29 00:00:00+00:00,0.04725,0.05228,0.04686,0.05159,5825718.09879117,0.09347181008902061
2020-04-30 00:00:00+00:00,0.05185,0.05444,0.0472,0.04743,10168316.10877322,-0.08063578212831934
2020-05-01 00:00:00+00:00,0.04802,0.0519,0.04765,0.05106,4653417.917265,0.0765338393421886
2020-05-02 00:00:00+00:00,0.05078,0.05149,0.04948,0.05087,2103465.15140322,-0.003721112416764649
2020-05-03 00:00:00+00:00,0.05139,0.05176,0.0478,0.04905,2889571.16134015,-0.03577747198741876
2020-05-04 00:00:00+00:00,0.049,0.05019,0.0456,0.04937,3928827.62610131,0.006523955147808236
2020-05-05 00:00:00+00:00,0.04995,0.0505,0.04878,0.04933,1196162.15788305,-0.0008102086287218313
2020-05-06 00:00:00+00:00,0.04942,0.05117,0.04876,0.04907,2157093.53308161,-0.0052706263936751485
2020-05-07 00:00:00+00:00,0.04887,0.05173,0.0484,0.05138,3956310.25568724,0.04707560627674745
2020-05-08 00:00:00+00:00,0.05127,0.054,0.051,0.052,3745976.52445782,0.012066952121448038
2020-05-09 00:00:00+00:00,0.05153,0.05314,0.05135,0.05151,1208404.03412651,-0.009423076923076867
2020-05-10 00:00:00+00:00,0.05136,0.05136,0.0425,0.04726,5951730.35236798,-0.0825082508250824
2020-05-11 00:00:00+00:00,0.0476,0.05012,0.04488,0.048,7169479.07043511,0.015658061785865263
2020-05-12 00:00:00+00:00,0.04852,0.05109,0.04842,0.0505,2518938.36268045,0.05208333333333348
2020-05-13 00:00:00+00:00,0.0504,0.05282,0.04976,0.05162,1606745.10254485,0.022178217821782198
2020-05-14 00:00:00+00:00,0.052,0.05207,0.0506,0.05127,2546807.45646093,-0.006780317706315264
2020-05-15 00:00:00+00:00,0.05115,0.05183,0.04951,0.05046,1653338.53138498,-0.015798712697484008
2020-05-16 00:00:00+00:00,0.05027,0.05134,0.04997,0.05109,1846101.60183075,0.012485136741974046
2020-05-17 00:00:00+00:00,0.051,0.05233,0.051,0.05128,1056078.97460415,0.003718927383049353
2020-05-18 00:00:00+00:00,0.0518,0.05498,0.0518,0.05436,2467577.57644324,0.06006240249609984
2020-05-19 00:00:00+00:00,0.05426,0.05709,0.0525,0.05684,1983841.39879164,0.045621780721118554
2020-05-20 00:00:00+00:00,0.0568,0.05765,0.054,0.05698,2370069.74971945,0.0024630541871921707
2020-05-21 00:00:00+00:00,0.05698,0.05745,0.0485,0.05228,4508652.77414635,-0.08248508248508257
2020-05-22 00:00:00+00:00,0.0521,0.05688,0.05136,0.05589,1412741.19064044,0.06905126243305282
2020-05-23 00:00:00+00:00,0.05592,0.05645,0.0542,0.05508,708390.67858019,-0.01449275362318847
2020-05-24 00:00:00+00:00,0.05507,0.05612,0.05136,0.05136,1895253.93994468,-0.06753812636165568
2020-05-25 00:00:00+00:00,0.05136,0.05427,0.051,0.05391,3761275.55383447,0.049649532710280386
2020-05-26 00:00:00+00:00,0.0538,0.05395,0.05189,0.05357,1534971.54631791,-0.006306807642366907
2020-05-27 00:00:00+00:00,0.05382,0.0559,0.0531,0.05512,2785030.40116431,0.028934104909464242
2020-05-28 00:00:00+00:00,0.05505,0.06758,0.0547,0.0647,7960940.58543977,0.1738026124818577
2020-05-29 00:00:00+00:00,0.06494,0.06624,0.06247,0.06483,3831542.9014954,0.0020092735703245435
2020-05-30 00:00:00+00:00,0.06476,0.07745,0.06335,0.077,9865223.65679155,0.18772173376523216
2020-05-31 00:00:00+00:00,0.076,0.08699,0.072,0.074,15813690.19707653,-0.038961038961038974
2020-06-01 00:00:00+00:00,0.07388,0.08397,0.07388,0.08135,7729798.24012301,0.09932432432432448
2020-06-02 00:00:00+00:00,0.0817,0.08288,0.0725,0.07876,7280714.51343101,-0.03183773816840818
2020-06-03 00:00:00+00:00,0.07876,0.08599,0.07741,0.0854,4763835.16026273,0.08430675469781623
2020-06-04 00:00:00+00:00,0.08572,0.09025,0.08418,0.08893,5113619.68106664,0.04133489461358297
2020-06-05 00:00:00+00:00,0.08893,0.08949,0.084,0.08535,3896494.22746869,-0.04025638142359156
2020-06-06 00:00:00+00:00,0.08491,0.08699,0.08491,0.08613,2244389.33586955,0.009138840070298748
2020-06-07 00:00:00+00:00,0.08611,0.08878,0.08279,0.08618,4630001.2791725,0.0005805178218971641
2020-06-08 00:00:00+00:00,0.08683,0.08709,0.0845,0.08644,3316276.01815717,0.003016941285681085
2020-06-09 00:00:00+00:00,0.08644,0.08693,0.0832,0.0832,2388010.50839556,-0.037482646922721075
2020-06-10 00:00:00+00:00,0.08308,0.08409,0.07951,0.08362,4037931.08811869,0.005048076923076961
2020-06-11 00:00:00+00:00,0.08362,0.085,0.07382,0.07544,9476973.35582173,-0.09782348720401823
2020-06-12 00:00:00+00:00,0.07508,0.08081,0.07508,0.07945,3134124.64107717,0.053154825026511254
2020-06-13 00:00:00+00:00,0.07938,0.07938,0.07731,0.07839,2126949.76515891,-0.013341724354940299
2020-06-14 00:00:00+00:00,0.07872,0.07872,0.07575,0.07667,1264660.88402333,-0.02194157418038012
2020-06-15 00:00:00+00:00,0.07621,0.0798,0.06933,0.07818,12276673.95977673,0.01969479587844014
2020-06-16 00:00:00+00:00,0.07775,0.07979,0.077,0.079,1901099.1021024,0.010488616014325824
2020-06-17 00:00:00+00:00,0.07935,0.08358,0.07752,0.08351,3307275.36959785,0.05708860759493661
2020-06-18 00:00:00+00:00,0.083,0.08421,0.08,0.08183,3210653.64316872,-0.02011735121542335
2020-06-19 00:00:00+00:00,0.08171,0.08171,0.07842,0.07999,2191255.789652,-0.022485640962971898
2020-06-20 00:00:00+00:00,0.07998,0.08087,0.07708,0.07937,2025900.17439029,-0.007750968871109043
2020-06-21 00:00:00+00:00,0.07984,0.08099,0.07812,0.07822,1211404.23747526,-0.014489101675696059
2020-06-22 00:00:00+00:00,0.07848,0.08435,0.07848,0.08435,2833496.87101236,0.07836870365635384
2020-06-23 00:00:00+00:00,0.08424,0.08452,0.08167,0.08288,1547326.19819297,-0.01742738589211612
2020-06-24 00:00:00+00:00,0.08291,0.08711,0.08,0.08241,4352207.80138202,-0.005670849420849389
2020-06-25 00:00:00+00:00,0.0823,0.083,0.07877,0.08173,1951988.47008004,-0.008251425797840106
2020-06-26 00:00:00+00:00,0.08138,0.08166,0.07908,0.0806,2274080.25696098,-0.013826012480117389
2020-06-27 00:00:00+00:00,0.0805,0.08089,0.07463,0.07762,3072561.45582988,-0.036972704714640314
2020-06-28 00:00:00+00:00,0.0768,0.081,0.07399,0.08046,3607392.82524224,0.03658850811646497
2020-06-29 00:00:00+00:00,0.0805,0.08434,0.08033,0.08367,2572249.69119979,0.03989560029828465
2020-06-30 00:00:00+00:00,0.08403,0.08478,0.08188,0.08357,2348865.83875232,-0.0011951715071111257
2020-07-01 00:00:00+00:00,0.0832,0.09683,0.08268,0.09683,8296692.47665161,0.15866937896374278
2020-07-02 00:00:00+00:00,0.09655,0.09655,0.08802,0.09302,5025985.13352692,-0.03934730971806255
2020-07-03 00:00:00+00:00,0.09278,0.10169,0.09245,0.09648,7668379.60826071,0.03719630187056544
2020-07-04 00:00:00+00:00,0.0964,0.101,0.09615,0.1,5526550.9770258,0.036484245439469376
2020-07-05 00:00:00+00:00,0.09992,0.1,0.0944,0.09838,5015615.07384174,-0.016200000000000103
2020-07-06 00:00:00+00:00,0.098,0.10603,0.09743,0.10516,6546546.14868217,0.06891644643220185
2020-07-07 00:00:00+00:00,0.10531,0.11898,0.103,0.11758,9438069.05407758,0.11810574362875625
2020-07-08 00:00:00+00:00,0.117,0.1376,0.11412,0.13024,16276578.94591636,0.10767137268242899
2020-07-09 00:00:00+00:00,0.13024,0.13024,0.11714,0.12453,10796057.79014462,-0.04384213759213751
2020-07-10 00:00:00+00:00,0.12303,0.12537,0.1111,0.11892,6708833.5734927,-0.04504938569019512
2020-07-11 00:00:00+00:00,0.11881,0.12723,0.11803,0.12504,3683993.5438515,0.051463168516650004
2020-07-12 00:00:00+00:00,0.12534,0.12821,0.1201,0.12691,2867003.84112867,0.01495521433141378
2020-07-13 00:00:00+00:00,0.127,0.13547,0.1219,0.12416,9647425.64736723,-0.021668899219919546
2020-07-14 00:00:00+00:00,0.12411,0.135,0.12104,0.1324,8252959.46238658,0.06636597938144306
2020-07-15 00:00:00+00:00,0.13253,0.13253,0.12788,0.13071,6263091.54493587,-0.012764350453172146
2020-07-16 00:00:00+00:00,0.12952,0.13316,0.11837,0.12604,5562285.66940318,-0.03572794736439433
2020-07-17 00:00:00+00:00,0.12617,0.1266,0.12,0.12231,3196969.96723625,-0.02959377975245958
2020-07-18 00:00:00+00:00,0.122,0.1247,0.11851,0.12259,2756052.09805746,0.002289264982421768
