time,BTC Close,ETH Close,ADA Close,USDT Close,XRP Close,LTC Close,TRX Close,TUSD Close,DGB Close,BSV Close
2019-09-24 00:00:00+00:00,8542.477,166.467,0.0375,1.00389,0.234,55.0,0.01263,0.99901,0.00687,86.367
2019-09-25 00:00:00+00:00,8438.561,170.572,0.03924,1.00072,0.24594,57.144,0.01323,0.99901,0.0068,85.439
2019-09-26 00:00:00+00:00,8056.929,165.826,0.03784,1.0,0.245,55.073,0.01285,1.0035,0.0076,83.708
2019-09-27 00:00:00+00:00,8195.161,174.007,0.0393,1.00214,0.2424,55.911,0.01361,0.999,0.00792,84.578
2019-09-28 00:00:00+00:00,8220.0,173.655,0.03833,1.00128,0.24179,55.408,0.01357,0.99998,0.00769,84.207
2019-09-29 00:00:00+00:00,8057.138,169.42,0.03729,0.99978,0.242,54.02,0.01356,0.999,0.00761,81.988
2019-09-30 00:00:00+00:00,8304.738,181.223,0.03869,1.0015,0.25603,56.05,0.01443,0.99999,0.00776,87.049
2019-10-01 00:00:00+00:00,8321.746,176.451,0.0385,1.0031,0.25007,55.91,0.01398,0.9995,0.00756,84.878
2019-10-02 00:00:00+00:00,8382.53,180.981,0.03948,1.00298,0.25478,56.549,0.01443,0.9995,0.00757,85.0
2019-10-03 00:00:00+00:00,8238.962,175.825,0.03846,1.00121,0.24768,56.681,0.01434,0.99999,0.00759,83.19
2019-10-04 00:00:00+00:00,8157.001,176.4,0.03937,1.0009,0.25332,56.567,0.01462,0.99999,0.00748,82.709
2019-10-05 00:00:00+00:00,8146.87,176.44,0.03949,1.0,0.253,56.791,0.01504,1.003,0.00747,83.277
2019-10-06 00:00:00+00:00,7856.158,170.272,0.03877,1.0,0.25259,54.43,0.01452,0.99998,0.00724,80.346
2019-10-07 00:00:00+00:00,8215.294,180.115,0.0415,1.001,0.27656,57.708,0.01615,0.99998,0.00769,84.5
2019-10-08 00:00:00+00:00,8185.449,180.907,0.0412,0.99989,0.27713,57.056,0.01694,1.00053,0.00793,83.826
2019-10-09 00:00:00+00:00,8591.375,193.433,0.04268,1.00101,0.2827,59.414,0.01692,1.001,0.00841,90.575
2019-10-10 00:00:00+00:00,8593.528,191.392,0.04151,1.001,0.27101,57.4,0.01627,1.00001,0.0085,88.546
2019-10-11 00:00:00+00:00,8272.412,180.754,0.04,1.001,0.26644,55.75,0.01574,1.00001,0.00874,83.706
2019-10-12 00:00:00+00:00,8309.001,179.947,0.04029,1.00255,0.273,55.823,0.01572,0.99998,0.00868,86.985
2019-10-13 00:00:00+00:00,8288.271,181.437,0.04126,1.00244,0.27769,56.424,0.01601,0.99998,0.00884,85.786
2019-10-14 00:00:00+00:00,8350.048,186.697,0.04157,1.00002,0.2985,56.708,0.01675,0.99999,0.00864,86.604
2019-10-15 00:00:00+00:00,8164.449,180.774,0.03963,1.00189,0.28806,54.64,0.01568,1.00199,0.00811,89.0
2019-10-16 00:00:00+00:00,8008.0,174.605,0.0382,1.00055,0.28396,52.473,0.01505,0.99998,0.00777,87.603
2019-10-17 00:00:00+00:00,8077.215,177.205,0.03924,1.00101,0.30194,54.827,0.01539,0.99998,0.00808,89.81
2019-10-18 00:00:00+00:00,7957.964,173.085,0.0382,1.00198,0.29404,53.186,0.01529,1.0025,0.00776,90.193
2019-10-19 00:00:00+00:00,7958.615,171.775,0.03903,1.00205,0.29037,53.705,0.01543,0.999,0.00773,89.837
2019-10-20 00:00:00+00:00,8230.858,174.895,0.03939,1.00257,0.29337,54.83,0.01553,0.9971,0.00754,95.195
2019-10-21 00:00:00+00:00,8214.481,174.399,0.03928,1.002,0.29329,54.769,0.01555,1.0025,0.00752,112.913
2019-10-22 00:00:00+00:00,8027.635,171.497,0.0386,0.99999,0.29183,53.444,0.0151,1.00198,0.0071,106.66
2019-10-23 00:00:00+00:00,7479.96,162.469,0.03626,1.002,0.273,49.519,0.01415,1.00195,0.00699,96.944
2019-10-24 00:00:00+00:00,7433.838,160.716,0.03766,1.00255,0.27782,49.78,0.0152,1.00195,0.00672,108.982
2019-10-25 00:00:00+00:00,8675.219,181.477,0.04113,1.00002,0.29797,56.631,0.01772,1.005,0.00777,132.03
2019-10-26 00:00:00+00:00,9271.52,180.116,0.04077,1.00349,0.294,56.927,0.01658,1.005,0.00778,139.392
2019-10-27 00:00:00+00:00,9552.996,184.853,0.04237,1.0022,0.29902,59.928,0.01912,0.99853,0.00763,140.505
2019-10-28 00:00:00+00:00,9221.232,182.228,0.04239,1.00129,0.29545,57.822,0.02005,1.00149,0.00747,137.832
2019-10-29 00:00:00+00:00,9431.596,190.961,0.04329,1.00187,0.30318,59.927,0.0221,1.0015,0.00737,141.0
2019-10-30 00:00:00+00:00,9170.0,183.07,0.04182,1.001,0.295,57.857,0.01997,0.99782,0.00707,135.0
2019-10-31 00:00:00+00:00,9162.654,182.551,0.04119,1.00066,0.29471,58.47,0.01986,1.0015,0.00691,127.2
2019-11-01 00:00:00+00:00,9260.402,183.468,0.04209,0.99969,0.29222,58.237,0.01969,1.0015,0.00694,128.0
2019-11-02 00:00:00+00:00,9307.694,182.922,0.04236,1.0,0.29573,58.425,0.01996,1.0015,0.00735,132.152
2019-11-03 00:00:00+00:00,9213.384,181.862,0.04168,0.99999,0.29001,58.347,0.01968,,0.00726,128.028
2019-11-04 00:00:00+00:00,9420.384,186.23,0.04332,1.0,0.29994,61.415,0.01987,0.99901,0.00734,131.607
2019-11-05 00:00:00+00:00,9310.497,188.736,0.04419,0.999,0.30168,63.18,0.01984,0.99901,0.00728,138.704
2019-11-06 00:00:00+00:00,9352.0,191.694,0.04455,0.99921,0.31,63.9,0.02016,0.999,0.00722,139.499
2019-11-07 00:00:00+00:00,9216.169,186.876,0.04334,0.9986,0.29099,61.326,0.01954,0.999,0.00698,133.071
2019-11-08 00:00:00+00:00,8768.823,183.802,0.04213,0.99862,0.27597,60.471,0.01871,1.00002,0.0069,125.477
2019-11-09 00:00:00+00:00,8804.099,185.133,0.04222,0.99916,0.27822,62.288,0.01886,1.001,0.00713,129.662
2019-11-10 00:00:00+00:00,9042.321,189.1,0.04396,0.99969,0.27907,63.855,0.01939,1.00127,0.00723,135.0
2019-11-11 00:00:00+00:00,8721.537,184.777,0.04316,0.99863,0.27348,61.613,0.019,1.00126,0.00702,130.654
2019-11-12 00:00:00+00:00,8809.0,186.169,0.04358,0.998,0.27177,61.173,0.01957,1.00127,0.00711,130.935
2019-11-13 00:00:00+00:00,8761.669,188.404,0.04321,0.99999,0.27232,60.85,0.01994,1.00499,0.0069,129.262
2019-11-14 00:00:00+00:00,8641.08,184.494,0.04271,0.99855,0.26766,59.012,0.01928,1.00201,0.00713,125.703
2019-11-15 00:00:00+00:00,8454.075,179.627,0.04392,0.99941,0.25989,57.513,0.01858,0.9995,0.0069,124.293
2019-11-16 00:00:00+00:00,8487.36,182.688,0.04391,0.99751,0.26262,58.386,0.01865,0.99951,0.00677,123.052
2019-11-17 00:00:00+00:00,8500.644,183.797,0.04519,0.999,0.26304,59.132,0.01875,1.00299,0.00685,123.501
2019-11-18 00:00:00+00:00,8180.0,178.198,0.04317,0.99851,0.25231,55.906,0.01715,0.9995,0.00657,116.501
2019-11-19 00:00:00+00:00,8119.676,175.148,0.04201,0.99851,0.25303,54.811,0.01691,0.9995,0.00671,110.283
2019-11-20 00:00:00+00:00,8078.384,174.17,0.04115,0.9963,0.249,55.0,0.01646,1.00248,0.00708,106.0
2019-11-21 00:00:00+00:00,7615.512,160.945,0.03839,0.99899,0.24364,50.681,0.01528,1.00249,0.0069,100.887
2019-11-22 00:00:00+00:00,7304.25,150.2,0.03699,1.002,0.23178,47.597,0.01442,1.00298,0.0067,98.626
2019-11-23 00:00:00+00:00,7324.499,152.266,0.03802,1.0,0.23385,48.313,0.015,0.9995,0.0067,108.372
2019-11-24 00:00:00+00:00,6901.5,139.918,0.03581,1.00078,0.21905,43.733,0.01385,0.9995,0.00637,99.332
2019-11-25 00:00:00+00:00,7131.21,146.654,0.036,1.00087,0.21867,45.946,0.01425,0.9996,0.00634,104.458
2019-11-26 00:00:00+00:00,7167.234,147.693,0.03653,1.00091,0.22099,47.17,0.01537,1.002,0.00638,106.886
2019-11-27 00:00:00+00:00,7536.79,153.099,0.03865,1.0,0.22458,47.866,0.01615,0.99961,0.00697,107.953
2019-11-28 00:00:00+00:00,7426.725,151.107,0.039,1.00031,0.22386,46.937,0.01575,0.9996,0.00689,105.55
2019-11-29 00:00:00+00:00,7761.31,154.273,0.04131,1.0,0.23045,48.738,0.01614,1.00099,0.0069,108.07
2019-11-30 00:00:00+00:00,7558.757,152.268,0.04036,1.0016,0.2261,47.307,0.01548,0.99961,0.00682,105.991
2019-12-01 00:00:00+00:00,7399.277,151.287,0.03919,1.00267,0.22516,47.691,0.01597,0.99961,0.00667,104.279
2019-12-02 00:00:00+00:00,7309.126,149.037,0.03806,1.00199,0.22054,45.747,0.01523,0.9995,0.0065,101.288
2019-12-03 00:00:00+00:00,7299.894,147.496,0.03774,1.003,0.21997,44.748,0.01527,1.0029,0.0066,96.055
2019-12-04 00:00:00+00:00,7198.21,145.876,0.03721,0.9985,0.2153,44.8,0.01428,0.99951,0.00647,95.294
2019-12-05 00:00:00+00:00,7411.363,147.956,0.03764,1.0005,0.22245,44.807,0.0146,0.9995,0.00631,95.305
2019-12-06 00:00:00+00:00,7551.365,148.964,0.03843,1.002,0.22625,45.428,0.01465,1.004,0.00652,96.506
2019-12-07 00:00:00+00:00,7534.277,148.108,0.03872,1.0017,0.22799,45.216,0.01456,1.002,0.00647,95.212
2019-12-08 00:00:00+00:00,7531.771,147.346,0.03817,1.00066,0.23,45.837,0.01449,0.9995,0.00654,95.374
2019-12-09 00:00:00+00:00,7342.573,147.411,0.0373,0.99929,0.22357,44.568,0.01435,1.006,0.00653,95.11
2019-12-10 00:00:00+00:00,7226.433,145.687,0.03643,1.001,0.22227,44.131,0.01408,1.00998,0.00633,95.793
2019-12-11 00:00:00+00:00,7201.423,143.106,0.03622,0.99626,0.221,43.587,0.01408,0.9995,0.00646,94.322
2019-12-12 00:00:00+00:00,7193.85,145.032,0.03647,0.99901,0.219,43.741,0.0138,,0.00654,92.54
2019-12-13 00:00:00+00:00,7261.478,144.948,0.03707,0.999,0.21937,44.181,0.01406,1.0,0.00666,93.45
2019-12-14 00:00:00+00:00,7077.74,141.758,0.03623,1.0011,0.216,43.418,0.0139,1.003,0.00646,92.85
2019-12-15 00:00:00+00:00,7118.511,142.485,0.03641,1.001,0.21755,43.467,0.01396,1.00001,0.00629,92.815
2019-12-16 00:00:00+00:00,6892.734,132.432,0.03399,0.99721,0.20572,40.096,0.01336,1.0,0.00622,88.9
2019-12-17 00:00:00+00:00,6619.469,121.61,0.03147,0.999,0.182,36.858,0.01238,1.00001,0.00583,80.01
2019-12-18 00:00:00+00:00,7286.56,132.892,0.03423,1.00197,0.19583,40.922,0.01339,1.0,0.00663,86.699
2019-12-19 00:00:00+00:00,7145.139,128.094,0.033,1.0,0.18879,39.6,0.01304,1.0,0.00629,84.44
2019-12-20 00:00:00+00:00,7199.036,128.452,0.03383,1.0,0.195,40.285,0.01347,,0.006,88.44
2019-12-21 00:00:00+00:00,7138.304,127.111,0.03314,0.999,0.19123,39.792,0.01352,0.9995,0.00588,85.071
2019-12-22 00:00:00+00:00,7514.846,132.277,0.03428,1.00006,0.19601,41.914,0.0149,0.9995,0.00583,88.358
2019-12-23 00:00:00+00:00,7327.021,128.042,0.03317,1.00125,0.19008,40.429,0.01378,1.005,0.00572,86.23
2019-12-24 00:00:00+00:00,7281.629,128.019,0.03412,0.99905,0.19049,40.214,0.01346,,0.00584,86.4
2019-12-25 00:00:00+00:00,7200.635,124.8,0.0335,0.99718,0.18887,40.139,0.0132,1.0,0.00572,85.707
2019-12-26 00:00:00+00:00,7385.416,125.48,0.03389,0.99821,0.18947,39.945,0.01376,1.004,0.00562,87.533
2019-12-27 00:00:00+00:00,7243.177,126.426,0.03306,0.99972,0.18875,41.188,0.01325,1.007,0.00553,90.0
2019-12-28 00:00:00+00:00,7303.505,128.01,0.03353,0.99885,0.19307,42.636,0.01354,1.0,0.00547,94.597
2019-12-29 00:00:00+00:00,7393.018,134.279,0.03419,0.99706,0.19724,43.169,0.01376,,0.00555,101.0
2019-12-30 00:00:00+00:00,7220.81,131.185,0.0334,0.99801,0.19231,42.431,0.01327,0.9995,0.0053,96.128
2019-12-31 00:00:00+00:00,7171.998,128.846,0.0326,0.99501,0.19334,41.169,0.01326,1.00131,0.00532,96.498
2020-01-01 00:00:00+00:00,7181.401,130.222,0.0335,0.9975,0.1915,41.459,0.01329,1.00131,0.00531,97.025
2020-01-02 00:00:00+00:00,6940.133,126.851,0.03277,0.99605,0.18747,39.348,0.01275,0.99901,0.0053,92.49
2020-01-03 00:00:00+00:00,7335.221,134.191,0.03395,0.9979,0.19255,42.19,0.01334,0.999,0.00543,102.196
2020-01-04 00:00:00+00:00,7348.0,134.115,0.03438,0.99827,0.19221,42.465,0.0134,0.999,0.00546,109.91
2020-01-05 00:00:00+00:00,7358.856,134.853,0.03462,0.99818,0.19405,43.25,0.01367,0.999,0.00541,109.643
2020-01-06 00:00:00+00:00,7771.675,144.171,0.03727,1.0,0.2227,45.747,0.01459,1.00449,0.00577,118.125
2020-01-07 00:00:00+00:00,8165.528,143.181,0.03698,0.998,0.214,46.358,0.01437,1.00449,0.00596,114.624
2020-01-08 00:00:00+00:00,8053.418,140.552,0.03623,0.998,0.208,45.435,0.01406,1.00199,0.00565,112.446
2020-01-09 00:00:00+00:00,7817.804,137.694,0.03614,0.9997,0.20271,44.979,0.01396,1.00398,0.00549,116.75
2020-01-10 00:00:00+00:00,8185.541,145.03,0.03679,1.00158,0.212,48.907,0.01469,1.0,0.00562,171.416
2020-01-11 00:00:00+00:00,8022.145,142.496,0.03691,0.99863,0.2104,49.265,0.01467,0.99652,0.00572,149.864
2020-01-12 00:00:00+00:00,8187.559,146.33,0.03785,1.00006,0.2152,51.414,0.01479,0.9975,0.00581,164.805
2020-01-13 00:00:00+00:00,8107.852,143.546,0.03698,0.99991,0.21215,49.582,0.01467,1.003,0.00577,174.46
2020-01-14 00:00:00+00:00,8830.329,166.308,0.0416,1.001,0.23518,58.459,0.01673,1.0,0.00634,424.0
2020-01-15 00:00:00+00:00,8819.648,166.297,0.04247,1.0,0.23252,58.211,0.01724,1.00396,0.0068,317.95
2020-01-16 00:00:00+00:00,8719.188,164.142,0.04145,0.998,0.2287,57.59,0.01702,1.00499,0.00697,315.118
2020-01-17 00:00:00+00:00,8905.412,170.124,0.04524,0.99914,0.24036,61.184,0.0176,1.005,0.00699,286.098
2020-01-18 00:00:00+00:00,8919.773,174.323,0.0449,1.002,0.24404,59.492,0.01767,0.9975,0.00698,255.544
2020-01-19 00:00:00+00:00,8702.126,166.89,0.04216,0.99801,0.23565,57.754,0.01661,1.0025,0.00673,280.2
2020-01-20 00:00:00+00:00,8623.821,166.54,0.044,0.99999,0.23297,57.465,0.01654,1.0,0.00675,300.0
2020-01-21 00:00:00+00:00,8723.745,169.563,0.046,0.999,0.2375,57.755,0.01725,1.00299,0.00676,315.712
2020-01-22 00:00:00+00:00,8667.995,167.695,0.0455,0.99763,0.23664,58.333,0.01731,1.02,0.00667,307.0
2020-01-23 00:00:00+00:00,8397.15,162.719,0.04326,0.99683,0.22475,54.267,0.01616,1.0,0.00647,259.855
2020-01-24 00:00:00+00:00,8441.076,162.461,0.04498,0.998,0.22122,54.302,0.0164,1.0,0.00647,264.902
2020-01-25 00:00:00+00:00,8337.746,160.207,0.04363,0.999,0.2201,53.284,0.01613,0.995,0.00621,261.458
2020-01-26 00:00:00+00:00,8589.988,167.331,0.0446,0.99842,0.23069,55.898,0.01672,0.999,0.00623,273.227
2020-01-27 00:00:00+00:00,8906.508,169.971,0.04749,0.9987,0.23024,58.641,0.01706,0.998,0.00636,298.543
2020-01-28 00:00:00+00:00,9390.0,175.865,0.0528,1.00016,0.24045,60.598,0.01855,1.0,0.00656,297.086
2020-01-29 00:00:00+00:00,9287.186,173.823,0.05333,0.99899,0.235,60.061,0.01882,0.9995,0.0063,286.81
2020-01-30 00:00:00+00:00,9497.257,184.373,0.05597,0.99645,0.24233,67.881,0.01948,1.00099,0.00635,297.892
2020-01-31 00:00:00+00:00,9336.269,179.504,0.05416,1.00072,0.23873,67.55,0.01882,1.0025,0.00618,271.787
2020-02-01 00:00:00+00:00,9384.336,183.526,0.05611,0.99992,0.24054,71.048,0.01905,1.0025,0.00632,278.807
2020-02-02 00:00:00+00:00,9324.376,188.235,0.05566,0.998,0.25066,69.85,0.0191,0.999,0.00641,278.479
2020-02-03 00:00:00+00:00,9289.033,189.536,0.057,0.998,0.2542,69.606,0.01922,1.001,0.00637,279.99
2020-02-04 00:00:00+00:00,9170.604,188.313,0.0559,0.99619,0.2669,67.728,0.01925,0.9975,0.00639,269.94
2020-02-05 00:00:00+00:00,9610.677,203.92,0.05967,0.999,0.2781,72.81,0.02082,0.9995,0.00702,299.988
2020-02-06 00:00:00+00:00,9758.0,212.963,0.06006,0.99862,0.28267,73.357,0.02253,0.9995,0.00714,294.776
2020-02-07 00:00:00+00:00,9804.588,223.142,0.05978,0.99795,0.27858,74.361,0.02212,0.9995,0.00725,295.133
2020-02-08 00:00:00+00:00,9908.659,223.425,0.06036,1.0012,0.27793,76.676,0.02199,1.0,0.00732,335.914
2020-02-09 00:00:00+00:00,10166.238,228.665,0.06242,1.0009,0.2832,76.918,0.02198,1.002,0.00752,351.022
2020-02-10 00:00:00+00:00,9856.324,223.781,0.06042,1.00039,0.2747,74.22,0.0222,1.0,0.00738,353.901
2020-02-11 00:00:00+00:00,10275.302,237.852,0.06365,1.0042,0.28139,77.099,0.02295,1.0,0.00797,368.246
2020-02-12 00:00:00+00:00,10361.187,265.488,0.068,1.0,0.30511,81.536,0.02423,0.9996,0.00799,367.525
2020-02-13 00:00:00+00:00,10233.558,268.315,0.06912,1.0004,0.32759,80.398,0.0239,0.99755,0.00796,360.482
2020-02-14 00:00:00+00:00,10368.11,285.958,0.07087,1.00142,0.33716,83.174,0.0263,0.998,0.00829,362.99
2020-02-15 00:00:00+00:00,9920.551,264.781,0.06516,1.00096,0.30648,76.331,0.02355,1.002,0.00808,311.284
2020-02-16 00:00:00+00:00,9943.334,260.0,0.063,1.00049,0.29552,75.101,0.0225,0.998,0.00803,285.402
2020-02-17 00:00:00+00:00,9705.413,267.532,0.06015,0.99945,0.28697,72.875,0.02162,0.9995,0.00749,310.31
2020-02-18 00:00:00+00:00,10186.584,282.955,0.06304,1.00264,0.29831,77.281,0.02265,1.0,0.0078,309.902
2020-02-19 00:00:00+00:00,9600.178,258.448,0.05727,1.00096,0.275,70.681,0.0202,0.9995,0.00694,288.666
2020-02-20 00:00:00+00:00,9608.948,257.526,0.05855,1.00112,0.27077,69.447,0.02,0.9995,0.00663,286.611
2020-02-21 00:00:00+00:00,9699.219,265.834,0.05903,1.00172,0.27678,73.453,0.02027,0.9995,0.00689,289.019
2020-02-22 00:00:00+00:00,9669.56,262.321,0.05845,1.00173,0.275,75.115,0.02011,0.9995,0.00691,280.133
2020-02-23 00:00:00+00:00,9976.684,275.919,0.06168,1.00333,0.28406,80.084,0.02143,0.9995,0.00714,296.209
2020-02-24 00:00:00+00:00,9667.47,266.251,0.05883,0.99949,0.271,75.874,0.0197,1.0,0.00665,278.057
2020-02-25 00:00:00+00:00,9304.247,246.318,0.05652,0.99919,0.252,71.238,0.01924,1.003,0.00632,259.161
2020-02-26 00:00:00+00:00,8796.65,223.877,0.04942,0.99927,0.2292,60.809,0.0166,1.005,0.00592,226.15
2020-02-27 00:00:00+00:00,8804.316,227.231,0.04995,0.999,0.23704,61.383,0.01691,0.9995,0.006,226.0
2020-02-28 00:00:00+00:00,8694.123,227.592,0.04892,1.00196,0.238,60.418,0.01723,0.9995,0.00593,217.0
2020-02-29 00:00:00+00:00,8528.389,217.652,0.04719,1.00022,0.229,57.958,0.01647,0.9995,0.0058,210.586
2020-03-01 00:00:00+00:00,8528.927,217.621,0.04593,0.999,0.2289,58.291,0.01652,0.9995,0.00553,229.697
2020-03-02 00:00:00+00:00,8917.846,231.702,0.04913,1.00006,0.239,61.352,0.01747,0.9995,0.00605,253.664
2020-03-03 00:00:00+00:00,8757.591,223.702,0.04877,1.00056,0.23404,61.2,0.01726,0.99951,0.00588,249.548
2020-03-04 00:00:00+00:00,8767.87,224.547,0.04888,1.00115,0.2345,60.131,0.01783,1.003,0.00602,232.223
2020-03-05 00:00:00+00:00,9073.368,228.721,0.05109,1.00121,0.23859,61.767,0.01774,1.005,0.00642,241.44
2020-03-06 00:00:00+00:00,9156.0,245.69,0.0517,1.00277,0.24506,63.143,0.01817,0.9996,0.00629,249.0
2020-03-07 00:00:00+00:00,8901.469,237.558,0.0489,1.00065,0.23632,60.488,0.01717,1.002,0.00591,234.318
2020-03-08 00:00:00+00:00,8040.036,199.342,0.04245,1.0009,0.20384,51.32,0.01458,0.99961,0.00544,194.189
2020-03-09 00:00:00+00:00,7929.153,203.56,0.04182,1.0002,0.20874,50.496,0.015,0.9995,0.00531,199.774
2020-03-10 00:00:00+00:00,7888.469,200.45,0.04144,1.0,0.21184,50.189,0.01512,1.0,0.00552,199.273
2020-03-11 00:00:00+00:00,7943.571,194.943,0.03972,1.00098,0.20739,48.724,0.01495,0.9999,0.00532,191.987
2020-03-12 00:00:00+00:00,4888.08,109.083,0.02274,1.01293,0.13414,30.044,0.00845,0.9995,0.00309,114.083
2020-03-13 00:00:00+00:00,5639.892,135.603,0.02859,1.01005,0.15908,38.172,0.01029,1.0,0.00369,120.566
2020-03-14 00:00:00+00:00,5164.435,121.923,0.02568,0.998,0.14605,34.299,0.00966,0.9999,0.0034,113.349
2020-03-15 00:00:00+00:00,5345.671,123.093,0.0267,0.9975,0.15233,36.421,0.01025,0.99801,0.0034,121.839
2020-03-16 00:00:00+00:00,5037.248,111.196,0.0241,1.00273,0.141,33.222,0.00966,1.00199,0.00309,111.277
2020-03-17 00:00:00+00:00,5347.788,116.445,0.0259,1.00407,0.14729,34.178,0.01024,0.999,0.00321,120.396
2020-03-18 00:00:00+00:00,5410.334,118.545,0.0262,1.00309,0.14767,34.927,0.01025,0.9995,0.00319,123.833
2020-03-19 00:00:00+00:00,6190.655,137.193,0.03057,1.0037,0.1659,39.151,0.01164,1.002,0.00391,156.749
2020-03-20 00:00:00+00:00,6202.648,133.537,0.0293,0.99959,0.15678,38.0,0.01118,0.99902,0.00352,160.647
2020-03-21 00:00:00+00:00,6195.213,132.784,0.02962,1.00069,0.15813,38.344,0.01122,0.9992,0.00368,167.965
2020-03-22 00:00:00+00:00,5832.473,122.533,0.02716,1.00054,0.14832,35.535,0.01054,1.00119,0.00316,156.763
2020-03-23 00:00:00+00:00,6499.728,136.736,0.02934,1.00467,0.15928,39.17,0.01145,1.00099,0.00349,170.017
2020-03-24 00:00:00+00:00,6772.331,138.868,0.03043,1.0034,0.16352,40.63,0.01157,0.9992,0.00363,178.573
