time,DGB open,DGB high,DGB low,DGB close,DGB volume,DGB daily_return
2019-03-20 00:00:00+00:00,0.013,0.014,0.013,0.014,1500865.73919122,
2019-03-21 00:00:00+00:00,0.014,0.014,0.012,0.013,424616.32724902,-0.07142857142857151
2019-03-22 00:00:00+00:00,0.013,0.013,0.013,0.013,466445.1675853,0.0
2019-03-23 00:00:00+00:00,0.013,0.013,0.012,0.013,355141.3444951,0.0
2019-03-24 00:00:00+00:00,0.012,0.013,0.012,0.013,7364.33594548,0.0
2019-03-25 00:00:00+00:00,0.013,0.013,0.011,0.012,696226.27889154,-0.07692307692307687
2019-03-26 00:00:00+00:00,0.013,0.013,0.012,0.012,206565.69206122,0.0
2019-03-27 00:00:00+00:00,0.012,0.013,0.012,0.012,919130.43215774,0.0
2019-03-28 00:00:00+00:00,0.012,0.013,0.012,0.013,451404.55235332,0.08333333333333326
2019-03-29 00:00:00+00:00,0.012,0.013,0.012,0.013,1560100.66121811,0.0
2019-03-30 00:00:00+00:00,0.013,0.013,0.012,0.013,4126544.9461341,0.0
2019-03-31 00:00:00+00:00,0.013,0.013,0.012,0.012,357066.0542342,-0.07692307692307687
2019-04-01 00:00:00+00:00,0.013,0.014,0.012,0.013,755557.56753602,0.08333333333333326
2019-04-02 00:00:00+00:00,0.014,0.015,0.013,0.014,6329758.19148203,0.0769230769230771
2019-04-03 00:00:00+00:00,0.014,0.017,0.014,0.014,4799445.06560873,0.0
2019-04-04 00:00:00+00:00,0.014,0.016,0.014,0.015,858591.51622553,0.0714285714285714
2019-04-05 00:00:00+00:00,0.015,0.015,0.014,0.015,406004.33033377,0.0
2019-04-06 00:00:00+00:00,0.015,0.016,0.014,0.015,365309.25392311,0.0
2019-04-07 00:00:00+00:00,0.015,0.016,0.014,0.015,459783.07284779,0.0
2019-04-08 00:00:00+00:00,0.015,0.016,0.014,0.015,1383417.4843038,0.0
2019-04-09 00:00:00+00:00,0.014,0.015,0.013,0.014,1612446.56999764,-0.06666666666666665
2019-04-10 00:00:00+00:00,0.015,0.015,0.013,0.014,1598589.60495888,0.0
2019-04-11 00:00:00+00:00,0.014,0.014,0.012,0.013,3270503.03803669,-0.07142857142857151
2019-04-12 00:00:00+00:00,0.013,0.014,0.012,0.014,839656.39080657,0.0769230769230771
2019-04-13 00:00:00+00:00,0.014,0.014,0.013,0.013,474527.29939983,-0.07142857142857151
2019-04-14 00:00:00+00:00,0.013,0.014,0.012,0.014,1762352.27152104,0.0769230769230771
2019-04-15 00:00:00+00:00,0.013,0.014,0.013,0.013,448950.66762766,-0.07142857142857151
2019-04-16 00:00:00+00:00,0.012,0.014,0.012,0.014,1524697.07703538,0.0769230769230771
2019-04-17 00:00:00+00:00,0.013,0.014,0.013,0.013,1903937.85911715,-0.07142857142857151
2019-04-18 00:00:00+00:00,0.013,0.014,0.013,0.014,1109968.14944062,0.0769230769230771
2019-04-19 00:00:00+00:00,0.013,0.014,0.013,0.013,1070885.04579114,-0.07142857142857151
2019-04-20 00:00:00+00:00,0.013,0.014,0.013,0.014,235217.64672195,0.0769230769230771
2019-04-21 00:00:00+00:00,0.014,0.014,0.013,0.013,663633.63428172,-0.07142857142857151
2019-04-22 00:00:00+00:00,0.012,0.014,0.012,0.014,1042520.30132729,0.0769230769230771
2019-04-23 00:00:00+00:00,0.013,0.014,0.013,0.013,540885.24742209,-0.07142857142857151
2019-04-24 00:00:00+00:00,0.012,0.012,0.011,0.012,2061874.49778078,-0.07692307692307687
2019-04-25 00:00:00+00:00,0.012,0.012,0.01,0.01,3102495.87900032,-0.16666666666666663
2019-04-26 00:00:00+00:00,0.011,0.012,0.011,0.011,1429343.75700097,0.09999999999999987
2019-04-27 00:00:00+00:00,0.01,0.011,0.01,0.01,848090.77394608,-0.09090909090909083
2019-04-28 00:00:00+00:00,0.01,0.011,0.01,0.01,17046.89257118,0.0
2019-04-29 00:00:00+00:00,0.01,0.011,0.01,0.01,1544399.09276414,0.0
2019-04-30 00:00:00+00:00,0.011,0.011,0.01,0.01,109455.7092872,0.0
2019-05-01 00:00:00+00:00,0.01,0.011,0.01,0.011,282429.60016562,0.09999999999999987
2019-05-02 00:00:00+00:00,0.011,0.012,0.01,0.011,3329688.95067636,0.0
2019-05-03 00:00:00+00:00,0.011,0.011,0.01,0.011,608876.49456597,0.0
2019-05-04 00:00:00+00:00,0.011,0.011,0.00951,0.01019,1107979.25525338,-0.07363636363636361
2019-05-05 00:00:00+00:00,0.00951,0.0109,0.00951,0.01079,3939146.03324249,0.05888125613346418
2019-05-06 00:00:00+00:00,0.0101,0.01049,0.00982,0.01027,853203.49130868,-0.04819277108433728
2019-05-07 00:00:00+00:00,0.01056,0.01085,0.01002,0.01025,1942645.57503746,-0.0019474196689386325
2019-05-08 00:00:00+00:00,0.01078,0.01078,0.00985,0.00997,1158625.38490502,-0.02731707317073173
2019-05-09 00:00:00+00:00,0.00984,0.01055,0.00951,0.01027,1335760.30838263,0.030090270812437314
2019-05-10 00:00:00+00:00,0.01003,0.01049,0.00981,0.0104,525123.06021489,0.012658227848101333
2019-05-11 00:00:00+00:00,0.01033,0.01192,0.01025,0.01152,2971358.30917387,0.10769230769230775
2019-05-12 00:00:00+00:00,0.01136,0.0115,0.01027,0.01027,1747983.10195572,-0.10850694444444453
2019-05-13 00:00:00+00:00,0.01022,0.01191,0.01018,0.01021,2715009.88097844,-0.0058422590068158975
2019-05-14 00:00:00+00:00,0.01061,0.01155,0.0101,0.01155,4932549.78842122,0.13124387855044062
2019-05-15 00:00:00+00:00,0.01155,0.01524,0.01119,0.01512,5408418.26477982,0.3090909090909091
2019-05-16 00:00:00+00:00,0.01495,0.01514,0.01186,0.0132,6457066.03161918,-0.12698412698412698
2019-05-17 00:00:00+00:00,0.01349,0.0135,0.011,0.01275,2109233.36019234,-0.03409090909090917
2019-05-18 00:00:00+00:00,0.0125,0.01314,0.012,0.01247,869885.43376549,-0.02196078431372539
2019-05-19 00:00:00+00:00,0.0128,0.015,0.01264,0.01299,6086475.30692058,0.04170008019246185
2019-05-20 00:00:00+00:00,0.013,0.013,0.01202,0.0123,4617633.2122736,-0.053117782909930744
2019-05-21 00:00:00+00:00,0.01281,0.0152,0.01243,0.01498,2306185.51612798,0.21788617886178852
2019-05-22 00:00:00+00:00,0.01479,0.01589,0.014,0.0145,3395474.48034429,-0.03204272363150862
2019-05-23 00:00:00+00:00,0.01435,0.01501,0.01375,0.0142,2594782.97457031,-0.020689655172413834
2019-05-24 00:00:00+00:00,0.01427,0.01526,0.01427,0.01481,2157795.94806845,0.04295774647887329
2019-05-25 00:00:00+00:00,0.0152,0.01607,0.015,0.01598,4677328.84204873,0.07900067521944631
2019-05-26 00:00:00+00:00,0.01551,0.0165,0.015,0.01508,7108736.51063886,-0.05632040050062592
2019-05-27 00:00:00+00:00,0.01601,0.0168,0.01564,0.01665,2363684.15606384,0.1041114058355439
2019-05-28 00:00:00+00:00,0.01664,0.01665,0.01528,0.01597,3204176.99359478,-0.04084084084084083
2019-05-29 00:00:00+00:00,0.0154,0.01664,0.01534,0.01651,2688346.48569497,0.033813400125234816
2019-05-30 00:00:00+00:00,0.01651,0.01691,0.01402,0.01404,5727040.9560643,-0.14960629921259838
2019-05-31 00:00:00+00:00,0.01476,0.01548,0.01405,0.015,1715510.15451073,0.06837606837606836
2019-06-01 00:00:00+00:00,0.015,0.01599,0.015,0.01512,1533868.20147365,0.008000000000000007
2019-06-02 00:00:00+00:00,0.0159,0.01671,0.0145,0.01581,2786847.00475214,0.045634920634920695
2019-06-03 00:00:00+00:00,0.01586,0.017,0.01478,0.01502,1530451.8458436,-0.04996837444655289
2019-06-04 00:00:00+00:00,0.015,0.015,0.01355,0.01412,2097150.45634841,-0.059920106524633754
2019-06-05 00:00:00+00:00,0.01412,0.01473,0.01378,0.014,1191742.52442708,-0.008498583569405138
2019-06-06 00:00:00+00:00,0.01444,0.015,0.01352,0.01415,691483.40656628,0.010714285714285676
2019-06-07 00:00:00+00:00,0.01428,0.01493,0.01387,0.01447,1069255.46605138,0.022614840989399365
2019-06-08 00:00:00+00:00,0.01445,0.01494,0.0136,0.0138,394383.10695745,-0.046302695231513535
2019-06-09 00:00:00+00:00,0.0138,0.0143,0.0125,0.01287,1197768.25905851,-0.06739130434782614
2019-06-10 00:00:00+00:00,0.01252,0.01378,0.0125,0.01305,2735262.40505705,0.013986013986014179
2019-06-11 00:00:00+00:00,0.01285,0.0132,0.0121,0.0125,2132374.77769441,-0.04214559386973182
2019-06-12 00:00:00+00:00,0.0125,0.0135,0.01014,0.01253,15623150.34726823,0.0023999999999999577
2019-06-13 00:00:00+00:00,0.0125,0.01296,0.01205,0.01246,2279914.25230819,-0.005586592178770888
2019-06-14 00:00:00+00:00,0.01289,0.01289,0.01173,0.0125,3064532.86048076,0.0032102728731941976
2019-06-15 00:00:00+00:00,0.01251,0.01308,0.01251,0.01275,2364754.66327631,0.019999999999999796
2019-06-16 00:00:00+00:00,0.01275,0.01325,0.01256,0.01298,2399561.77591796,0.018039215686274535
2019-06-17 00:00:00+00:00,0.01298,0.0131,0.01242,0.01267,3207069.78142393,-0.023882896764252703
2019-06-18 00:00:00+00:00,0.01267,0.01324,0.01223,0.01311,2647807.76320921,0.034727703235990504
2019-06-19 00:00:00+00:00,0.01311,0.0162,0.01311,0.01618,6957410.73808054,0.23417238749046532
2019-06-20 00:00:00+00:00,0.01551,0.01573,0.01407,0.01485,2458287.55330212,-0.0822002472187886
2019-06-21 00:00:00+00:00,0.01408,0.01487,0.01352,0.014,2108615.67473009,-0.0572390572390572
2019-06-22 00:00:00+00:00,0.01352,0.01494,0.01327,0.0149,2548355.3219081,0.06428571428571428
2019-06-23 00:00:00+00:00,0.0149,0.015,0.01389,0.01444,2068470.85111343,-0.03087248322147651
2019-06-24 00:00:00+00:00,0.01391,0.01443,0.0135,0.01366,1149043.97184387,-0.05401662049861489
2019-06-25 00:00:00+00:00,0.014,0.01489,0.01351,0.01451,1781465.79803465,0.0622254758418741
2019-06-26 00:00:00+00:00,0.0145,0.01507,0.01233,0.013,6144444.89726009,-0.10406616126809098
2019-06-27 00:00:00+00:00,0.013,0.01355,0.012,0.01215,4302653.37513224,-0.06538461538461537
2019-06-28 00:00:00+00:00,0.01207,0.01294,0.01152,0.01281,1555648.40651065,0.05432098765432114
2019-06-29 00:00:00+00:00,0.01225,0.01293,0.01175,0.01264,1274508.06441937,-0.013270882123341154
2019-06-30 00:00:00+00:00,0.01265,0.0135,0.0119,0.0119,2648328.80499527,-0.05854430379746833
2019-07-01 00:00:00+00:00,0.01201,0.0135,0.0115,0.013,3085414.10970038,0.09243697478991586
2019-07-02 00:00:00+00:00,0.01289,0.01296,0.01151,0.01195,2114952.39803031,-0.0807692307692307
2019-07-03 00:00:00+00:00,0.01195,0.01246,0.01165,0.01231,1471747.35411836,0.030125523012552335
2019-07-04 00:00:00+00:00,0.01228,0.01235,0.01174,0.0118,2615112.55872832,-0.041429731925264
2019-07-05 00:00:00+00:00,0.01199,0.01233,0.0112,0.01155,6168663.47714094,-0.021186440677966156
2019-07-06 00:00:00+00:00,0.01154,0.01234,0.01153,0.01233,2764825.56441118,0.06753246753246755
2019-07-07 00:00:00+00:00,0.01209,0.01366,0.01209,0.01349,4605261.20824696,0.09407948094079477
2019-07-08 00:00:00+00:00,0.0137,0.01445,0.01265,0.013,4911652.69547663,-0.036323202372127605
2019-07-09 00:00:00+00:00,0.013,0.01355,0.0124,0.01345,2821924.80376849,0.034615384615384714
2019-07-10 00:00:00+00:00,0.01343,0.01396,0.01218,0.01254,2315992.08208939,-0.06765799256505567
2019-07-11 00:00:00+00:00,0.01243,0.01286,0.01143,0.01202,2224944.53146753,-0.04146730462519943
2019-07-12 00:00:00+00:00,0.01265,0.0135,0.01171,0.01321,1011942.05227538,0.09900166389351073
2019-07-13 00:00:00+00:00,0.01319,0.0135,0.012,0.01275,1171874.05501726,-0.0348221044663134
2019-07-14 00:00:00+00:00,0.01284,0.01324,0.01155,0.01155,2838664.35424705,-0.09411764705882353
2019-07-15 00:00:00+00:00,0.01155,0.01223,0.01089,0.0119,4574445.61397969,0.030303030303030498
2019-07-16 00:00:00+00:00,0.01181,0.01222,0.01007,0.01044,2390306.39016644,-0.12268907563025222
2019-07-17 00:00:00+00:00,0.01044,0.01136,0.01013,0.01096,2018582.11962,0.04980842911877392
2019-07-18 00:00:00+00:00,0.01145,0.01224,0.01043,0.0121,1318139.18952095,0.10401459854014594
2019-07-19 00:00:00+00:00,0.0121,0.01224,0.01108,0.01198,423218.16743204,-0.00991735537190086
2019-07-20 00:00:00+00:00,0.01197,0.01254,0.01112,0.01213,1027030.1187928,0.01252086811352271
2019-07-21 00:00:00+00:00,0.01201,0.01222,0.01165,0.01185,427204.27504542,-0.023083264633141032
2019-07-22 00:00:00+00:00,0.01185,0.01247,0.0111,0.0111,1571188.62349674,-0.06329113924050622
2019-07-23 00:00:00+00:00,0.01111,0.01144,0.01051,0.01051,4242366.86912338,-0.053153153153153165
2019-07-24 00:00:00+00:00,0.01051,0.01089,0.01018,0.01083,1151731.13524884,0.03044719314938149
2019-07-25 00:00:00+00:00,0.01083,0.01247,0.01061,0.01081,1136175.50075676,-0.0018467220683285879
2019-07-26 00:00:00+00:00,0.01115,0.01115,0.0105,0.011,1437197.93994137,0.017576318223866627
2019-07-27 00:00:00+00:00,0.01117,0.01134,0.01025,0.01055,821101.45431248,-0.040909090909090784
2019-07-28 00:00:00+00:00,0.01045,0.01069,0.01022,0.01069,427158.52740987,0.013270142180094702
2019-07-29 00:00:00+00:00,0.01048,0.01094,0.01025,0.01025,1120962.12344448,-0.04115996258185217
2019-07-30 00:00:00+00:00,0.0105,0.0117,0.01008,0.01025,1010477.51972377,0.0
2019-07-31 00:00:00+00:00,0.01048,0.01095,0.01017,0.01057,538724.58105977,0.031219512195121757
2019-08-01 00:00:00+00:00,0.01078,0.01096,0.01011,0.01041,1599675.98985029,-0.01513718070009451
2019-08-02 00:00:00+00:00,0.01042,0.01045,0.0095,0.00998,3613904.16923502,-0.04130643611911633
2019-08-03 00:00:00+00:00,0.00998,0.01038,0.00989,0.01008,501779.23097254,0.010020040080160442
2019-08-04 00:00:00+00:00,0.01012,0.01024,0.0096,0.01006,787107.44435606,-0.001984126984127088
2019-08-05 00:00:00+00:00,0.00997,0.0113,0.00962,0.01085,8069371.67600492,0.07852882703777353
2019-08-06 00:00:00+00:00,0.01108,0.0119,0.00965,0.00997,6503292.04579173,-0.08110599078341019
2019-08-07 00:00:00+00:00,0.00974,0.01033,0.00967,0.01015,2338959.12146868,0.01805416248746239
2019-08-08 00:00:00+00:00,0.00971,0.01013,0.00965,0.00991,2142223.89540978,-0.02364532019704424
2019-08-09 00:00:00+00:00,0.00992,0.01003,0.00945,0.00977,925382.52988659,-0.014127144298688332
2019-08-10 00:00:00+00:00,0.00953,0.00978,0.00928,0.00928,1665571.8584438,-0.05015353121801425
2019-08-11 00:00:00+00:00,0.00951,0.00999,0.00928,0.00998,1184068.07768733,0.07543103448275845
2019-08-12 00:00:00+00:00,0.00999,0.01003,0.00957,0.00976,755583.41738922,-0.022044088176352727
2019-08-13 00:00:00+00:00,0.00976,0.00979,0.00926,0.00959,852804.0931241,-0.01741803278688525
2019-08-14 00:00:00+00:00,0.0094,0.00956,0.00894,0.00896,1616008.95863069,-0.06569343065693434
2019-08-15 00:00:00+00:00,0.00912,0.00946,0.0085,0.00946,2100802.21065945,0.0558035714285714
2019-08-16 00:00:00+00:00,0.00927,0.0095,0.00878,0.00936,3944294.11503018,-0.010570824524312794
2019-08-17 00:00:00+00:00,0.00929,0.00929,0.00881,0.00881,491574.251107,-0.058760683760683774
2019-08-18 00:00:00+00:00,0.00908,0.00919,0.00899,0.00918,136884.52367936,0.041997729852440546
2019-08-19 00:00:00+00:00,0.00901,0.0094,0.00901,0.0094,450587.4548956,0.023965141612200425
2019-08-20 00:00:00+00:00,0.00939,0.0094,0.00886,0.0091,705431.15086695,-0.03191489361702127
2019-08-21 00:00:00+00:00,0.00911,0.01001,0.00861,0.00872,2118735.03124784,-0.04175824175824172
2019-08-22 00:00:00+00:00,0.00886,0.01001,0.00851,0.0089,1719638.48500835,0.020642201834862428
2019-08-23 00:00:00+00:00,0.00883,0.00943,0.00883,0.00943,524865.60180561,0.059550561797752755
2019-08-24 00:00:00+00:00,0.00927,0.00945,0.00887,0.00918,1109756.63340638,-0.026511134676563963
2019-08-25 00:00:00+00:00,0.00912,0.00918,0.00877,0.00895,688003.98075461,-0.025054466230936878
2019-08-26 00:00:00+00:00,0.00897,0.0093,0.00864,0.0088,526262.38980595,-0.016759776536312776
2019-08-27 00:00:00+00:00,0.00884,0.00884,0.0085,0.00874,3904810.99272935,-0.006818181818181945
2019-08-28 00:00:00+00:00,0.0086,0.00889,0.00782,0.00798,3845502.00330389,-0.08695652173913049
2019-08-29 00:00:00+00:00,0.008,0.00824,0.00766,0.00805,5251871.24802419,0.00877192982456143
2019-08-30 00:00:00+00:00,0.00801,0.00839,0.00794,0.00835,1626655.74013405,0.037267080745341685
2019-08-31 00:00:00+00:00,0.00816,0.00839,0.00804,0.00811,242039.8052118,-0.028742514970059974
2019-09-01 00:00:00+00:00,0.00828,0.00849,0.00806,0.00848,1702891.53804046,0.04562268803945746
2019-09-02 00:00:00+00:00,0.00848,0.00888,0.00831,0.00866,1431610.62429396,0.021226415094339535
2019-09-03 00:00:00+00:00,0.00866,0.00889,0.00858,0.00885,1130387.21698372,0.021939953810623747
2019-09-04 00:00:00+00:00,0.00859,0.00897,0.00839,0.0087,6894957.25521093,-0.016949152542372947
2019-09-05 00:00:00+00:00,0.00889,0.00889,0.00801,0.00801,3785931.91712224,-0.07931034482758614
2019-09-06 00:00:00+00:00,0.0081,0.00841,0.00759,0.00819,4774367.29230944,0.022471910112359605
2019-09-07 00:00:00+00:00,0.00813,0.00814,0.00767,0.00811,1840843.07891513,-0.009768009768009844
2019-09-08 00:00:00+00:00,0.00811,0.00867,0.00787,0.00864,1784230.0965506,0.06535141800246613
2019-09-09 00:00:00+00:00,0.00866,0.00866,0.00816,0.00839,300682.83595264,-0.02893518518518523
2019-09-10 00:00:00+00:00,0.00838,0.00839,0.00785,0.00817,1119122.6402599,-0.026221692491060766
2019-09-11 00:00:00+00:00,0.008,0.00808,0.00785,0.00801,488607.38042022,-0.019583843329253448
2019-09-12 00:00:00+00:00,0.00803,0.00828,0.008,0.00808,1282608.7551582,0.008739076154806513
2019-09-13 00:00:00+00:00,0.00824,0.00827,0.00799,0.00812,401179.18612455,0.004950495049504955
2019-09-14 00:00:00+00:00,0.00819,0.00852,0.00786,0.00807,1190948.71205567,-0.006157635467980205
2019-09-15 00:00:00+00:00,0.00806,0.00811,0.00786,0.00809,625647.42411824,0.0024783147459725985
2019-09-16 00:00:00+00:00,0.00809,0.0081,0.00769,0.0079,2985621.25130469,-0.023485784919653807
2019-09-17 00:00:00+00:00,0.00797,0.00818,0.00762,0.00818,2292376.92545405,0.03544303797468351
2019-09-18 00:00:00+00:00,0.00817,0.00856,0.00785,0.00831,3477172.85364114,0.01589242053789719
2019-09-19 00:00:00+00:00,0.00831,0.00844,0.00781,0.00844,1495871.56427234,0.01564380264741283
2019-09-20 00:00:00+00:00,0.00837,0.00843,0.008,0.00824,850087.09284317,-0.023696682464454888
2019-09-21 00:00:00+00:00,0.00806,0.00827,0.00792,0.0081,895339.96583829,-0.016990291262136026
2019-09-22 00:00:00+00:00,0.00795,0.00808,0.00776,0.00782,781181.28545912,-0.034567901234567766
2019-09-23 00:00:00+00:00,0.00777,0.00789,0.00755,0.00755,1068390.54513815,-0.03452685421994883
2019-09-24 00:00:00+00:00,0.0077,0.00799,0.0062,0.00687,5854815.03761169,-0.09006622516556295
2019-09-25 00:00:00+00:00,0.00691,0.0075,0.0067,0.0068,3050859.52241184,-0.010189228529839944
2019-09-26 00:00:00+00:00,0.0072,0.00778,0.00692,0.0076,4172945.15266106,0.11764705882352944
2019-09-27 00:00:00+00:00,0.00745,0.00824,0.00739,0.00792,892216.54909187,0.042105263157894646
2019-09-28 00:00:00+00:00,0.00768,0.00782,0.0075,0.00769,886907.13582424,-0.02904040404040409
2019-09-29 00:00:00+00:00,0.00785,0.00785,0.00739,0.00761,2155004.31444818,-0.01040312093628093
2019-09-30 00:00:00+00:00,0.00747,0.0078,0.00687,0.00776,1928431.65011315,0.019710906701708497
2019-10-01 00:00:00+00:00,0.00781,0.00799,0.00752,0.00756,3284266.40933341,-0.02577319587628868
2019-10-02 00:00:00+00:00,0.00763,0.00763,0.00739,0.00757,1769966.36491214,0.001322751322751392
2019-10-03 00:00:00+00:00,0.00758,0.0076,0.00737,0.00759,179205.68548741,0.0026420079260238705
2019-10-04 00:00:00+00:00,0.00756,0.00756,0.00728,0.00748,816578.72504656,-0.01449275362318847
2019-10-05 00:00:00+00:00,0.00749,0.00749,0.00732,0.00747,115262.91272696,-0.0013368983957218195
2019-10-06 00:00:00+00:00,0.0074,0.00742,0.0071,0.00724,1232375.09238211,-0.030789825970548912
2019-10-07 00:00:00+00:00,0.0072,0.00778,0.00715,0.00769,549886.30708843,0.06215469613259672
2019-10-08 00:00:00+00:00,0.00785,0.00802,0.00775,0.00793,662316.02325811,0.031209362808842567
2019-10-09 00:00:00+00:00,0.00793,0.00884,0.00792,0.00841,2617064.86461575,0.060529634300126256
2019-10-10 00:00:00+00:00,0.00853,0.00885,0.00846,0.0085,1281748.60745178,0.010701545778834642
2019-10-11 00:00:00+00:00,0.00863,0.00877,0.00809,0.00874,5783998.15959207,0.028235294117646914
2019-10-12 00:00:00+00:00,0.00855,0.009,0.00855,0.00868,4549750.73964342,-0.00686498855835227
2019-10-13 00:00:00+00:00,0.00868,0.00884,0.00865,0.00884,72427.90564031,0.018433179723502446
2019-10-14 00:00:00+00:00,0.0086,0.00897,0.00852,0.00864,583741.33152791,-0.022624434389140302
2019-10-15 00:00:00+00:00,0.00884,0.00904,0.00811,0.00811,2307423.95438671,-0.06134259259259267
2019-10-16 00:00:00+00:00,0.00811,0.00846,0.00773,0.00777,2182131.36276255,-0.041923551171393236
2019-10-17 00:00:00+00:00,0.00777,0.00844,0.00775,0.00808,840366.65766258,0.039897039897039965
2019-10-18 00:00:00+00:00,0.00808,0.00808,0.0075,0.00776,3934279.51100458,-0.03960396039603964
2019-10-19 00:00:00+00:00,0.00776,0.00781,0.00759,0.00773,87649.09761956,-0.0038659793814433963
2019-10-20 00:00:00+00:00,0.00756,0.00777,0.0074,0.00754,717242.39161876,-0.02457956015523932
2019-10-21 00:00:00+00:00,0.00746,0.0077,0.0074,0.00752,645760.66603076,-0.0026525198938992522
2019-10-22 00:00:00+00:00,0.00742,0.00759,0.0071,0.0071,1521532.22105834,-0.055851063829787106
2019-10-23 00:00:00+00:00,0.0071,0.00741,0.00675,0.00699,1471170.95284153,-0.015492957746478964
2019-10-24 00:00:00+00:00,0.00698,0.00774,0.00667,0.00672,1347413.76497392,-0.03862660944205998
2019-10-25 00:00:00+00:00,0.00684,0.00796,0.00684,0.00777,2966935.02942459,0.15625
2019-10-26 00:00:00+00:00,0.00797,0.00895,0.00745,0.00778,5883270.7535622,0.0012870012870012104
2019-10-27 00:00:00+00:00,0.00777,0.00806,0.00748,0.00763,613308.39010598,-0.019280205655527016
2019-10-28 00:00:00+00:00,0.00807,0.00814,0.00729,0.00747,1067484.49634696,-0.02096985583224109
2019-10-29 00:00:00+00:00,0.00747,0.00781,0.00732,0.00737,1101029.47459606,-0.01338688085676043
2019-10-30 00:00:00+00:00,0.00737,0.00761,0.00707,0.00707,1658668.80616412,-0.04070556309362283
2019-10-31 00:00:00+00:00,0.00706,0.00729,0.0069,0.00691,598722.61820802,-0.022630834512022524
2019-11-01 00:00:00+00:00,0.00705,0.00749,0.00675,0.00694,1933398.82348736,0.004341534008682979
2019-11-02 00:00:00+00:00,0.00697,0.00749,0.00697,0.00735,347170.70141611,0.05907780979827093
2019-11-03 00:00:00+00:00,0.00731,0.00755,0.00709,0.00726,688363.45211583,-0.012244897959183598
2019-11-04 00:00:00+00:00,0.00719,0.0076,0.00706,0.00734,2043011.82712022,0.011019283746556585
2019-11-05 00:00:00+00:00,0.00727,0.0074,0.00704,0.00728,754219.24043858,-0.008174386920980936
2019-11-06 00:00:00+00:00,0.00737,0.00763,0.00712,0.00722,715401.66300295,-0.008241758241758212
2019-11-07 00:00:00+00:00,0.00722,0.00763,0.0069,0.00698,1652333.52393724,-0.03324099722991691
2019-11-08 00:00:00+00:00,0.00706,0.00722,0.00675,0.0069,786585.83195504,-0.011461318051575908
2019-11-09 00:00:00+00:00,0.00694,0.00714,0.00689,0.00713,344048.41873768,0.03333333333333344
2019-11-10 00:00:00+00:00,0.007,0.00723,0.007,0.00723,269370.98043083,0.014025245441795287
2019-11-11 00:00:00+00:00,0.00723,0.0074,0.0069,0.00702,598989.11282482,-0.02904564315352698
2019-11-12 00:00:00+00:00,0.00701,0.00729,0.00685,0.00711,2169955.19872878,0.012820512820512775
2019-11-13 00:00:00+00:00,0.00711,0.00713,0.0069,0.0069,434579.56436056,-0.029535864978902926
2019-11-14 00:00:00+00:00,0.00699,0.00713,0.00685,0.00713,1824526.12818497,0.03333333333333344
2019-11-15 00:00:00+00:00,0.00701,0.00715,0.00682,0.0069,2360452.16002069,-0.032258064516129004
2019-11-16 00:00:00+00:00,0.0069,0.00704,0.0067,0.00677,1370224.06704676,-0.018840579710144967
2019-11-17 00:00:00+00:00,0.0069,0.00704,0.00677,0.00685,153976.96792361,0.011816838995568624
2019-11-18 00:00:00+00:00,0.00681,0.00681,0.00645,0.00657,1374190.21632761,-0.040875912408759096
2019-11-19 00:00:00+00:00,0.00655,0.00703,0.00647,0.00671,384023.32822081,0.02130898021308969
2019-11-20 00:00:00+00:00,0.00672,0.00729,0.0066,0.00708,1409401.19315562,0.05514157973174383
2019-11-21 00:00:00+00:00,0.00708,0.0083,0.0066,0.0069,5714278.17328166,-0.025423728813559365
2019-11-22 00:00:00+00:00,0.00684,0.00696,0.0062,0.0067,2122321.72451182,-0.02898550724637672
