time,ETH open,ETH high,ETH low,ETH close,ETH volume,ETH daily_return
2019-11-19 00:00:00+00:00,177.669,178.116,172.685,175.148,841.55394841,-0.01711579254537099
2019-11-20 00:00:00+00:00,175.77,177.379,173.391,174.17,719.52255614,-0.005583849087628767
2019-11-21 00:00:00+00:00,174.179,175.085,155.86,160.945,2923.81653846,-0.07593156111844745
2019-11-22 00:00:00+00:00,161.055,162.554,138.667,150.2,6855.11911429,-0.06676193730777602
2019-11-23 00:00:00+00:00,150.114,154.548,146.641,152.266,3956.98666551,0.013754993342210309
2019-11-24 00:00:00+00:00,152.303,153.18,139.09,139.918,1596.89118516,-0.08109492598478973
2019-11-25 00:00:00+00:00,139.903,151.265,131.808,146.654,3442.6797294,0.04814248345459471
2019-11-26 00:00:00+00:00,146.453,149.728,143.0,147.693,973.27319925,0.007084702769784679
2019-11-27 00:00:00+00:00,147.693,155.675,141.122,153.099,4723.26891542,0.036602953423655604
2019-11-28 00:00:00+00:00,153.409,154.729,149.438,151.107,1321.55285416,-0.013011188838594534
2019-11-29 00:00:00+00:00,150.783,157.299,150.783,154.273,1793.05218687,0.020952040606987188
2019-11-30 00:00:00+00:00,154.448,155.368,150.004,152.268,1450.6862289,-0.012996441373409495
2019-12-01 00:00:00+00:00,151.915,152.48,146.171,151.287,1447.64086074,-0.006442588068405697
2019-12-02 00:00:00+00:00,151.232,151.297,147.103,149.037,604.55523197,-0.014872394852168402
2019-12-03 00:00:00+00:00,149.011,149.959,145.503,147.496,1414.20582107,-0.010339714299133718
2019-12-04 00:00:00+00:00,147.38,152.375,143.474,145.876,1525.11834219,-0.010983348700981721
2019-12-05 00:00:00+00:00,145.449,148.792,144.218,147.956,511.37142256,0.01425868545888287
2019-12-06 00:00:00+00:00,147.602,148.964,146.221,148.964,466.76120793,0.006812836248614618
2019-12-07 00:00:00+00:00,149.242,149.475,147.431,148.108,84.21506857,-0.005746354823984334
2019-12-08 00:00:00+00:00,147.186,147.488,147.186,147.346,4.01573396,-0.005144894266346234
2019-12-09 00:00:00+00:00,147.72,147.72,147.156,147.411,208.24798969,0.00044113854464988833
2019-12-10 00:00:00+00:00,147.304,147.972,144.143,145.687,723.42623432,-0.011695192353352146
2019-12-11 00:00:00+00:00,145.988,146.518,141.999,143.106,3466.35991054,-0.01771606251758917
2019-12-12 00:00:00+00:00,143.437,145.68,139.367,145.032,1155.82577884,0.013458555196847133
2019-12-13 00:00:00+00:00,145.053,145.111,143.214,144.948,1067.97966063,-0.0005791825252358107
2019-12-14 00:00:00+00:00,144.76,145.093,141.338,141.758,485.70067469,-0.022007892485580993
2019-12-15 00:00:00+00:00,141.72,143.99,140.0,142.485,452.47202633,0.005128458358611088
2019-12-16 00:00:00+00:00,142.537,142.537,129.866,132.432,1840.83798005,-0.07055479524160457
2019-12-17 00:00:00+00:00,132.601,132.663,119.848,121.61,2856.12079682,-0.08171740968950092
2019-12-18 00:00:00+00:00,121.665,134.334,116.888,132.892,3295.20017005,0.09277197598881659
2019-12-19 00:00:00+00:00,133.25,133.82,126.0,128.094,1874.08341667,-0.036104505914577256
2019-12-20 00:00:00+00:00,128.113,129.135,125.79,128.452,681.18789976,0.002794822552188325
2019-12-21 00:00:00+00:00,128.2,128.362,126.656,127.111,879.34350235,-0.010439697318842756
2019-12-22 00:00:00+00:00,127.137,133.35,127.056,132.277,905.13519308,0.04064164391752079
2019-12-23 00:00:00+00:00,132.505,135.0,126.46,128.042,1462.90523263,-0.032016147931991146
2019-12-24 00:00:00+00:00,128.125,129.367,126.645,128.019,857.28051683,-0.0001796285593789193
2019-12-25 00:00:00+00:00,126.971,126.971,123.485,124.8,1202.23900955,-0.02514470508283928
2019-12-26 00:00:00+00:00,124.801,131.941,124.335,125.48,5452.87094295,0.005448717948717929
2019-12-27 00:00:00+00:00,125.108,126.555,122.223,126.426,574.64250346,0.007539050047816298
2019-12-28 00:00:00+00:00,126.351,129.286,126.189,128.01,1038.23827641,0.012529068387831632
2019-12-29 00:00:00+00:00,127.896,137.911,127.425,134.279,782.76460491,0.04897273650496059
2019-12-30 00:00:00+00:00,134.124,135.571,129.888,131.185,591.83809731,-0.023041577610795394
2019-12-31 00:00:00+00:00,130.696,133.613,128.054,128.846,1354.92910281,-0.01782978236841104
2020-01-01 00:00:00+00:00,128.635,132.372,128.5,130.222,616.44506241,0.010679415736615905
2020-01-02 00:00:00+00:00,130.064,130.38,126.244,126.851,844.81632854,-0.025886562946353275
2020-01-03 00:00:00+00:00,126.808,134.826,125.605,134.191,1585.80076403,0.05786316229276878
2020-01-04 00:00:00+00:00,134.409,135.585,132.318,134.115,608.03895913,-0.000566356909181609
2020-01-05 00:00:00+00:00,134.232,138.119,134.232,134.853,629.1677206,0.005502740185661548
2020-01-06 00:00:00+00:00,135.207,144.44,134.965,144.171,2302.58491651,0.06909746168049646
2020-01-07 00:00:00+00:00,144.398,145.1,139.004,143.181,3322.76689371,-0.006866845620825179
2020-01-08 00:00:00+00:00,143.122,147.864,136.849,140.552,4249.82501468,-0.018361374763411487
2020-01-09 00:00:00+00:00,140.519,141.286,135.555,137.694,2937.96728701,-0.02033411121862372
2020-01-10 00:00:00+00:00,137.65,145.064,135.474,145.03,3451.42108661,0.05327755748253393
2020-01-11 00:00:00+00:00,145.05,147.998,142.192,142.496,3432.91299089,-0.017472247121285145
2020-01-12 00:00:00+00:00,142.222,146.33,141.882,146.33,2110.33644812,0.02690601841455198
2020-01-13 00:00:00+00:00,146.449,146.672,142.287,143.546,1504.5324697,-0.019025490330075945
2020-01-14 00:00:00+00:00,143.728,171.908,143.728,166.308,6684.05770007,0.15856937845708008
2020-01-15 00:00:00+00:00,165.816,171.999,159.029,166.297,4052.22009992,-6.614233831203631e-05
2020-01-16 00:00:00+00:00,166.683,167.124,158.501,164.142,2346.78677042,-0.012958742490844721
2020-01-17 00:00:00+00:00,164.47,174.0,162.154,170.124,5364.20582784,0.0364440545381437
2020-01-18 00:00:00+00:00,169.813,179.0,164.999,174.323,5066.84464541,0.02468199666125881
2020-01-19 00:00:00+00:00,174.114,178.007,162.154,166.89,5744.10115628,-0.04263923865468133
2020-01-20 00:00:00+00:00,166.986,169.0,160.401,166.54,2822.12167961,-0.002097189765713936
2020-01-21 00:00:00+00:00,166.714,170.169,164.4,169.563,1942.55880357,0.018151795364476975
2020-01-22 00:00:00+00:00,169.522,170.78,165.512,167.695,2218.36306662,-0.011016554319043581
2020-01-23 00:00:00+00:00,167.748,167.786,159.0,162.719,4097.24979716,-0.029672918095351664
2020-01-24 00:00:00+00:00,162.435,165.192,155.273,162.461,2939.32307336,-0.0015855554667861815
2020-01-25 00:00:00+00:00,162.172,162.396,157.433,160.207,1491.13700487,-0.013874099014532848
2020-01-26 00:00:00+00:00,160.143,167.58,159.266,167.331,3776.88668942,0.044467470210415305
2020-01-27 00:00:00+00:00,167.678,171.744,165.104,169.971,4140.73599401,0.01577711242985469
2020-01-28 00:00:00+00:00,170.076,176.592,169.946,175.865,5630.19463418,0.034676503638856104
2020-01-29 00:00:00+00:00,175.88,178.247,173.342,173.823,5322.31542734,-0.011611179029369145
2020-01-30 00:00:00+00:00,173.334,186.629,170.637,184.373,4994.52390126,0.06069392427929543
2020-01-31 00:00:00+00:00,183.988,185.195,175.1,179.504,3869.96363651,-0.026408422057459635
2020-02-01 00:00:00+00:00,179.723,184.249,179.059,183.526,2310.78301123,0.02240618593457544
2020-02-02 00:00:00+00:00,183.476,193.0,179.241,188.235,5324.25944728,0.0256584898052592
2020-02-03 00:00:00+00:00,188.151,195.0,186.8,189.536,3733.48924644,0.006911573299333229
2020-02-04 00:00:00+00:00,189.639,191.449,184.5,188.313,4169.83211946,-0.006452600033766687
2020-02-05 00:00:00+00:00,188.388,207.487,187.827,203.92,3463.73992823,0.08287797443617806
2020-02-06 00:00:00+00:00,204.555,215.922,201.451,212.963,5519.93010351,0.04434582189093761
2020-02-07 00:00:00+00:00,213.076,224.276,213.036,223.142,7606.45123976,0.04779703516573308
2020-02-08 00:00:00+00:00,222.266,228.0,213.39,223.425,4065.47727114,0.0012682507103101148
2020-02-09 00:00:00+00:00,223.418,231.236,223.418,228.665,4554.64283169,0.02345306031106631
2020-02-10 00:00:00+00:00,228.718,229.507,216.675,223.781,3821.72162779,-0.021358756259156397
2020-02-11 00:00:00+00:00,223.319,239.567,217.952,237.852,7939.10528967,0.06287843918831348
2020-02-12 00:00:00+00:00,237.867,275.86,237.867,265.488,9766.48582137,0.11618989960143278
2020-02-13 00:00:00+00:00,265.569,278.424,255.001,268.315,11847.20659523,0.010648315554752097
2020-02-14 00:00:00+00:00,268.445,287.1,260.334,285.958,6764.85727075,0.06575480312319493
2020-02-15 00:00:00+00:00,285.958,289.0,261.802,264.781,6039.02609771,-0.07405632995055222
2020-02-16 00:00:00+00:00,264.813,273.872,235.999,260.0,7918.58897125,-0.01805643154153813
2020-02-17 00:00:00+00:00,259.773,268.0,242.765,267.532,6455.7279898,0.028969230769230636
2020-02-18 00:00:00+00:00,268.291,286.667,259.778,282.955,13199.0469996,0.05764917841604
2020-02-19 00:00:00+00:00,282.996,286.666,251.778,258.448,8493.54470305,-0.08661094520330093
2020-02-20 00:00:00+00:00,258.663,264.583,246.119,257.526,6665.07608136,-0.003567448771126025
2020-02-21 00:00:00+00:00,257.586,268.269,254.359,265.834,4246.21594627,0.032260820266691415
2020-02-22 00:00:00+00:00,265.866,266.812,256.67,262.321,3607.25815253,-0.013215013880842896
2020-02-23 00:00:00+00:00,262.013,276.15,261.987,275.919,3401.83372878,0.05183725283145435
2020-02-24 00:00:00+00:00,275.572,278.049,257.29,266.251,4987.33177683,-0.03503926877090746
2020-02-25 00:00:00+00:00,265.703,265.869,245.134,246.318,4391.8198327,-0.0748654465147548
2020-02-26 00:00:00+00:00,246.12,250.0,215.887,223.877,8721.52300778,-0.09110580631541343
2020-02-27 00:00:00+00:00,223.307,238.336,210.0,227.231,9455.85579188,0.014981440701813842
2020-02-28 00:00:00+00:00,227.89,234.327,213.905,227.592,9859.07228329,0.0015886916837932752
2020-02-29 00:00:00+00:00,227.711,233.18,217.652,217.652,2536.44472086,-0.04367464585749947
2020-03-01 00:00:00+00:00,217.302,227.844,212.203,217.621,3326.03046139,-0.00014242919890461447
2020-03-02 00:00:00+00:00,217.33,234.31,215.896,231.702,4203.12291741,0.0647042335068766
2020-03-03 00:00:00+00:00,230.395,232.944,220.5,223.702,3157.33518205,-0.034527108095743664
2020-03-04 00:00:00+00:00,223.685,228.701,220.673,224.547,6082.56989519,0.0037773466486665797
2020-03-05 00:00:00+00:00,224.792,234.302,224.792,228.721,5448.45986098,0.018588536030318847
2020-03-06 00:00:00+00:00,228.457,245.916,228.026,245.69,4358.2249024,0.0741908263779889
2020-03-07 00:00:00+00:00,245.715,252.316,236.571,237.558,5741.630637,-0.033098620212462904
2020-03-08 00:00:00+00:00,237.243,237.243,196.03,199.342,8660.97782391,-0.16087018749105475
2020-03-09 00:00:00+00:00,199.892,208.322,190.321,203.56,10573.70628067,0.021159615133790055
2020-03-10 00:00:00+00:00,203.201,206.626,195.048,200.45,8763.72321701,-0.015278050697583034
2020-03-11 00:00:00+00:00,200.628,203.0,181.999,194.943,7624.02695656,-0.027473185333000583
2020-03-12 00:00:00+00:00,195.348,195.458,103.08,109.083,23551.7415918,-0.4404364352656931
2020-03-13 00:00:00+00:00,108.577,146.389,90.0,135.603,26814.98229309,0.2431176260278871
2020-03-14 00:00:00+00:00,135.603,136.604,120.959,121.923,8620.91445524,-0.10088272383354357
2020-03-15 00:00:00+00:00,122.462,133.2,120.026,123.093,10554.54340466,0.009596220565438962
2020-03-16 00:00:00+00:00,122.873,123.5,100.497,111.196,23061.80866932,-0.09665050002843378
2020-03-17 00:00:00+00:00,111.577,121.776,109.711,116.445,12484.7435251,0.04720493542933202
2020-03-18 00:00:00+00:00,116.27,118.817,110.16,118.545,12391.54033667,0.0180342651036971
2020-03-19 00:00:00+00:00,118.588,143.493,115.963,137.193,18159.19382661,0.1573073516386183
2020-03-20 00:00:00+00:00,137.314,152.66,116.539,133.537,25581.94563976,-0.026648589942635637
2020-03-21 00:00:00+00:00,132.96,137.592,126.0,132.784,12964.29527126,-0.005638886600717541
2020-03-22 00:00:00+00:00,132.488,137.444,121.043,122.533,12145.78300544,-0.07720056633329309
2020-03-23 00:00:00+00:00,122.145,138.3,119.834,136.736,11451.77343208,0.11591163196853094
2020-03-24 00:00:00+00:00,136.733,144.0,133.0,138.868,14521.72582377,0.015592089866604208
2020-03-25 00:00:00+00:00,138.83,142.702,132.867,136.28,8007.76192003,-0.01863640291499835
2020-03-26 00:00:00+00:00,136.387,139.972,133.615,139.022,6985.76090608,0.020120340475491494
2020-03-27 00:00:00+00:00,139.192,141.821,129.743,131.528,4053.11674944,-0.05390513731639601
2020-03-28 00:00:00+00:00,131.6,133.403,125.195,131.443,5196.92918352,-0.0006462502280881743
2020-03-29 00:00:00+00:00,131.635,132.053,123.956,124.784,3846.56486246,-0.05066074267933629
2020-03-30 00:00:00+00:00,124.485,135.521,124.032,132.416,3551.96642751,0.06116168739581984
2020-03-31 00:00:00+00:00,132.211,135.223,130.543,133.1,2918.52788338,0.005165538907684786
2020-04-01 00:00:00+00:00,133.137,137.345,128.907,135.929,4110.52639719,0.02125469571750571
2020-04-02 00:00:00+00:00,136.372,150.001,135.727,141.441,8348.40519782,0.040550581553605136
2020-04-03 00:00:00+00:00,141.347,146.785,137.8,141.373,7522.90241872,-0.0004807658316896557
2020-04-04 00:00:00+00:00,141.433,146.944,139.166,144.45,4641.2655406,0.02176511780891688
2020-04-05 00:00:00+00:00,144.511,145.924,140.555,142.84,3308.05115523,-0.011145725164416698
2020-04-06 00:00:00+00:00,143.323,172.17,143.07,171.581,10492.52127821,0.20121114533744033
2020-04-07 00:00:00+00:00,172.118,176.705,162.392,164.62,8713.4788552,-0.04056976005501767
2020-04-08 00:00:00+00:00,164.557,174.741,163.74,173.015,7139.92008507,0.05099623375045548
2020-04-09 00:00:00+00:00,173.433,173.834,165.069,170.119,4608.89094605,-0.0167384330838366
2020-04-10 00:00:00+00:00,169.775,170.217,152.001,158.037,7393.92724591,-0.07102087362375742
2020-04-11 00:00:00+00:00,158.072,161.489,154.182,158.642,3641.76817051,0.0038282174427506366
2020-04-12 00:00:00+00:00,158.979,165.366,155.379,158.819,4098.87531115,0.0011157196707050065
2020-04-13 00:00:00+00:00,158.624,159.383,149.708,156.836,6424.12546017,-0.012485911635257585
2020-04-14 00:00:00+00:00,156.884,162.062,155.772,158.592,4728.87936932,0.011196408987732331
2020-04-15 00:00:00+00:00,158.462,161.47,151.479,152.924,5417.35139282,-0.0357395076674738
2020-04-16 00:00:00+00:00,152.673,175.137,146.827,172.483,12031.0822129,0.12790013339959727
2020-04-17 00:00:00+00:00,172.498,175.0,168.831,171.107,3937.66930265,-0.007977597792246272
2020-04-18 00:00:00+00:00,171.154,189.767,171.154,187.828,5569.48867146,0.09772247774784204
2020-04-19 00:00:00+00:00,187.867,188.498,176.583,180.362,6842.22370005,-0.039749132184764835
2020-04-20 00:00:00+00:00,180.188,186.765,167.002,170.485,8370.15725178,-0.0547620895754094
2020-04-21 00:00:00+00:00,170.384,174.784,168.593,171.021,4446.21056619,0.0031439716104053606
2020-04-22 00:00:00+00:00,170.702,185.0,170.224,183.1,5240.99647622,0.07062875319405215
2020-04-23 00:00:00+00:00,183.289,194.152,178.473,184.939,7572.2400865,0.010043691971600266
2020-04-24 00:00:00+00:00,185.592,189.792,184.75,187.672,3223.19307888,0.014777845668031198
2020-04-25 00:00:00+00:00,186.846,198.285,185.807,194.339,6505.45761989,0.035524745300311134
2020-04-26 00:00:00+00:00,194.397,200.007,192.514,197.799,4723.84464068,0.017803940536896823
2020-04-27 00:00:00+00:00,197.857,199.45,190.0,196.303,6527.81118889,-0.00756323338338416
2020-04-28 00:00:00+00:00,196.623,198.0,192.636,196.821,2744.02901425,0.002638777807776771
2020-04-29 00:00:00+00:00,196.931,219.285,196.931,215.537,9711.23207873,0.09509147905965332
2020-04-30 00:00:00+00:00,215.537,227.376,201.354,206.483,12767.00013946,-0.04200670882493496
2020-05-01 00:00:00+00:00,207.118,216.974,207.118,212.168,4305.45416194,0.027532532944600785
2020-05-02 00:00:00+00:00,211.988,215.31,210.556,213.833,2470.10761113,0.007847554767919762
2020-05-03 00:00:00+00:00,214.126,219.53,204.284,210.275,4896.62924303,-0.01663915298387053
2020-05-04 00:00:00+00:00,210.137,210.851,193.727,207.002,7596.58525952,-0.015565331114017367
2020-05-05 00:00:00+00:00,207.241,212.0,201.5,205.65,3907.7027538,-0.006531337861469977
2020-05-06 00:00:00+00:00,205.304,211.106,198.35,198.889,7050.45196032,-0.032876246049112545
2020-05-07 00:00:00+00:00,198.916,215.34,197.0,212.395,7542.52873505,0.06790722463283538
2020-05-08 00:00:00+00:00,212.919,217.0,207.104,211.627,5693.01139771,-0.0036159043291980053
2020-05-09 00:00:00+00:00,211.788,214.717,208.67,210.008,3848.36482247,-0.007650252567016458
2020-05-10 00:00:00+00:00,210.026,210.026,176.742,187.736,11514.89674514,-0.10605310273894342
2020-05-11 00:00:00+00:00,188.284,193.834,176.624,185.945,6729.92670348,-0.009539992329654412
2020-05-12 00:00:00+00:00,186.441,192.356,185.946,189.944,3945.98834033,0.021506359407351683
2020-05-13 00:00:00+00:00,189.679,201.176,188.593,199.927,4572.05590206,0.052557595923008904
2020-05-14 00:00:00+00:00,200.007,206.345,195.861,203.143,5693.16888826,0.016085871343040292
2020-05-15 00:00:00+00:00,203.955,204.165,193.99,194.284,3022.50261176,-0.04360967397350635
2020-05-16 00:00:00+00:00,194.597,203.325,193.329,200.606,2599.46543832,0.03253999299993815
2020-05-17 00:00:00+00:00,200.596,209.966,199.642,206.891,3069.26170774,0.03133006988823861
2020-05-18 00:00:00+00:00,207.225,216.868,207.1,214.542,4406.90554193,0.0369808256521551
2020-05-19 00:00:00+00:00,214.718,215.83,209.237,214.656,3344.25805076,0.0005313644880722279
2020-05-20 00:00:00+00:00,214.881,215.5,206.0,210.05,3980.8949463,-0.021457587954681
2020-05-21 00:00:00+00:00,209.828,211.813,191.001,198.511,5785.70476851,-0.054934539395382176
2020-05-22 00:00:00+00:00,198.073,209.225,196.22,207.207,3292.72589454,0.04380613668763944
2020-05-23 00:00:00+00:00,208.098,211.307,204.852,206.578,2561.12337061,-0.0030356117312638764
2020-05-24 00:00:00+00:00,206.538,210.616,199.522,199.522,4691.80978627,-0.03415658976270475
2020-05-25 00:00:00+00:00,199.522,205.711,198.09,204.047,3361.72712334,0.022679203295877137
2020-05-26 00:00:00+00:00,204.171,204.943,197.0,201.061,2563.63627424,-0.014633883370007816
2020-05-27 00:00:00+00:00,201.061,208.3,200.862,207.647,3157.96932544,0.032756228209349425
2020-05-28 00:00:00+00:00,208.368,220.738,204.631,220.307,5359.12796322,0.06096885579854261
2020-05-29 00:00:00+00:00,220.456,225.0,217.5,220.701,5367.67079639,0.0017884134412433639
2020-05-30 00:00:00+00:00,220.831,247.26,218.784,243.621,6778.09002707,0.10385091141408509
2020-05-31 00:00:00+00:00,243.478,245.2,229.775,231.481,4831.71491378,-0.04983150056850605
2020-06-01 00:00:00+00:00,231.481,252.088,230.514,247.915,5067.37638114,0.0709950276696576
2020-06-02 00:00:00+00:00,248.516,253.121,225.686,238.038,6563.85546767,-0.03984026783373329
2020-06-03 00:00:00+00:00,237.538,245.001,233.547,244.675,3223.51483186,0.027882102857526903
2020-06-04 00:00:00+00:00,244.567,246.583,236.429,243.362,4349.60348564,-0.005366302237662324
2020-06-05 00:00:00+00:00,243.036,247.651,239.277,239.966,4895.149323,-0.013954520426360695
2020-06-06 00:00:00+00:00,239.75,244.57,238.0,242.223,1741.46856811,0.009405499112374205
2020-06-07 00:00:00+00:00,242.133,245.491,234.929,244.645,3633.64808904,0.009999050461764636
2020-06-08 00:00:00+00:00,244.949,247.744,241.099,246.75,2121.37601745,0.008604304195875656
2020-06-09 00:00:00+00:00,246.687,250.258,238.698,243.982,2853.60815135,-0.011217831813576495
2020-06-10 00:00:00+00:00,244.06,250.854,241.0,247.977,2727.18647955,0.016374158749415946
2020-06-11 00:00:00+00:00,248.014,251.28,225.017,230.217,7744.77683005,-0.07161954536106163
2020-06-12 00:00:00+00:00,230.1,239.23,228.001,237.662,3521.28014026,0.03233905402294357
2020-06-13 00:00:00+00:00,237.98,238.663,234.734,238.242,1566.38548338,0.002440440625762541
2020-06-14 00:00:00+00:00,238.055,238.533,229.199,231.435,2324.40153083,-0.02857178834966123
2020-06-15 00:00:00+00:00,231.326,233.651,218.0,231.179,5585.87218809,-0.0011061421133363725
2020-06-16 00:00:00+00:00,231.179,235.957,229.0,235.193,3205.46269939,0.01736316879993427
2020-06-17 00:00:00+00:00,235.174,237.263,227.7,233.674,2978.82531701,-0.006458525551355732
2020-06-18 00:00:00+00:00,233.445,234.43,227.445,231.673,2957.03249003,-0.008563211996199804
2020-06-19 00:00:00+00:00,230.875,231.758,226.434,228.38,2523.48373886,-0.014213999905038577
2020-06-20 00:00:00+00:00,228.695,230.372,225.286,228.993,1501.01797094,0.002684122952973045
2020-06-21 00:00:00+00:00,228.754,231.091,227.0,227.697,1270.35246701,-0.005659561645989131
2020-06-22 00:00:00+00:00,227.481,248.139,227.399,243.488,5137.63670156,0.0693509356732851
2020-06-23 00:00:00+00:00,243.647,244.999,240.828,243.09,2530.1953029,-0.0016345774740438301
2020-06-24 00:00:00+00:00,243.056,249.0,231.0,234.468,5588.36721788,-0.035468345057386164
2020-06-25 00:00:00+00:00,234.323,235.092,227.061,232.377,4365.32919638,-0.008918061313270775
2020-06-26 00:00:00+00:00,231.999,233.363,227.381,229.412,4528.63629805,-0.012759438326512496
2020-06-27 00:00:00+00:00,229.5,230.999,216.0,220.83,4371.6288331,-0.037408679580841375
2020-06-28 00:00:00+00:00,220.704,227.739,218.001,224.78,5328.39405895,0.01788706244622551
2020-06-29 00:00:00+00:00,224.967,230.467,221.172,227.691,2376.68223711,0.012950440430643306
2020-06-30 00:00:00+00:00,228.649,228.649,222.961,225.575,2149.46746229,-0.009293296616906255
2020-07-01 00:00:00+00:00,225.517,232.739,224.113,231.304,2770.08923731,0.02539731796520006
2020-07-02 00:00:00+00:00,231.152,232.233,223.0,226.469,2677.24981564,-0.020903226922145746
2020-07-03 00:00:00+00:00,226.602,228.26,224.37,225.247,1539.92573604,-0.005395881997094398
2020-07-04 00:00:00+00:00,224.753,230.66,224.625,229.199,1247.14455399,0.017545183731636715
2020-07-05 00:00:00+00:00,229.317,229.827,223.287,228.093,1604.55390725,-0.004825500983861253
2020-07-06 00:00:00+00:00,227.721,241.842,227.159,241.842,3522.89051358,0.06027804448185625
2020-07-07 00:00:00+00:00,241.69,243.803,234.778,239.307,2813.40613988,-0.01048205026422222
2020-07-08 00:00:00+00:00,239.52,248.88,237.979,247.0,4280.98902016,0.03214699110347796
2020-07-09 00:00:00+00:00,247.217,247.672,237.901,242.189,2671.13053696,-0.019477732793522273
2020-07-10 00:00:00+00:00,241.939,241.939,235.616,241.213,1560.00369448,-0.00402991052442514
2020-07-11 00:00:00+00:00,241.23,241.997,237.695,239.598,1185.41965445,-0.006695327366269543
2020-07-12 00:00:00+00:00,239.276,243.766,236.002,242.649,1241.78354356,0.012733829163849464
2020-07-13 00:00:00+00:00,242.899,245.444,237.001,239.7,2597.32621731,-0.012153357318596014
2020-07-14 00:00:00+00:00,239.583,242.0,236.843,240.351,1473.23478514,0.0027158948685857
2020-07-15 00:00:00+00:00,240.889,241.294,236.67,238.566,1318.9114919,-0.007426638541133568
2020-07-16 00:00:00+00:00,237.992,239.106,230.001,233.419,1817.66811001,-0.021574742419288584
2020-07-17 00:00:00+00:00,233.679,234.456,231.556,233.012,1126.23654216,-0.0017436455472776835
2020-07-18 00:00:00+00:00,232.709,236.806,232.297,235.966,578.8310983,0.012677458671656483
2020-07-19 00:00:00+00:00,235.85,239.864,233.372,238.962,483.48952694,0.012696744446233588
