time,XRP open,XRP high,XRP low,XRP close,XRP volume,XRP daily_return
2020-07-20 00:00:00+00:00,0.19985,0.19985,0.1925,0.19455,333275.06491999,-0.02894933865734961
2020-07-21 00:00:00+00:00,0.1953,0.201,0.1953,0.19977,617314.62463162,0.026831148804934424
2020-07-22 00:00:00+00:00,0.19979,0.20474,0.196,0.20306,661087.60920273,0.016468939280172235
2020-07-23 00:00:00+00:00,0.20372,0.21043,0.20203,0.20777,633741.38091943,0.023195114744410716
2020-07-24 00:00:00+00:00,0.20842,0.20842,0.20253,0.20451,516990.45054075,-0.0156904269143765
2020-07-25 00:00:00+00:00,0.20426,0.2171,0.20426,0.21598,494234.35247922,0.05608527700356958
2020-07-26 00:00:00+00:00,0.21614,0.22535,0.21515,0.21528,244902.39033596,-0.003241040837114628
2020-07-27 00:00:00+00:00,0.21763,0.22962,0.2106,0.22411,1180741.872088,0.0410163507989596
2020-07-28 00:00:00+00:00,0.22548,0.23498,0.21863,0.23084,799055.75830203,0.030029896033197945
2020-07-29 00:00:00+00:00,0.23145,0.25,0.23071,0.24321,1269590.75136589,0.05358690001732813
2020-07-30 00:00:00+00:00,0.24233,0.24942,0.238,0.24493,1828476.82240347,0.007072077628387019
2020-07-31 00:00:00+00:00,0.24579,0.26063,0.24235,0.26004,985172.65646851,0.061691095415016495
2020-08-01 00:00:00+00:00,0.2601,0.2994,0.2573,0.293,2259752.600329,0.12674973081064445
2020-08-02 00:00:00+00:00,0.29354,0.32592,0.25724,0.2875,4412602.18713643,-0.018771331058020535
2020-08-03 00:00:00+00:00,0.28747,0.32,0.28502,0.31069,1980948.62818318,0.08066086956521756
2020-08-04 00:00:00+00:00,0.31288,0.31845,0.29087,0.30073,1700765.56001653,-0.032057678071389595
2020-08-05 00:00:00+00:00,0.30178,0.30784,0.29168,0.30214,978651.19716702,0.0046885910950023035
2020-08-06 00:00:00+00:00,0.30389,0.31045,0.29738,0.30417,363966.34910697,0.006718739657112449
2020-08-07 00:00:00+00:00,0.30182,0.31,0.2819,0.29384,666581.45261492,-0.0339612716572969
2020-08-08 00:00:00+00:00,0.29434,0.2986,0.2904,0.29301,143054.85783476,-0.0028246664851619974
2020-08-09 00:00:00+00:00,0.296,0.29838,0.2832,0.28799,240746.13736837,-0.017132521074365914
2020-08-10 00:00:00+00:00,0.28887,0.29999,0.287,0.29482,366841.20975761,0.023716101253515864
2020-08-11 00:00:00+00:00,0.29438,0.30698,0.27004,0.284,837342.92225929,-0.03670035954141526
2020-08-12 00:00:00+00:00,0.28203,0.28651,0.2735,0.28263,374345.60064934,-0.004823943661971808
2020-08-13 00:00:00+00:00,0.2825,0.29566,0.273,0.2954,519593.47681515,0.04518274776209186
2020-08-14 00:00:00+00:00,0.2969,0.30786,0.29063,0.30016,1146239.35759847,0.01611374407582944
2020-08-15 00:00:00+00:00,0.301,0.305,0.29689,0.29958,498348.1247546,-0.0019323027718548547
2020-08-16 00:00:00+00:00,0.2982,0.30436,0.29228,0.304,307317.62017795,0.014753988917818317
2020-08-17 00:00:00+00:00,0.30465,0.32727,0.298,0.31507,1434633.13853513,0.03641447368421069
2020-08-18 00:00:00+00:00,0.31468,0.32114,0.29848,0.30308,719416.04962782,-0.038055035388961156
2020-08-19 00:00:00+00:00,0.3037,0.30515,0.2796,0.28951,623407.56201184,-0.0447736571202324
2020-08-20 00:00:00+00:00,0.29004,0.29431,0.28497,0.293,510839.86124197,0.012054851300473235
2020-08-21 00:00:00+00:00,0.29227,0.295,0.27733,0.2789,573113.80261985,-0.04812286689419798
2020-08-22 00:00:00+00:00,0.27829,0.286,0.274,0.286,442159.61797226,0.02545715310147001
2020-08-23 00:00:00+00:00,0.288,0.288,0.27904,0.28611,233728.61672106,0.00038461538461542766
2020-08-24 00:00:00+00:00,0.284,0.29186,0.283,0.28945,170991.83407031,0.011673831743035823
2020-08-25 00:00:00+00:00,0.28988,0.28988,0.27023,0.27704,766438.17197421,-0.042874416997754294
2020-08-26 00:00:00+00:00,0.27541,0.28072,0.27442,0.27673,238461.31025547,-0.0011189719896045336
2020-08-27 00:00:00+00:00,0.2772,0.27898,0.25484,0.26384,1969726.00000276,-0.046579698623206545
2020-08-28 00:00:00+00:00,0.265,0.273,0.26066,0.27188,561037.48650029,0.030473013947847072
2020-08-29 00:00:00+00:00,0.27215,0.27658,0.26955,0.27401,1054731.5023466,0.007834338678828656
2020-08-30 00:00:00+00:00,0.27382,0.284,0.27382,0.283,649518.6773653,0.03280902156855592
2020-08-31 00:00:00+00:00,0.28306,0.286,0.27451,0.28155,1221486.95314028,-0.005123674911660658
2020-09-01 00:00:00+00:00,0.28155,0.299,0.27607,0.2957,2069476.10868573,0.05025750310779609
2020-09-02 00:00:00+00:00,0.2955,0.3035,0.26471,0.27676,2434892.68816243,-0.06405140344944205
2020-09-03 00:00:00+00:00,0.276,0.3207,0.241,0.24523,2975448.65938084,-0.11392542274895212
2020-09-04 00:00:00+00:00,0.2455,0.26558,0.2415,0.25525,1686404.33447593,0.04085960119071874
2020-09-05 00:00:00+00:00,0.25474,0.25999,0.2316,0.2375,2109400.53369827,-0.06953966699314396
2020-09-06 00:00:00+00:00,0.23766,0.24342,0.22898,0.24092,564888.97863737,0.014399999999999968
2020-09-07 00:00:00+00:00,0.24272,0.24296,0.2305,0.2419,549147.60941781,0.0040677403287399105
2020-09-08 00:00:00+00:00,0.2428,0.2435,0.2315,0.23625,593849.86810777,-0.023356758991318838
2020-09-09 00:00:00+00:00,0.23625,0.24285,0.2334,0.23864,524285.57063069,0.01011640211640219
2020-09-10 00:00:00+00:00,0.2395,0.24868,0.2395,0.24272,570825.08754123,0.017096882333221597
2020-09-11 00:00:00+00:00,0.24342,0.24448,0.2375,0.24326,532192.78794654,0.002224785761371084
2020-09-12 00:00:00+00:00,0.24293,0.2485,0.24095,0.24806,595932.43861478,0.01973197401956761
2020-09-13 00:00:00+00:00,0.24798,0.25349,0.238,0.2422,376112.07272814,-0.02362331693945019
2020-09-14 00:00:00+00:00,0.2407,0.2485,0.23948,0.24599,536000.01450761,0.01564822460776205
2020-09-15 00:00:00+00:00,0.24599,0.24912,0.24233,0.24295,1494843.1783406,-0.012358225944144041
2020-09-16 00:00:00+00:00,0.24316,0.25031,0.2345,0.24697,813853.12153698,0.0165466145297386
2020-09-17 00:00:00+00:00,0.24742,0.25797,0.2465,0.25253,673418.93018642,0.022512855812446775
2020-09-18 00:00:00+00:00,0.25275,0.2552,0.24656,0.2497,310921.72969993,-0.01120658931612073
2020-09-19 00:00:00+00:00,0.2505,0.25444,0.24799,0.25153,436889.36372988,0.007328794553464135
2020-09-20 00:00:00+00:00,0.25082,0.25082,0.24267,0.246,556342.1399284,-0.021985449051802886
2020-09-21 00:00:00+00:00,0.24624,0.24778,0.2295,0.231,1082695.99337967,-0.060975609756097504
2020-09-22 00:00:00+00:00,0.2305,0.23449,0.22934,0.23343,612560.46521535,0.010519480519480373
2020-09-23 00:00:00+00:00,0.2329,0.23495,0.22049,0.22112,623772.81739438,-0.05273529537762922
2020-09-24 00:00:00+00:00,0.22013,0.23387,0.219,0.23302,1117771.32213383,0.05381693198263382
2020-09-25 00:00:00+00:00,0.23357,0.2448,0.23,0.2415,885994.82547519,0.03639172603210028
2020-09-26 00:00:00+00:00,0.24174,0.2455,0.2381,0.24174,659503.63147935,0.0009937888198758849
2020-09-27 00:00:00+00:00,0.24171,0.24481,0.23773,0.24288,386539.622894,0.004715810374782858
2020-09-28 00:00:00+00:00,0.2435,0.2481,0.24,0.24176,492635.41869832,-0.00461133069828723
2020-09-29 00:00:00+00:00,0.241,0.24646,0.23888,0.24374,253207.94830397,0.008189940436796883
2020-09-30 00:00:00+00:00,0.24296,0.24296,0.238,0.24164,341756.31281736,-0.008615738081562352
2020-10-01 00:00:00+00:00,0.24217,0.2445,0.23468,0.23768,556385.08662241,-0.016388015229266695
2020-10-02 00:00:00+00:00,0.23705,0.23921,0.22881,0.23409,424901.81543134,-0.01510434197239996
2020-10-03 00:00:00+00:00,0.23427,0.23499,0.23296,0.23298,140376.0660087,-0.004741765987440694
2020-10-04 00:00:00+00:00,0.23286,0.24999,0.23194,0.24767,1092135.49701972,0.06305262254270749
2020-10-05 00:00:00+00:00,0.24808,0.25433,0.24669,0.25023,755731.76462544,0.010336334638833877
2020-10-06 00:00:00+00:00,0.25098,0.259,0.241,0.24511,1221508.73247774,-0.020461175718339164
2020-10-07 00:00:00+00:00,0.24433,0.25155,0.241,0.24804,498906.99934708,0.011953816653747396
2020-10-08 00:00:00+00:00,0.24889,0.253,0.242,0.25133,1157316.73406974,0.013263989679084043
2020-10-09 00:00:00+00:00,0.25195,0.25682,0.24968,0.2538,750860.31696577,0.009827716547964993
2020-10-10 00:00:00+00:00,0.25338,0.26083,0.25329,0.25498,1004852.21970058,0.004649330181244915
2020-10-11 00:00:00+00:00,0.25589,0.259,0.2539,0.25559,764001.14697596,0.0023923444976077235
2020-10-12 00:00:00+00:00,0.25568,0.258,0.2495,0.25572,476296.29009388,0.0005086270980867447
2020-10-13 00:00:00+00:00,0.25629,0.26,0.253,0.25659,366385.47257866,0.003402158610980699
2020-10-14 00:00:00+00:00,0.25556,0.25848,0.2465,0.24955,578641.15885441,-0.027436766826454573
2020-10-15 00:00:00+00:00,0.24937,0.25043,0.2435,0.24563,470122.70907156,-0.015708274894810637
2020-10-16 00:00:00+00:00,0.24542,0.24773,0.238,0.24041,746867.60643406,-0.021251475796930208
2020-10-17 00:00:00+00:00,0.2406,0.243,0.239,0.24036,294853.24061028,-0.00020797803751937405
2020-10-18 00:00:00+00:00,0.2407,0.2436,0.24066,0.24238,180422.75889005,0.008404060575803118
2020-10-19 00:00:00+00:00,0.24205,0.24959,0.24031,0.2459,482232.27100796,0.014522650383695046
2020-10-20 00:00:00+00:00,0.24551,0.25,0.24203,0.24359,363094.55620171,-0.009394062627084199
2020-10-21 00:00:00+00:00,0.24497,0.25579,0.24427,0.25167,902498.5941729,0.033170491399482804
2020-10-22 00:00:00+00:00,0.25167,0.2637,0.25167,0.2575,1141983.73582015,0.023165256089323405
2020-10-23 00:00:00+00:00,0.25698,0.2595,0.25012,0.25194,530054.27376959,-0.021592233009708806
2020-10-24 00:00:00+00:00,0.25492,0.258,0.2533,0.25668,702582.45423922,0.018814003334127305
2020-10-25 00:00:00+00:00,0.25549,0.25763,0.25156,0.25332,996900.69674212,-0.01309022907900903
2020-10-26 00:00:00+00:00,0.25365,0.25906,0.244,0.24923,1709057.54695874,-0.01614558660982146
2020-10-27 00:00:00+00:00,0.2484,0.25424,0.24824,0.25379,1803534.45827662,0.018296352766520974
2020-10-28 00:00:00+00:00,0.25175,0.25645,0.24402,0.2475,1632646.37194308,-0.024784270459829116
2020-10-29 00:00:00+00:00,0.24558,0.247,0.2405,0.24293,469033.59970127,-0.018464646464646406
2020-10-30 00:00:00+00:00,0.24211,0.24398,0.2314,0.23987,946219.18775907,-0.01259622113365988
2020-10-31 00:00:00+00:00,0.2394,0.24349,0.2375,0.2407,443180.49634654,0.0034602076124568004
2020-11-01 00:00:00+00:00,0.2397,0.24166,0.2367,0.24019,207519.33629155,-0.0021188201080183378
2020-11-02 00:00:00+00:00,0.24072,0.2431,0.2339,0.235,404409.06280017,-0.02160789375078065
2020-11-03 00:00:00+00:00,0.23428,0.2439,0.22874,0.23983,796481.15130975,0.020553191489361744
2020-11-04 00:00:00+00:00,0.24,0.24076,0.233,0.238,1201980.75522234,-0.007630404870116347
2020-11-05 00:00:00+00:00,0.23829,0.24706,0.23753,0.2456,1234932.02913532,0.031932773109243806
2020-11-06 00:00:00+00:00,0.24541,0.26197,0.24541,0.25944,1285225.77277236,0.056351791530944606
2020-11-07 00:00:00+00:00,0.25944,0.26767,0.245,0.2499,1964024.26068823,-0.03677150786308969
2020-11-08 00:00:00+00:00,0.24903,0.25739,0.24723,0.25426,997096.02376007,0.017446978791516576
2020-11-09 00:00:00+00:00,0.25435,0.256,0.246,0.25046,683924.06414161,-0.014945331550381358
2020-11-10 00:00:00+00:00,0.25001,0.26478,0.24852,0.25494,1458790.06485928,0.01788708775852421
2020-11-11 00:00:00+00:00,0.25279,0.26047,0.25279,0.25706,550003.04362709,0.00831568212128353
2020-11-12 00:00:00+00:00,0.2554,0.25786,0.25313,0.25497,631106.17609315,-0.008130397572551296
2020-11-13 00:00:00+00:00,0.25523,0.266,0.25457,0.26516,1385324.10355635,0.03996548613562401
2020-11-14 00:00:00+00:00,0.26616,0.278,0.26143,0.26866,1222167.40653286,0.013199577613516311
2020-11-15 00:00:00+00:00,0.27,0.27695,0.265,0.26981,801467.81388961,0.004280503238293765
2020-11-16 00:00:00+00:00,0.26985,0.28909,0.26782,0.28891,1782816.84539577,0.07079055631740849
2020-11-17 00:00:00+00:00,0.29,0.30569,0.28999,0.30305,3170793.15332612,0.048942577273199284
2020-11-18 00:00:00+00:00,0.30341,0.30812,0.2825,0.29461,2633304.70260135,-0.027850189737667064
2020-11-19 00:00:00+00:00,0.2938,0.30622,0.2846,0.304,2166598.01945423,0.031872645191948656
2020-11-20 00:00:00+00:00,0.30281,0.33053,0.29785,0.32981,2841945.30132967,0.08490131578947357
2020-11-21 00:00:00+00:00,0.3301,0.47,0.32991,0.46241,12692612.13033459,0.4020496649586125
2020-11-22 00:00:00+00:00,0.46678,0.49588,0.40562,0.44758,10566045.30903412,-0.032071105728682325
2020-11-23 00:00:00+00:00,0.45056,0.62098,0.43051,0.61726,8456567.52938735,0.3791054113231156
2020-11-24 00:00:00+00:00,0.61726,0.80602,0.556,0.69393,14435515.19291383,0.12421021935651111
2020-11-25 00:00:00+00:00,0.69999,0.7064,0.69666,0.69805,91511.9686618,0.005937198276483091
2020-11-26 00:00:00+00:00,0.626,0.644,0.61628,0.63996,81501.08960292,-0.08321753456056158
2020-11-27 00:00:00+00:00,0.53498,0.535,0.52266,0.52563,16120.571285,-0.17865179073692095
2020-11-28 00:00:00+00:00,0.56212,0.56841,0.55389,0.55449,81178.56528344,0.05490554192112329
2020-11-29 00:00:00+00:00,0.63028,0.63028,0.61674,0.618,18682.7290932,0.11453768327652436
2020-11-30 00:00:00+00:00,0.60964,0.61826,0.60887,0.61792,164902.61575239,-0.00012944983818763411
2020-12-01 00:00:00+00:00,0.6647,0.67,0.65333,0.6575,114460.33089977,0.06405359917141373
2020-12-02 00:00:00+00:00,0.61009,0.61009,0.60348,0.604,33606.52091787,-0.08136882129277567
2020-12-03 00:00:00+00:00,0.632,0.63797,0.632,0.63241,29686.39906026,0.04703642384105966
2020-12-04 00:00:00+00:00,0.63124,0.63124,0.629,0.63,14258.94560164,-0.003810818930756965
2020-12-05 00:00:00+00:00,0.5536,0.55774,0.5495,0.55774,51220.60611777,-0.11469841269841263
2020-12-06 00:00:00+00:00,0.58552,0.595,0.58552,0.593,59613.30117198,0.06321942123570112
2020-12-07 00:00:00+00:00,0.62324,0.62324,0.61605,0.61605,33813.21974736,0.03887015177065778
2020-12-08 00:00:00+00:00,0.60663,0.60663,0.60508,0.60529,21341.12146005,-0.01746611476341209
2020-12-09 00:00:00+00:00,0.55828,0.5585,0.55161,0.55161,77911.21656504,-0.0886847626757421
2020-12-10 00:00:00+00:00,0.58586,0.58701,0.5785,0.5797,19025.99458978,0.050923659832127655
2020-12-11 00:00:00+00:00,0.573,0.574,0.5645,0.566,36622.90299045,-0.023632913575987624
2020-12-12 00:00:00+00:00,0.541,0.54435,0.486,0.50698,5978048.44148537,-0.10427561837455823
2020-12-13 00:00:00+00:00,0.508,0.51196,0.506,0.506,390309.53651968,-0.0019330151090772851
2020-12-14 00:00:00+00:00,0.51102,0.51299,0.51102,0.51299,1139.35823716,0.013814229249011767
2020-12-15 00:00:00+00:00,0.49991,0.5005,0.4995,0.50032,6490.11004099,-0.024698337199555498
2020-12-16 00:00:00+00:00,0.46894,0.46894,0.4609,0.4609,42609.25248012,-0.07878957467220982
2020-12-17 00:00:00+00:00,0.57,0.659,0.53858,0.57813,13773257.81210673,0.2543501844217837
2020-12-18 00:00:00+00:00,0.578,0.57907,0.5577,0.55771,262339.03457087,-0.03532077560410285
2020-12-19 00:00:00+00:00,0.58504,0.60492,0.56742,0.57724,2450874.85423168,0.03501819942263884
2020-12-20 00:00:00+00:00,0.57724,0.58504,0.53165,0.55728,2617850.99964616,-0.03457833829949408
2020-12-21 00:00:00+00:00,0.535,0.535,0.51,0.515,1001082.05636704,-0.07586850416307778
2020-12-22 00:00:00+00:00,0.5155,0.52235,0.404,0.44853,12663016.76154199,-0.1290679611650486
2020-12-23 00:00:00+00:00,0.44606,0.44815,0.211,0.25413,26277854.47628078,-0.4334158250284261
2020-12-24 00:00:00+00:00,0.26057,0.375,0.24201,0.33731,16221525.10436599,0.3273127926651713
2020-12-25 00:00:00+00:00,0.34168,0.385,0.28001,0.31909,20903500.29659629,-0.054015593964009456
2020-12-26 00:00:00+00:00,0.31694,0.325,0.282,0.29483,5978878.14692447,-0.0760287066344919
2020-12-27 00:00:00+00:00,0.29413,0.30868,0.2655,0.283,7489701.51498254,-0.040124817691551073
2020-12-28 00:00:00+00:00,0.28249,0.306,0.23421,0.24745,8657740.16374112,-0.12561837455830382
2020-12-29 00:00:00+00:00,0.24745,0.25,0.172,0.22131,27830854.50385332,-0.10563750252576276
2020-12-30 00:00:00+00:00,0.22001,0.235,0.19111,0.22384,8916074.0764298,0.011431928064705721
2020-12-31 00:00:00+00:00,0.21114,0.23,0.202,0.21956,3768181.47264421,-0.01912080057183707
2021-01-01 00:00:00+00:00,0.22018,0.25,0.21601,0.24415,4274541.11144296,0.11199672071415567
2021-01-02 00:00:00+00:00,0.23712,0.23812,0.20001,0.21799,6855409.29136766,-0.10714724554577115
2021-01-03 00:00:00+00:00,0.21602,0.21799,0.21155,0.217,23745.59020333,-0.004541492729024266
2021-01-04 00:00:00+00:00,0.22499,0.227,0.22153,0.22454,67067.3699033,0.03474654377880171
2021-01-05 00:00:00+00:00,0.23599,0.23978,0.23336,0.23978,139686.71342494,0.067872094058965
2021-01-06 00:00:00+00:00,0.225,0.22616,0.22301,0.22554,91824.51303284,-0.05938777212444746
2021-01-07 00:00:00+00:00,0.24996,0.24996,0.24625,0.248,26255.70652704,0.09958322248825047
2021-01-08 00:00:00+00:00,0.323,0.349,0.323,0.334,223398.34306367,0.34677419354838723
2021-01-09 00:00:00+00:00,0.32162,0.32665,0.31151,0.31151,688361.10013666,-0.06733532934131736
2021-01-10 00:00:00+00:00,0.326,0.33348,0.326,0.33348,119160.26418719,0.07052743090109459
2021-01-11 00:00:00+00:00,0.31299,0.31588,0.304,0.30912,94729.12886316,-0.07304785894206545
2021-01-12 00:00:00+00:00,0.288,0.288,0.284,0.284,22775.78168468,-0.08126293995859224
2021-01-13 00:00:00+00:00,0.29162,0.29689,0.28802,0.28948,575124.50002862,0.019295774647887454
2021-01-14 00:00:00+00:00,0.30615,0.30911,0.30269,0.30339,91435.46134609,0.04805167887246098
2021-01-15 00:00:00+00:00,0.2976,0.2983,0.29514,0.29601,22164.43042052,-0.024325126075348535
2021-01-16 00:00:00+00:00,0.28062,0.2829,0.279,0.281,32144.99420439,-0.05070774635992015
2021-01-17 00:00:00+00:00,0.27903,0.282,0.272,0.282,70979.1769664,0.003558718861209842
2021-01-18 00:00:00+00:00,0.278,0.27885,0.276,0.27701,47928.21645518,-0.017695035460992936
2021-01-19 00:00:00+00:00,0.28612,0.28612,0.283,0.283,4402.257809,0.02162376809501465
2021-01-20 00:00:00+00:00,0.294,0.29403,0.2918,0.29403,10152.19150195,0.038975265017668015
2021-01-21 00:00:00+00:00,0.297,0.298,0.296,0.296,4502.12247862,0.006699996598986457
2021-01-22 00:00:00+00:00,0.2665,0.267,0.265,0.265,33328.39342378,-0.1047297297297296
2021-01-23 00:00:00+00:00,0.271,0.2738,0.271,0.2738,4363.76806659,0.033207547169811225
2021-01-24 00:00:00+00:00,0.27028,0.27099,0.27,0.27099,14466.82790232,-0.010262965668371038
2021-01-25 00:00:00+00:00,0.27307,0.2757,0.27304,0.2757,12813.00787284,0.017380715155540738
2021-01-26 00:00:00+00:00,0.2675,0.26823,0.26554,0.26803,15573.55820215,-0.02782009430540444
2021-01-27 00:00:00+00:00,0.26883,0.26883,0.26883,0.26883,815.83567461,0.0029847405141216754
2021-01-28 00:00:00+00:00,0.25037,0.25037,0.24842,0.24842,5028.07742674,-0.07592158613250011
2021-01-29 00:00:00+00:00,0.26601,0.26984,0.266,0.26863,52920.10154876,0.08135415828033166
2021-01-30 00:00:00+00:00,0.28301,0.28797,0.28301,0.28797,89963.26012402,0.07199493727431783
2021-01-31 00:00:00+00:00,0.445,0.448,0.416,0.42699,259185.2969298,0.482758620689655
2021-02-01 00:00:00+00:00,0.497,0.497,0.4721,0.478,159338.72257884,0.11946415606922889
2021-02-02 00:00:00+00:00,0.371,0.37337,0.347,0.348,393355.45821712,-0.2719665271966527
2021-02-03 00:00:00+00:00,0.37301,0.38877,0.373,0.384,95403.56031301,0.10344827586206917
2021-02-04 00:00:00+00:00,0.39809,0.39809,0.395,0.39622,30894.8035406,0.03182291666666659
2021-02-05 00:00:00+00:00,0.445,0.459,0.444,0.459,261191.51501979,0.15844732724244115
2021-02-06 00:00:00+00:00,0.452,0.45699,0.42741,0.44317,3763181.14265761,-0.03448801742919394
2021-02-07 00:00:00+00:00,0.44475,0.45,0.39787,0.41944,4002715.83385265,-0.05354604327910284
2021-02-08 00:00:00+00:00,0.41776,0.46699,0.413,0.451,5152923.22079708,0.07524318138470343
2021-02-09 00:00:00+00:00,0.45148,0.49495,0.44846,0.475,4506437.6294234,0.053215077605321515
2021-02-10 00:00:00+00:00,0.47792,0.5478,0.451,0.50533,6321203.77217215,0.06385263157894738
2021-02-11 00:00:00+00:00,0.5065,0.53427,0.50001,0.52994,3339140.40030217,0.048700848950191
2021-02-12 00:00:00+00:00,0.529,0.61999,0.52,0.61398,5345474.88802015,0.1585839906404498
2021-02-13 00:00:00+00:00,0.61391,0.6431,0.546,0.635,5644464.37326066,0.034235642854816284
2021-02-14 00:00:00+00:00,0.637,0.64,0.56,0.593,3543604.06325371,-0.06614173228346465
2021-02-15 00:00:00+00:00,0.595,0.604,0.50901,0.5495,4348953.67252839,-0.07335581787521073
2021-02-16 00:00:00+00:00,0.549,0.58028,0.4832,0.52093,3886830.89564573,-0.051992720655141045
2021-02-17 00:00:00+00:00,0.52552,0.55695,0.498,0.53304,3701216.3866394,0.023246885378073845
2021-02-18 00:00:00+00:00,0.53833,0.55915,0.51827,0.53259,2246950.46649871,-0.0008442143178747363
2021-02-19 00:00:00+00:00,0.53599,0.58,0.51413,0.56374,2376791.9825674,0.05848776732571026
2021-02-20 00:00:00+00:00,0.5635,0.5825,0.46983,0.512,5344242.36659289,-0.09177989853478552
2021-02-21 00:00:00+00:00,0.5096,0.55728,0.505,0.54417,2015888.44903264,0.06283203125000014
2021-02-22 00:00:00+00:00,0.54565,0.65,0.515,0.56776,10196582.23767424,0.04335042358086616
2021-02-23 00:00:00+00:00,0.569,0.5695,0.38988,0.47613,7274263.94906226,-0.1613886149077075
2021-02-24 00:00:00+00:00,0.47664,0.5,0.45213,0.46984,2135336.89248993,-0.013210677756075095
2021-02-25 00:00:00+00:00,0.468,0.48178,0.42591,0.43406,2900925.02160304,-0.07615358419887619
2021-02-26 00:00:00+00:00,0.43404,0.45055,0.41345,0.42837,2396661.52808153,-0.013108786803667782
2021-02-27 00:00:00+00:00,0.42892,0.45818,0.42892,0.43761,1712719.27260943,0.02157013796484364
2021-02-28 00:00:00+00:00,0.4331,0.43836,0.395,0.41414,1419666.57351717,-0.05363222961084069
2021-03-01 00:00:00+00:00,0.41537,0.45433,0.4138,0.44658,1934678.29202643,0.07833099917902153
2021-03-02 00:00:00+00:00,0.44724,0.4553,0.42171,0.43525,1668559.21992107,-0.02537059429441524
2021-03-03 00:00:00+00:00,0.43394,0.46693,0.433,0.44917,1741166.30905305,0.03198161975875924
2021-03-04 00:00:00+00:00,0.447,0.49377,0.43524,0.48207,3068330.86037323,0.0732462096756239
2021-03-05 00:00:00+00:00,0.48173,0.48173,0.447,0.45531,1350034.99930135,-0.055510610492252144
2021-03-06 00:00:00+00:00,0.45501,0.47028,0.45,0.46266,904948.24381522,0.016142847730117982
2021-03-07 00:00:00+00:00,0.46405,0.46832,0.4578,0.4661,975343.0548785,0.007435265637833366
2021-03-08 00:00:00+00:00,0.46693,0.48928,0.455,0.47228,1494519.36674898,0.013258957305299246
2021-03-09 00:00:00+00:00,0.47308,0.48789,0.472,0.48596,1425314.71470488,0.02896586770559839
2021-03-10 00:00:00+00:00,0.486,0.488,0.4555,0.46142,1270568.36819219,-0.05049798337311717
2021-03-11 00:00:00+00:00,0.46141,0.46437,0.44134,0.45152,1774064.28637536,-0.021455506913441114
2021-03-12 00:00:00+00:00,0.45231,0.46413,0.42354,0.43876,2112310.64468369,-0.02826009922041106
2021-03-13 00:00:00+00:00,0.4335,0.46574,0.4325,0.45899,1452928.99216598,0.046107211231652956
2021-03-14 00:00:00+00:00,0.458,0.46097,0.439,0.439,964596.24546203,-0.0435521471056014
2021-03-15 00:00:00+00:00,0.44,0.44729,0.4239,0.43611,1384588.36436307,-0.006583143507972622
2021-03-16 00:00:00+00:00,0.435,0.519,0.42804,0.46,5928753.05348835,0.05477975740065588
2021-03-17 00:00:00+00:00,0.46151,0.48159,0.45452,0.47023,1299500.06209646,0.022239130434782428
2021-03-18 00:00:00+00:00,0.47343,0.48937,0.46651,0.47158,1186188.40805136,0.0028709354996492298
2021-03-19 00:00:00+00:00,0.4685,0.4746,0.4593,0.46641,846045.9887495,-0.010963145171550948
2021-03-20 00:00:00+00:00,0.46638,0.54954,0.46487,0.52494,2690162.16700448,0.1254904483180035
