time,TUSD open,TUSD high,TUSD low,TUSD close,TUSD volume,TUSD daily_return
2019-11-28 00:00:00+00:00,1.00029,1.004,0.9996,0.9996,329.72321574,-1.0003901521504766e-05
2019-11-29 00:00:00+00:00,0.99997,1.00099,0.99961,1.00099,75.79490122,0.001390556222488959
2019-11-30 00:00:00+00:00,0.99961,0.99961,0.99961,0.99961,112.55238192,-0.0013786351512004025
2019-12-01 00:00:00+00:00,0.99961,0.99961,0.99961,0.99961,252.81376102,0.0
2019-12-02 00:00:00+00:00,0.99951,1.00299,0.9995,0.9995,991.64024023,-0.0001100429167374406
2019-12-03 00:00:00+00:00,1.00289,1.0029,0.9995,1.0029,4696.1978169,0.0034017008504250157
2019-12-04 00:00:00+00:00,0.9995,1.004,0.9995,0.99951,1680.01500098,-0.0033801974274602076
2019-12-05 00:00:00+00:00,1.002,1.002,0.9995,0.9995,8096.43077015,-1.0004902402105387e-05
2019-12-06 00:00:00+00:00,1.002,1.004,1.002,1.004,4094.70254637,0.004502251125562795
2019-12-07 00:00:00+00:00,1.002,1.002,1.002,1.002,342.16641218,-0.0019920318725099584
2019-12-08 00:00:00+00:00,1.002,1.003,0.9995,0.9995,1537.28402622,-0.0024950099800398196
2019-12-09 00:00:00+00:00,1.004,1.006,1.0,1.006,10085.25456088,0.006503251625812778
2019-12-10 00:00:00+00:00,1.00968,1.01,1.0,1.00998,1502.2969221,0.003956262425447443
2019-12-11 00:00:00+00:00,0.99951,0.99951,0.9995,0.9995,1154.64673969,-0.010376443097883215
2019-12-13 00:00:00+00:00,1.00299,1.003,1.0,1.0,827.80878303,0.0005002501250623848
2019-12-14 00:00:00+00:00,1.003,1.003,1.0,1.003,2760.70162545,0.0029999999999998916
2019-12-15 00:00:00+00:00,1.00001,1.00001,1.00001,1.00001,28.10595862,-0.0029810568295113304
2019-12-16 00:00:00+00:00,1.0,1.00499,1.0,1.0,1289.90123871,-9.999900001056439e-06
2019-12-17 00:00:00+00:00,1.0,1.00001,1.0,1.00001,73.94018596,1.0000000000065512e-05
2019-12-18 00:00:00+00:00,1.00299,1.004,1.0,1.0,10399.06706781,-9.999900001056439e-06
2019-12-19 00:00:00+00:00,1.0,1.0,1.0,1.0,4992.14078572,0.0
2019-12-21 00:00:00+00:00,1.003,1.004,0.9995,0.9995,13533.61688946,-0.0004999999999999449
2019-12-22 00:00:00+00:00,1.00199,1.00199,0.9995,0.9995,3063.8848404,0.0
2019-12-23 00:00:00+00:00,0.9995,1.005,0.9995,1.005,1377.71364184,0.005502751375687787
2019-12-25 00:00:00+00:00,1.00001,1.00001,1.0,1.0,3000.0,-0.004975124378109319
2019-12-26 00:00:00+00:00,1.0,1.04,1.0,1.004,5063.12357861,0.0040000000000000036
2019-12-27 00:00:00+00:00,1.00699,1.007,0.9995,1.007,1014.60699055,0.0029880478087649376
2019-12-28 00:00:00+00:00,1.003,1.003,1.0,1.0,517.48389161,-0.006951340615690027
2019-12-30 00:00:00+00:00,0.9995,1.0,0.9995,0.9995,938.11084009,-0.0004999999999999449
2019-12-31 00:00:00+00:00,1.00128,1.00131,1.00128,1.00131,1968.58780855,0.0018109054527262192
2020-01-01 00:00:00+00:00,1.00132,1.00132,0.999,1.00131,2051.85003896,0.0
2020-01-02 00:00:00+00:00,1.00132,1.00132,0.99901,0.99901,1276.9150841,-0.002296990941866084
2020-01-03 00:00:00+00:00,1.0013,1.0013,0.999,0.999,2748.11599556,-1.0009909810704265e-05
2020-01-04 00:00:00+00:00,0.999,1.0013,0.999,0.999,4737.67710015,0.0
2020-01-05 00:00:00+00:00,0.999,1.0013,0.999,0.999,1070.94929512,0.0
2020-01-06 00:00:00+00:00,1.0009,1.00449,0.9975,1.00449,20187.54741063,0.00549549549549555
2020-01-07 00:00:00+00:00,0.99751,1.00449,0.9975,1.00449,11707.38627431,0.0
2020-01-08 00:00:00+00:00,1.00449,1.04,0.99503,1.00199,39316.1736667,-0.002488825174964626
2020-01-09 00:00:00+00:00,1.00399,1.00399,1.00398,1.00398,132.34398391,0.001986047764947818
2020-01-10 00:00:00+00:00,0.99505,1.003,0.99505,1.0,527.34094007,-0.0039642223948684885
2020-01-11 00:00:00+00:00,1.0,1.0,0.99652,0.99652,153.52740484,-0.0034800000000000386
2020-01-12 00:00:00+00:00,0.9975,0.9975,0.9975,0.9975,1141.92195344,0.0009834223096376604
2020-01-13 00:00:00+00:00,0.9975,1.003,0.9975,1.003,44.78750882,0.005513784461152804
2020-01-14 00:00:00+00:00,0.9975,1.004,0.99501,1.0,41693.08246747,-0.0029910269192421346
2020-01-15 00:00:00+00:00,1.0,1.005,0.99401,1.00396,39349.65165341,0.0039599999999999635
2020-01-16 00:00:00+00:00,1.00249,1.00499,1.00249,1.00499,3977.83969586,0.00102593728833833
2020-01-17 00:00:00+00:00,1.0039,1.005,0.99501,1.005,6484.99119402,9.950347764409173e-06
2020-01-18 00:00:00+00:00,0.99751,0.99751,0.9975,0.9975,687.00836767,-0.007462686567163979
2020-01-19 00:00:00+00:00,0.9975,1.0025,0.992,1.0025,12670.03519987,0.005012531328320691
2020-01-20 00:00:00+00:00,0.995,1.0,0.99101,1.0,2140.05390357,-0.0024937655860348684
2020-01-21 00:00:00+00:00,0.999,1.00299,0.999,1.00299,57.24346741,0.002990000000000048
2020-01-22 00:00:00+00:00,1.001,1.02,0.999,1.02,4642.45875626,0.01695929171776389
2020-01-23 00:00:00+00:00,0.999,1.004,0.99707,1.0,2300.46420885,-0.019607843137254943
2020-01-24 00:00:00+00:00,0.999,1.0,0.999,1.0,3813.70776855,0.0
2020-01-25 00:00:00+00:00,0.99501,0.99501,0.995,0.995,2621.85600668,-0.0050000000000000044
2020-01-26 00:00:00+00:00,0.9975,1.0,0.9975,0.999,4431.42714012,0.004020100502512669
2020-01-27 00:00:00+00:00,0.999,0.999,0.9975,0.998,33071.60176152,-0.0010010010010009784
2020-01-28 00:00:00+00:00,0.9975,1.00398,0.9975,1.0,24700.8881923,0.002004008016031955
2020-01-29 00:00:00+00:00,1.0,1.003,0.999,0.9995,44406.5300179,-0.0004999999999999449
2020-01-30 00:00:00+00:00,0.9995,1.003,0.9975,1.00099,63381.71959783,0.0014907453726862308
2020-01-31 00:00:00+00:00,1.00099,1.003,0.99502,1.0025,27098.41551241,0.0015085065784872231
2020-02-01 00:00:00+00:00,1.0015,1.0025,0.9975,1.0025,10143.1290797,0.0
2020-02-02 00:00:00+00:00,0.999,1.00249,0.999,0.999,24804.60772822,-0.003491271820448838
2020-02-03 00:00:00+00:00,0.999,1.0025,0.9985,1.001,48235.75958227,0.002002002002001957
2020-02-04 00:00:00+00:00,1.0,1.002,0.9975,0.9975,14674.37185407,-0.0034965034965033226
2020-02-05 00:00:00+00:00,1.0,1.0025,0.999,0.9995,41785.61849201,0.002005012531328232
2020-02-06 00:00:00+00:00,0.9995,1.0025,0.999,0.9995,69323.56745634,0.0
2020-02-07 00:00:00+00:00,0.9995,1.004,0.9995,0.9995,58296.34361032,0.0
2020-02-08 00:00:00+00:00,0.9995,1.004,0.999,1.0,81698.01082683,0.0005002501250623848
2020-02-09 00:00:00+00:00,0.999,1.0025,0.998,1.002,69179.00345765,0.0020000000000000018
2020-02-10 00:00:00+00:00,1.002,1.0025,0.9975,1.0,44390.27437065,-0.001996007984031989
2020-02-11 00:00:00+00:00,1.0,1.003,0.9975,1.0,40401.38948171,0.0
2020-02-12 00:00:00+00:00,1.0,1.003,0.9975,0.9996,66947.12089056,-0.00039999999999995595
2020-02-13 00:00:00+00:00,0.99999,1.01998,0.9975,0.99755,14546.89945722,-0.0020508203281311976
2020-02-14 00:00:00+00:00,1.004,1.004,0.9975,0.998,17765.20515209,0.00045110520775892837
2020-02-15 00:00:00+00:00,1.0,1.01995,0.9975,1.002,34644.54138776,0.004008016032064132
2020-02-16 00:00:00+00:00,1.003,1.00997,0.99751,0.998,29467.40157746,-0.003992015968063867
2020-02-17 00:00:00+00:00,0.998,1.005,0.99751,0.9995,54724.79201996,0.0015030060120240218
2020-02-18 00:00:00+00:00,0.9995,1.033,0.999,1.0,77579.64584756,0.0005002501250623848
2020-02-19 00:00:00+00:00,1.00198,1.003,0.999,0.9995,113722.99975182,-0.0004999999999999449
2020-02-20 00:00:00+00:00,0.9995,1.002,0.9995,0.9995,79109.59661594,0.0
2020-02-21 00:00:00+00:00,1.0,1.003,0.9995,0.9995,81157.5961922,0.0
2020-02-22 00:00:00+00:00,0.9995,1.002,0.9995,0.9995,5001.21874527,0.0
2020-02-23 00:00:00+00:00,0.9995,1.002,0.999,0.9995,95729.88710885,0.0
2020-02-24 00:00:00+00:00,0.9995,1.005,0.9995,1.0,24393.11617915,0.0005002501250623848
2020-02-25 00:00:00+00:00,1.002,1.003,1.0,1.003,941.15797447,0.0029999999999998916
2020-02-26 00:00:00+00:00,1.002,1.006,0.9995,1.005,14218.62052381,0.001994017946161497
2020-02-27 00:00:00+00:00,1.002,1.01,0.9995,0.9995,36791.81268025,-0.005472636815920251
2020-02-28 00:00:00+00:00,0.9995,1.003,0.9995,0.9995,66030.90458885,0.0
2020-02-29 00:00:00+00:00,1.00199,1.003,0.9995,0.9995,20444.48788709,0.0
2020-03-01 00:00:00+00:00,1.002,1.002,0.9995,0.9995,34860.79330493,0.0
2020-03-02 00:00:00+00:00,1.0,1.004,0.99901,0.9995,55388.80327779,0.0
2020-03-03 00:00:00+00:00,0.9995,1.002,0.9995,0.99951,41184.99672074,1.0005002501145555e-05
2020-03-04 00:00:00+00:00,0.99951,1.003,0.9995,1.003,46857.85777174,0.003491710938359649
2020-03-05 00:00:00+00:00,0.9996,1.005,0.9995,1.005,43773.59471322,0.001994017946161497
2020-03-06 00:00:00+00:00,1.002,1.002,0.9996,0.9996,10925.851486,-0.005373134328358065
2020-03-07 00:00:00+00:00,0.9996,1.003,0.99951,1.002,31203.8607629,0.0024009603841537164
2020-03-08 00:00:00+00:00,0.9996,1.003,0.9996,0.99961,33842.0687843,-0.0023852295409181323
2020-03-09 00:00:00+00:00,0.99961,1.053,0.9995,0.9995,111088.56283502,-0.0001100429167374406
2020-03-10 00:00:00+00:00,1.0,1.005,0.9995,1.0,91159.8330255,0.0005002501250623848
2020-03-11 00:00:00+00:00,0.9999,1.005,0.9995,0.9999,95645.75417358,-9.999999999998899e-05
2020-03-12 00:00:00+00:00,0.9999,1.028,0.998,0.9995,273898.34363292,-0.0004000400040004015
2020-03-13 00:00:00+00:00,0.9995,1.077,0.9955,1.0,414120.97235482,0.0005002501250623848
2020-03-14 00:00:00+00:00,1.00001,1.015,0.99901,0.9999,178562.43174175,-9.999999999998899e-05
2020-03-15 00:00:00+00:00,0.9999,1.00699,0.99801,0.99801,97151.51061452,-0.0018901890189019221
2020-03-16 00:00:00+00:00,1.0005,1.004,0.98078,1.00199,195471.79196079,0.003987935992625369
2020-03-17 00:00:00+00:00,1.00199,1.00399,0.996,0.999,79632.94458962,-0.0029840617171827954
2020-03-18 00:00:00+00:00,0.999,1.0025,0.999,0.9995,96134.02669466,0.0005005005005005447
2020-03-19 00:00:00+00:00,0.9995,1.003,0.9985,1.002,263501.0648082,0.00250125062531259
2020-03-20 00:00:00+00:00,0.9992,1.005,0.998,0.99902,291162.85016091,-0.0029740518962075857
2020-03-21 00:00:00+00:00,0.99902,1.003,0.9985,0.9992,124425.88840956,0.00018017657304159052
2020-03-22 00:00:00+00:00,1.00149,1.011,0.999,1.00119,93625.30207402,0.0019915932746197296
2020-03-23 00:00:00+00:00,1.00119,1.0032,0.9985,1.00099,107380.08529079,-0.0001997622828833201
2020-03-24 00:00:00+00:00,1.00095,1.0012,0.9975,0.9992,78449.14927421,-0.0017882296526439134
2020-03-25 00:00:00+00:00,0.9992,1.002,0.9985,0.999,136227.68269516,-0.00020016012810242234
2020-03-26 00:00:00+00:00,0.9988,1.0006,0.997,1.0004,79312.73200653,0.0014014014014014364
2020-03-27 00:00:00+00:00,1.0004,1.001,0.998,0.9988,82042.28796986,-0.001599360255897575
2020-03-28 00:00:00+00:00,0.9988,1.0014,0.9985,0.9992,63015.9666035,0.0004004805766919528
2020-03-29 00:00:00+00:00,0.9992,1.00119,0.9988,0.9994,37747.98494843,0.00020016012810253336
2020-03-30 00:00:00+00:00,0.9994,1.0015,0.9988,0.9992,64903.06017401,-0.00020012007204317506
2020-03-31 00:00:00+00:00,0.9992,1.0012,0.998,0.9984,67846.0014413,-0.0008006405124099114
2020-04-01 00:00:00+00:00,0.9984,1.0012,0.98401,1.0008,344449.42492261,0.0024038461538460343
2020-04-02 00:00:00+00:00,1.0008,1.0015,0.998,0.9982,61271.95555296,-0.002597921662669811
2020-04-03 00:00:00+00:00,1.00019,1.0006,0.9984,1.0004,35888.38000097,0.00220396714085358
2020-04-04 00:00:00+00:00,1.00039,1.001,0.999,0.9992,20877.49461397,-0.0011995201919232645
2020-04-05 00:00:00+00:00,1.00099,1.001,0.999,1.00059,39239.32553231,0.0013911128903123515
2020-04-06 00:00:00+00:00,0.9992,1.0015,0.9985,1.0,171447.23593662,-0.0005896521052579651
2020-04-07 00:00:00+00:00,0.9986,1.0014,0.99851,0.9994,171549.81850787,-0.0006000000000000449
2020-04-08 00:00:00+00:00,1.001,1.0016,0.99851,1.00049,49571.5719806,0.0010906543926356704
2020-04-09 00:00:00+00:00,0.999,1.002,0.9985,1.0,47069.35704107,-0.0004897600175914896
2020-04-10 00:00:00+00:00,1.00095,1.0013,0.999,1.00099,72760.29217084,0.0009900000000000464
2020-04-11 00:00:00+00:00,1.00099,1.00147,0.9999,1.0,25155.97473742,-0.0009890208693393854
2020-04-12 00:00:00+00:00,0.9999,1.00164,0.9999,0.9999,32300.48165402,-9.999999999998899e-05
2020-04-13 00:00:00+00:00,0.9999,1.00147,0.9999,1.0,74190.63786297,0.00010001000100001711
2020-04-14 00:00:00+00:00,1.0,1.00146,1.0,1.0,45763.3003709,0.0
2020-04-15 00:00:00+00:00,1.00146,1.00164,0.99991,0.99991,61077.00211526,-9.00000000000345e-05
2020-04-16 00:00:00+00:00,0.99991,1.00215,0.99926,1.00078,83540.61288387,0.0008700783070476614
2020-04-17 00:00:00+00:00,0.9998,1.00096,0.9995,0.9995,28018.83248812,-0.0012790023781450444
2020-04-18 00:00:00+00:00,0.9998,1.00113,0.9992,0.9992,48816.5871354,-0.0003001500750375863
2020-04-19 00:00:00+00:00,0.9992,1.00062,0.9992,0.9995,10514.87634954,0.00030024019215391107
2020-04-20 00:00:00+00:00,0.9995,1.00198,0.9995,0.99994,35867.64857625,0.00044022011005506734
2020-04-21 00:00:00+00:00,1.00055,1.00095,0.99841,1.00045,57237.94627691,0.0005100306018361866
2020-04-22 00:00:00+00:00,0.99909,1.00044,0.99909,0.9995,35653.64510541,-0.0009495726922884584
2020-04-23 00:00:00+00:00,0.9995,1.00164,0.99901,0.9995,75180.22677938,0.0
2020-04-24 00:00:00+00:00,0.9995,1.00147,0.9992,0.9995,28731.67744137,0.0
2020-04-25 00:00:00+00:00,0.9995,1.00113,0.99901,0.99977,53422.63073781,0.00027013506753381655
2020-04-26 00:00:00+00:00,0.99977,1.0013,0.9995,0.9995,26569.37449535,-0.0002700621142862625
2020-04-27 00:00:00+00:00,1.00096,1.005,0.9995,1.002,82766.48893385,0.00250125062531259
2020-04-28 00:00:00+00:00,1.00113,1.00181,0.9995,1.00181,30910.56116238,-0.00018962075848294457
2020-04-29 00:00:00+00:00,1.00181,1.01,0.99901,1.00096,249321.94567515,-0.0008484642796537933
2020-04-30 00:00:00+00:00,1.00096,1.00198,0.98757,0.99943,113795.57257532,-0.0015285326086956763
2020-05-01 00:00:00+00:00,0.99943,1.00062,0.99892,0.99999,49603.77148904,0.0005603193820478136
2020-05-02 00:00:00+00:00,1.00009,1.00113,0.9991,0.9995,49080.75909725,-0.0004900049000490236
2020-05-03 00:00:00+00:00,0.99951,1.00096,0.999,0.99961,45729.03019139,0.00011005502751371132
2020-05-04 00:00:00+00:00,1.00095,1.00147,0.9995,0.99994,87493.68370498,0.00033012875021265486
2020-05-05 00:00:00+00:00,0.99995,1.00129,0.998,1.0,80794.91598585,6.000360021585216e-05
2020-05-06 00:00:00+00:00,1.0,1.00078,0.99858,0.99858,77278.81667345,-0.0014199999999999768
2020-05-07 00:00:00+00:00,0.99858,1.00045,0.98755,0.99901,80113.42639208,0.000430611468284825
2020-05-08 00:00:00+00:00,0.99876,1.00096,0.99876,1.0,73351.41544607,0.0009909810712604994
2020-05-09 00:00:00+00:00,1.0,1.003,0.99909,1.00011,85200.64189761,0.0001100000000000545
2020-05-10 00:00:00+00:00,1.00011,1.02,0.99601,1.00045,175191.11144721,0.00033996260411361945
2020-05-11 00:00:00+00:00,1.00028,1.00499,0.997,1.0002,117492.37126804,-0.0002498875506022902
2020-05-12 00:00:00+00:00,0.9995,1.0013,0.99841,0.99943,97668.07503143,-0.0007698460307937749
2020-05-13 00:00:00+00:00,0.99926,1.00062,0.99858,0.9999,36656.45625785,0.00047026805279015704
2020-05-14 00:00:00+00:00,0.9999,1.0015,0.999,0.99999,77467.4430477,9.000900090017083e-05
2020-05-15 00:00:00+00:00,1.00001,1.0015,0.99892,1.00045,45727.46239477,0.0004600046000460267
2020-05-16 00:00:00+00:00,1.00028,1.005,0.999,0.99994,107319.45339372,-0.0005097706032285432
2020-05-17 00:00:00+00:00,0.99995,1.00147,0.9995,0.9995,40065.64351233,-0.0004400264015841371
2020-05-18 00:00:00+00:00,0.9995,1.00147,0.999,0.99998,69159.23139767,0.0004802401200598716
2020-05-19 00:00:00+00:00,0.99998,1.00099,0.999,1.0006,68409.12658066,0.0006200124002480045
2020-05-20 00:00:00+00:00,1.00061,1.00061,0.99892,1.0004,36552.85273085,-0.000199880071956815
2020-05-21 00:00:00+00:00,1.0006,1.001,0.99875,0.9996,63519.50768707,-0.000799680127948732
2020-05-22 00:00:00+00:00,0.99961,1.00215,0.99926,1.00215,24478.10073755,0.0025510204081633514
2020-05-23 00:00:00+00:00,1.00214,1.0025,0.9995,0.9998,51719.84375269,-0.002344958339570047
2020-05-24 00:00:00+00:00,0.9998,1.00112,0.9995,0.99951,25641.87713836,-0.00029005801160231215
2020-05-25 00:00:00+00:00,0.99951,1.00061,0.999,1.00061,51902.34784252,0.001100539264239364
2020-05-26 00:00:00+00:00,0.9995,1.005,0.9995,0.9995,84057.86818506,-0.0011093233127791313
2020-05-27 00:00:00+00:00,0.99951,1.00096,0.999,1.00029,54607.49830581,0.0007903951975987145
2020-05-28 00:00:00+00:00,1.00029,1.001,0.9986,1.00043,66909.20341927,0.0001399594117705849
2020-05-29 00:00:00+00:00,0.99893,1.00026,0.99859,1.00009,9767.12951377,-0.000339853862838968
2020-05-30 00:00:00+00:00,0.99901,1.00028,0.99876,1.00027,17680.00852623,0.00017998380145800574
2020-05-31 00:00:00+00:00,0.99893,1.00062,0.99892,0.99892,8137.08979939,-0.00134963559838841
2020-06-01 00:00:00+00:00,1.00044,1.0016,0.999,1.0,59302.74921974,0.0010811676610740228
2020-06-02 00:00:00+00:00,0.999,1.00164,0.99751,1.001,139986.28894088,0.0009999999999998899
2020-06-03 00:00:00+00:00,1.00099,1.00112,0.99144,0.99926,50582.05678415,-0.0017382617382616372
2020-06-04 00:00:00+00:00,1.00078,1.001,0.99909,0.99926,17496.67669789,0.0
2020-06-05 00:00:00+00:00,1.00061,1.00232,0.99909,0.99996,49514.6266936,0.0007005183836037432
2020-06-06 00:00:00+00:00,0.99961,1.00096,0.99926,0.99927,12549.07325611,-0.0006900276011040374
2020-06-07 00:00:00+00:00,1.00049,1.001,0.999,1.00099,14920.35700932,0.001721256517257741
2020-06-08 00:00:00+00:00,0.99961,1.00146,0.9996,1.00146,19837.85023905,0.0004695351601913256
2020-06-09 00:00:00+00:00,1.00146,1.0016,0.9995,1.00095,8755.15919919,-0.0005092564855311288
2020-06-10 00:00:00+00:00,0.99961,1.00112,0.99926,0.9995,33896.69577039,-0.001448623807382976
2020-06-11 00:00:00+00:00,1.00078,1.00181,0.999,0.999,108115.39990296,-0.0005002501250626068
2020-06-12 00:00:00+00:00,0.999,1.00096,0.99876,0.99944,21142.48291568,0.00044044044044033726
2020-06-13 00:00:00+00:00,1.0,1.001,0.99893,1.00044,18278.08637036,0.0010005603137757113
2020-06-14 00:00:00+00:00,0.99921,1.00096,0.9992,1.00096,11459.97675464,0.0005197713006277471
2020-06-15 00:00:00+00:00,1.00096,1.02,0.99943,1.00045,143495.99515361,-0.0005095108695651884
2020-06-16 00:00:00+00:00,1.00028,1.02,0.99994,0.99994,37965.56828926,-0.0005097706032285432
2020-06-17 00:00:00+00:00,0.99995,1.00113,0.9995,0.9995,39698.72980463,-0.0004400264015841371
2020-06-18 00:00:00+00:00,0.99951,1.00266,0.9995,1.001,51118.40847784,0.0015007503751873763
2020-06-19 00:00:00+00:00,1.0016,1.00283,0.9995,0.99978,52635.81372683,-0.001218781218781162
2020-06-20 00:00:00+00:00,1.00129,1.0016,0.9992,0.99951,37858.47825944,-0.0002700594130709
2020-06-21 00:00:00+00:00,0.99951,1.00062,0.9992,0.99951,27580.95989544,0.0
2020-06-22 00:00:00+00:00,1.00061,1.00129,0.999,1.00129,62115.11348025,0.0017808726275874154
2020-06-23 00:00:00+00:00,0.99978,1.0013,0.99909,1.00045,35181.23373566,-0.0008389177960430594
2020-06-24 00:00:00+00:00,1.00061,1.00283,0.9995,1.00011,77958.66921164,-0.0003398470688190658
2020-06-25 00:00:00+00:00,1.00147,1.00999,0.9995,1.00646,101541.67427169,0.006349301576826338
2020-06-26 00:00:00+00:00,1.00147,1.00283,0.99893,0.99943,49493.11924617,-0.0069848776901216825
2020-06-27 00:00:00+00:00,0.99927,1.002,0.99927,1.00028,34199.514291,0.0008504847763224355
2020-06-28 00:00:00+00:00,1.0016,1.0016,0.99841,0.9995,52738.05140715,-0.000779781661134904
2020-06-29 00:00:00+00:00,1.00095,1.00111,0.9995,1.00096,8415.2720662,0.001460730365182572
2020-06-30 00:00:00+00:00,0.99961,1.00062,0.99876,1.00062,50865.6087442,-0.00033967391304345895
2020-07-01 00:00:00+00:00,1.00062,1.00128,0.98843,1.0,68846.61195735,-0.0006196158381803762
2020-07-02 00:00:00+00:00,1.00112,1.00113,0.9995,0.9996,26767.77062714,-0.00039999999999995595
2020-07-03 00:00:00+00:00,0.99961,1.00096,0.999,0.99909,51758.34712457,-0.0005102040816327147
2020-07-04 00:00:00+00:00,1.00044,1.001,0.9992,1.00079,27248.42682636,0.0017015484090523447
2020-07-05 00:00:00+00:00,0.9995,1.00079,0.9992,0.99927,16678.05118705,-0.0015188001478833035
2020-07-06 00:00:00+00:00,1.00078,1.00113,0.9992,1.00079,15121.73889123,0.0015211104105998796
2020-07-07 00:00:00+00:00,0.99944,1.00045,0.999,1.00045,9330.94933679,-0.0003397316120264948
2020-07-08 00:00:00+00:00,1.00044,1.00045,0.999,1.00044,26220.60963525,-9.995502024184866e-06
2020-07-09 00:00:00+00:00,1.00044,1.00045,0.999,1.0,19098.78921517,-0.0004398064851465211
2020-07-10 00:00:00+00:00,0.9995,1.00113,0.999,1.00113,28335.97070193,0.0011300000000000754
2020-07-11 00:00:00+00:00,1.0,1.0,0.99909,0.99909,5646.705768,-0.002037697401935823
2020-07-12 00:00:00+00:00,0.99951,1.00095,0.9995,1.00095,6156.72336396,0.0018616941416689237
2020-07-13 00:00:00+00:00,0.99951,1.00095,0.9995,0.9995,8634.3022383,-0.001448623807382976
2020-07-14 00:00:00+00:00,0.99951,1.00096,0.99909,0.99944,7252.40933432,-6.003001500753946e-05
2020-07-15 00:00:00+00:00,0.99943,1.00096,0.999,0.9996,22384.57917454,0.00016008965020408716
2020-07-16 00:00:00+00:00,0.9995,1.00128,0.9995,1.00128,22458.72901866,0.001680672268907557
2020-07-17 00:00:00+00:00,0.99977,0.99977,0.9995,0.9995,8120.96491438,-0.0017777245126237018
2020-07-18 00:00:00+00:00,1.00096,1.001,0.9995,1.001,6360.68199981,0.0015007503751873763
2020-07-19 00:00:00+00:00,1.00099,1.00113,0.9996,1.00096,1211.54738939,-3.9960039959874294e-05
2020-07-20 00:00:00+00:00,0.9995,1.0001,0.9995,1.0001,21158.19003649,-0.0008591751918158863
2020-07-21 00:00:00+00:00,1.0001,1.00096,0.9996,0.9996,3566.07635303,-0.0004999500049994721
2020-07-22 00:00:00+00:00,0.9996,1.00096,0.9995,1.00095,3647.11532275,0.0013505402160864932
2020-07-23 00:00:00+00:00,1.00095,1.002,0.99909,0.99909,90543.48442747,-0.0018582346770568137
2020-07-24 00:00:00+00:00,0.999,1.00079,0.999,0.99951,5695.05047962,0.00042038254811882503
2020-07-25 00:00:00+00:00,0.9995,1.0,0.9992,0.9992,2026.16863371,-0.00031015197446748743
2020-07-26 00:00:00+00:00,0.99951,1.00033,0.9995,0.9995,6954.97622588,0.00030024019215391107
2020-07-27 00:00:00+00:00,0.9995,1.0,0.9995,1.0,28740.26068357,0.0005002501250623848
